,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun
,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late
,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk,alpha,alpha_rnk,traffic,traffic_rnk
"(0, 37)",0.11326946106787172,47,0.32998324958123953,42,0.07196277575629573,42,0.17843459222769567,53,0.08042796203125013,31,0.21467471810360428,61,0.151240494736815,54,0.13125603158356483,73,0.2014069348158627,59,0.14722029891665442,68,0.26226738232993474,61,0.08976342612824359,79,0.08796086781179824,44,0.3221476510067114,39,0.04190671830698933,18,0.3447067071745735,47,0.038635373911155235,17,0.2611719579914321,62,0.12021904375982106,42,0.19268345323741007,71,0.17573028053668194,68,0.15419388830347733,75,0.1574238314382107,56,0.11245705686072546,77,0.11555533537977691,47,0.3248081841432225,42,0.07637568737288603,42,0.17645358440700362,54,0.07794944810317816,30,0.20914963880288956,62,0.16510077544173174,56,0.11921693884376369,73,0.21810311294410367,57,0.12164975982858978,69,0.23499405429518616,58,0.10636997810479147,74,0.0384433593750001,34,0.2896174863387978,41,0.05148451581209135,36,0.2853598014888337,49,0.04643151583280458,23,0.24665068741156063,55,0.18246056606346905,75,0.15864562837586318,75,0.14723139003636987,59,0.18573264781491,70,0.20610844328172362,66,0.13147475834043,74
"(0, 40)",0.13751370477564773,50,0.3093243997766611,49,0.1992329239534265,54,0.12707535121328223,71,0.18358559839913846,67,0.16304358632263144,75,0.10198504908460726,39,0.14967977774528438,66,0.07086972258945479,35,0.20853178349873763,52,0.04661697806689191,31,0.1596489777599301,51,0.1712034253134126,56,0.25801640566741235,51,0.2780038071844353,80,0.18345407805562047,72,0.2900373693805198,82,0.13338395757388447,76,0.12990606004038718,53,0.18776978417266188,74,0.08511348402525154,28,0.1963435194942044,65,0.09736515376932986,38,0.13199040294079553,66,0.13494575946025122,50,0.3084398976982097,48,0.1908252448988652,53,0.1300379914106376,70,0.18796162981336784,68,0.15596904024767802,76,0.09198285822437069,37,0.14488342489441738,65,0.06307281435055934,37,0.1839576306478429,53,0.05613992613130481,35,0.1714276015411511,49,0.290775390625,63,0.14754098360655737,67,0.24765700010539193,60,0.16904466501240695,69,0.26285526407200566,76,0.1383930852328136,77,0.08107999541228261,21,0.20789619624258351,67,0.10512733102704086,35,0.20780205655526993,59,0.06856976115310598,28,0.18974198078675691,55
"(37, 0)",0.10577294094227174,45,0.3260748185371301,43,0.1710803362248432,51,0.12383689107827038,73,0.15339377742832072,57,0.1727208196718052,74,0.08183989721124707,29,0.16337476239216261,62,0.056098835759201604,19,0.21762377345558565,47,0.03424488772296275,25,0.17519812914122387,42,0.1551427010370371,55,0.2587621178225205,50,0.2734530599057563,76,0.1771441925683571,74,0.2524865690525919,74,0.14211766247003993,75,0.10362135653468052,33,0.20035971223021584,69,0.06906476775041637,18,0.20143835616438355,64,0.06416662988237265,27,0.1428888628471687,58,0.10634272308802883,45,0.32327365728900254,44,0.16623513684648028,51,0.12661050545094152,71,0.15932089457986676,57,0.1645675954592363,74,0.07439628395568476,27,0.15715407928610872,60,0.05006785118657797,28,0.19116118346806882,48,0.04059892041490076,29,0.1852945669331432,41,0.22380648688046656,56,0.18032786885245902,58,0.23639015518063944,57,0.16160049627791565,71,0.2303505886000402,70,0.14542825218196803,76,0.06261346009243329,16,0.22068934081879163,59,0.08764315948105528,23,0.21551413881748072,55,0.05013889411869088,25,0.19522507582209073,53
"(37, 36)",0.14642635788867875,52,0.2925739810161921,53,0.0880398698588839,44,0.15453384418901658,63,0.10034588608977546,41,0.19896686039691172,68,0.18116275956626782,68,0.12535750840766194,77,0.23510082083803685,76,0.13498108166705133,74,0.30790635867592964,71,0.08425360530076655,82,0.09903863229629628,45,0.3005219985085757,45,0.043216178777371494,22,0.32764664641271324,51,0.049818878917260445,25,0.244115955437023,69,0.14913372668717184,64,0.1774604316546763,77,0.20508163740623642,78,0.14014752370916753,78,0.2156256241725758,67,0.0953969888918357,80,0.14572102340133164,52,0.29104859335038363,53,0.09121868573632874,44,0.1546498183019491,60,0.09599996359260288,41,0.19484004127966975,66,0.19452549562387622,70,0.11407327133623876,76,0.25175390551474996,67,0.11158195233447882,73,0.2826961145519631,66,0.09703481168423374,77,0.060632288629737685,39,0.2786885245901639,43,0.05560517549601007,41,0.2617866004962779,56,0.057958932394103546,29,0.23035895567644896,62,0.21915778363715754,81,0.14535108977232153,79,0.17169977384451196,70,0.1722365038560411,73,0.2515455489254874,71,0.11403941254687523,80
"(40, 0)",0.1936296069416209,56,0.3243997766610832,45,0.11212549072760691,46,0.16725962415617587,57,0.09969615603785531,40,0.2021481986666216,64,0.17817972944374794,65,0.1271121508992543,76,0.22794906776676083,73,0.1427897022722981,72,0.2663323134413116,63,0.09448781697709852,76,0.15029231662331033,54,0.3087248322147651,42,0.06612137710335353,40,0.3311521383500818,50,0.042235842544096736,20,0.24643498230539518,68,0.12213017879384358,43,0.1880071942446043,73,0.1711583655395339,65,0.15419388830347733,76,0.15092500115293572,54,0.11862483269908039,72,0.18882131505434874,55,0.32250639386189256,45,0.11715873548703937,47,0.1658407664354146,58,0.09482956059419734,39,0.1986934984520124,63,0.18852135743678344,65,0.11766139423463316,74,0.24437785320242522,64,0.12069606792829508,70,0.2420912311663781,60,0.11371930003224874,72,0.052101569290662564,37,0.28415300546448086,42,0.07690536821512195,43,0.27667493796526055,51,0.058295113726086645,30,0.23080323524380952,61,0.19361847561093692,78,0.15598672065515484,76,0.1548544410628263,63,0.18766066838046272,69,0.18943495401732924,62,0.1354638220309862,72
"(40, 35)",0.07487004356714455,43,0.4452819653824679,24,0.13882413068791521,49,0.15576537128261264,60,0.1542594625938536,58,0.17477477119218662,73,0.08361861720045494,30,0.1635706974703904,61,0.05892472956221351,21,0.22415252162844534,44,0.04535016304869277,29,0.17047373829236895,45,0.10271744976148955,46,0.3504847129008203,35,0.21131300433532785,57,0.2248188829165693,65,0.2768464498805565,80,0.1316789713590971,77,0.12791442951250664,52,0.18512949640287768,75,0.08798977856404444,30,0.19248155953635404,69,0.10222801738134168,40,0.135074290859973,64,0.07747306728556347,44,0.4340153452685422,25,0.13318355341410737,48,0.15890320449289724,59,0.1609738932785142,59,0.16656346749226006,73,0.07763889843393468,31,0.15814703526160373,58,0.0526490465577506,30,0.2013338970712122,43,0.05347769627124466,34,0.18812057640409388,40,0.24590975310736352,58,0.16939890710382513,62,0.18985385168072244,54,0.20471464019851116,63,0.22950973722062562,69,0.14616797766162334,75,0.07487595180147677,18,0.214102846550637,62,0.09925263285889152,30,0.21765424164524422,54,0.0771350982209833,31,0.18276485440664547,58
"(1, 28)",0.030780247549959228,29,0.2948073701842546,52,0.050719378643695245,38,0.2649607735814632,36,0.1048869198247987,46,0.28300588746413535,43,0.1998684758756849,73,0.1661529463371838,59,0.16048778005684183,50,0.17029996573019168,63,0.13169890861867006,46,0.14311360978893786,58,0.031732739950049105,26,0.23340790454884414,59,0.052089667252431915,29,0.3101191867258705,54,0.09596162155913701,43,0.34161128361105025,40,0.09103157041055976,25,0.32158273381294966,42,0.08410737555956915,26,0.2799420442571128,40,0.13582839841668415,53,0.15296084079120228,54,0.026162469403252064,29,0.29258312020460353,51,0.05143733975889053,37,0.25623554674595306,35,0.10902867872057298,47,0.27829308565531474,44,0.21331168006363233,73,0.15045745974380179,61,0.203929224200891,52,0.13627303563310836,65,0.1781386560739866,51,0.1292835684097968,69,0.01656225735199901,25,0.20765027322404372,48,0.04491068456692515,31,0.2620967741935484,55,0.09483262256925673,43,0.30270321902760533,44,0.08842331937745584,26,0.2860225019561964,44,0.12040225651793968,43,0.21829691516709512,53,0.19090555317660174,63,0.16583747927031509,62
"(1, 22)",0.32368512977455155,64,0.13456169737576773,72,0.24985468859476345,60,0.15571975916803502,61,0.14753276371774326,52,0.2525843402600346,53,0.07164125691556844,25,0.23390261734171663,45,0.09517192548417852,43,0.2027024191687124,55,0.11853219374557755,45,0.1482277628828233,57,0.3191806674983215,71,0.10812826249067858,76,0.24594324636803977,67,0.1848562748305679,70,0.15937465338271728,53,0.2884640182411011,51,0.16651465444151126,71,0.2629496402877698,59,0.1773731811467203,70,0.21829820864067437,60,0.11476296090301574,41,0.16179926356756488,51,0.3476285320930861,64,0.12352941176470587,73,0.24779149802124956,61,0.1517178724810043,63,0.14245951289126957,52,0.25455727554179564,49,0.06520731337582641,23,0.22335028012765837,44,0.06962514553323174,40,0.1949759510692476,47,0.08364342565882277,42,0.16633569258448325,51,0.41365688913012355,71,0.07103825136612021,79,0.26777008211946574,66,0.1445409429280397,75,0.16096953614505416,55,0.25375916048932956,53,0.1704847820712223,68,0.2298055958612202,56,0.1297133263007444,49,0.21294344473007712,57,0.0763320863906587,30,0.225105702717643,44
