mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
522,1440,0.0,0.983,0.446,0.0,0.0,0.0,0.39200002,0.0,LO
522,1445,0.0,1.154,2.9889998,0.72,0.38,0.034,0.024,0.0,LO
522,1448,0.0,0.0,1.911,0.823,0.787,0.603,0.091,0.0,LO
522,1449,0.0,0.10699999,0.18200001,0.047,0.099,0.030000001,0.0,0.0,LO
522,1452,0.0,0.653,0.657,0.202,0.069,0.001,0.077,0.0,LO
522,1524,0.0,8.099,120.755,45.494,32.357,16.11,8.621,0.0,LO
522,7401,0.0,0.41,40.954,30.735,39.414,14.777,5.9370003,0.0,LO
522,7402,0.0,0.882,63.994,106.277,226.515,90.992,36.102,0.0,LO
522,7403,0.0,4.479,74.069,77.47,156.383,61.298,14.501,0.0,LO
522,7404,0.0,0.036,12.2630005,10.957,22.053,3.211,0.285,0.0,LO
522,7406,0.0,1.171,35.932,24.331,15.711,9.662,9.291,0.0,LO
522,7407,0.0,3.1999998,45.593,20.987999,39.218,15.692,6.945,0.0,LO
522,7408,0.0,2.405,83.689,79.764,175.448,60.956,21.431,0.0,LO
522,7467,0.0,2.1629999,44.732998,58.394,106.996,44.705,12.052,0.0,LO
522,9586,0.0,0.101,0.453,0.0,0.067,0.009,0.076,0.0,LO
522,9587,0.0,0.246,0.589,0.0,0.368,0.303,0.0,0.0,LO
591,514,0.0,0.008,0.249,0.365,0.0,0.038,0.078,0.0,LO
591,522,0.0,0.082,0.4,0.237,0.918,0.122,0.124,0.0,LO
591,596,0.0,1.346,0.676,1.379,2.692,1.204,0.722,0.0,LO
591,597,0.0,0.764,5.097,6.879,24.466,4.737,0.445,0.0,LO
591,603,0.0,4.647,24.881,18.959,67.26,7.968,2.282,0.0,LO
591,617,0.0,0.0,0.022,0.284,0.479,0.032,0.028,0.0,LO
591,620,0.0,0.111,1.372,3.788,12.271,2.272,0.268,0.0,LO
591,621,0.0,0.139,4.703,17.237,16.938,7.792,1.4679999,0.0,LO
