name_o,name_d,Early,AM Peak,Midday,PM Peak,Evening,Late,Total,mode,day
940GZZDLCUS,940GZZDLLEW,0.957,11.829,12.642,13.705,2.9259999,0.031,42.0899999,dlr,MTT
940GZZDLCUS,940GZZDLLIM,0,0,2.47,17.555,4.899,5.621,32.242,dlr,SUN
940GZZDLCUS,940GZZDLLIM,3.128,16.194,8.714,16.023,8.768,3.979,56.806,dlr,MTT
940GZZDLCUS,940GZZDLMUD,0,0,0,1.076,0.219,0.219,1.781,dlr,SUN
940GZZDLCUS,940GZZDLPDK,0,0,0,1.275,0.301,0.012,1.588,dlr,SUN
940GZZDLCUS,940GZZDLPDK,0,0.199,1.104,0.848,0.362,0.16,2.673,dlr,MTT
940GZZDLCUS,940GZZDLPOP,0,0,4.498,26.097,9.369,8.681,50.303,dlr,SUN
940GZZDLCUS,940GZZDLPOP,1.136,15.731,24.187,34.510002,15.247,1.822,92.633002,dlr,MTT
940GZZDLCUS,940GZZDLPRE,0,0,0.11,0.574,0.967,2.467,5.196,dlr,SUN
940GZZDLCUS,940GZZDLPRE,0.238,2.294,1.89,1.11,1.012,1.408,7.952,dlr,MTT
940GZZDLCUS,940GZZDLPUD,0,0,0,0.215,0.074,0,0.289,dlr,SUN
940GZZDLCUS,940GZZDLPUD,0.169,1.3,1.493,0.26500002,0.327,0,3.55400002,dlr,MTT
940GZZDLCUS,940GZZDLRAL,0,0,0.245,4.939,2.148,4.422,13.272,dlr,SUN
940GZZDLCUS,940GZZDLRAL,0.64100003,7.524,7.857,3.693,2.683,2.598,24.99600003,dlr,MTT
940GZZDLCUS,940GZZDLRVC,0,0,2.137,7.106,1.534,0.023,10.8,dlr,SUN
940GZZDLCUS,940GZZDLRVC,1.074,4.078,5.507,1.876,0.277,0,12.812,dlr,MTT
940GZZDLCUS,940GZZDLSHA,0,0.182,9.737,22.307,10.583,8.742,53.078,dlr,SUN
940GZZDLCUS,940GZZDLSHA,6.7,56.266,21.889,33.5,11.695,2.118,132.168,dlr,MTT
940GZZDLCUS,940GZZDLSHS,0,0,1.053,1.762,1.0320001,1.879,6.0370001,dlr,SUN
940GZZDLCUS,940GZZDLSHS,0,0.639,4.293,6.247,1.358,0.024,12.561,dlr,MTT
940GZZDLCUS,940GZZDLSIT,0,0.261,3.089,14.507,5.679,1.568,28.499,dlr,SUN
940GZZDLCUS,940GZZDLSIT,1.0500001,5.395,6.791,10.604,1.5220001,0,25.3620002,dlr,MTT
940GZZDLCUS,940GZZDLSOQ,0,0,2.746,2.161,0.87,0.298,6.319,dlr,SUN
940GZZDLCUS,940GZZDLSOQ,3.8379998,12.379,3.058,2.784,0.586,0.137,22.7819998,dlr,MTT
940GZZDLCUS,940GZZDLSTD,0,0.021,1.6850001,9.603,7.156,4.785,23.4810001,dlr,SUN
940GZZDLCUS,940GZZDLSTD,6.1019998,1.136,7.838,3.419,1.029,0.96900004,20.49299984,dlr,MTT
940GZZDLCUS,940GZZDLSTL,0,0,0.42299998,0.901,0.491,0.027,1.84199998,dlr,SUN
940GZZDLCUS,940GZZDLSTL,3.672,4.332,1.392,0.455,0,0,9.851,dlr,MTT
940GZZDLCUS,940GZZDLTWG,0,0.403,33.343,76.609,37.236,15.2960005,169.1350005,dlr,SUN
940GZZDLCUS,940GZZDLTWG,24.494,123.348,88.922,92.535,20.565,4.488,354.352,dlr,MTT
940GZZDLCUS,940GZZDLWFE,0,0,5.362,21.944,5.131,3.204,36.028,dlr,SUN
940GZZDLCUS,940GZZDLWFE,1.792,8.419,8.853,8.375,2.818,0.572,30.829,dlr,MTT
940GZZDLCUS,940GZZDLWHM,0,0,0.009000001,5.985,2.921,2.915,11.833,dlr,SUN
940GZZDLCUS,940GZZDLWHM,0.527,0,0.549,0,0.115,0.24700001,1.43800001,dlr,MTT
940GZZDLCUS,940GZZDLWIQ,0,0,0.557,3.109,1.163,1.15,5.979,dlr,SUN
940GZZDLCUS,940GZZDLWIQ,0.479,0.431,1.391,2.621,0.637,0.57199997,6.13099997,dlr,MTT
940GZZDLCUS,940GZZDLWLA,0,0,2.858,10.309,5.064,3.71,24.715,dlr,SUN
940GZZDLCUS,940GZZDLWLA,0.452,18.069,15.065001,11.96,6.5,4.117,56.163001,dlr,MTT
940GZZDLCUT,940GZZDLABR,0,0,0,0.613,0.75699997,1.967,4.71199997,dlr,SUN
940GZZDLCUT,940GZZDLABR,0,0,2.861,2.8009999,2.3899999,1.12,9.1719998,dlr,MTT
940GZZDLCUT,940GZZDLALL,0,0,0.29,10.159,9.535,5.4370003,27.5000003,dlr,SUN
940GZZDLCUT,940GZZDLALL,0,1.498,21.565,16.005,6.749,2.353,48.17,dlr,MTT
940GZZDLCUT,940GZZDLBEC,0,0,0.24700001,2.862,4.946,2.805,11.05800001,dlr,SUN
940GZZDLCUT,940GZZDLBEC,0,0.981,9.16,8.24,5.045,2.192,25.618,dlr,MTT
940GZZDLCUT,940GZZDLBLA,0,0,0,4.29,3.676,1.791,10.509,dlr,SUN
940GZZDLCUT,940GZZDLBLA,0,6.2,6.427,2.991,2.686,1.42,19.724,dlr,MTT
940GZZDLCUT,940GZZDLBNK,0,0,95.202,1006.846,710.461,216.647,2094.494,dlr,SUN
940GZZDLCUT,940GZZDLBNK,61.768,508.768,810.038,567.013,265.94,121.799,2335.326,dlr,MTT
940GZZDLCUT,940GZZDLBOW,0,0,3.9060001,34.699,37.232,12.988,93.2850001,dlr,SUN
940GZZDLCUT,940GZZDLBOW,3.557,12.187,40.674,35.335,10.741,3.999,106.493,dlr,MTT
940GZZDLCUT,940GZZDLBPK,0,0,0,1.734,1.051,0.751,3.743,dlr,SUN
940GZZDLCUT,940GZZDLBPK,0,0,2.382,3.118,0.844,0,6.344,dlr,MTT
940GZZDLCUT,940GZZDLCAN,0,0,54.595,687.651,312.373,75.506996,1164.344996,dlr,SUN
940GZZDLCUT,940GZZDLCAN,42.496998,377.902,283.951,217.909,52.406,29.954,1004.618998,dlr,MTT
940GZZDLCUT,940GZZDLCGT,0,0,2.387,26.323,21.804,11.159,66.132,dlr,SUN
940GZZDLCUT,940GZZDLCGT,0.792,4.927,23.814,32.461,17.551,8.047,87.592,dlr,MTT
940GZZDLCUT,940GZZDLCLA,0,0,10.193,110.092,47.586,23.239,199.778,dlr,SUN
940GZZDLCUT,940GZZDLCLA,3.876,44.878,97.225,45.702,30.982,16.569,239.232,dlr,MTT
940GZZDLCUT,940GZZDLCUS,0,0,1.623,4.452,3.015,3.151,12.241,dlr,SUN
940GZZDLCUT,940GZZDLCUS,0.379,2.026,3.253,4.732,1.403,3.175,14.968,dlr,MTT
940GZZDLCUT,940GZZDLCYP,0,0,0.51,1.918,1.602,0.612,4.782,dlr,SUN
940GZZDLCUT,940GZZDLCYP,0,4.382,5.885,3.826,1.506,0.432,16.031,dlr,MTT
940GZZDLCUT,940GZZDLDEP,0,0.974,6.3910003,90.535,48.414,32.148,196.3650003,dlr,SUN
940GZZDLCUT,940GZZDLDEP,2.55,19.081,80.143,43.884,37.175,17.812,200.645,dlr,MTT
940GZZDLCUT,940GZZDLDEV,0,0,1.639,11.633,12.795,6.007,33.818,dlr,SUN
940GZZDLCUT,940GZZDLDEV,0.733,7.9110003,22.177,20.694,8.563,1.8210001,61.8990004,dlr,MTT
940GZZDLCUT,940GZZDLEIN,0,0,0.515,11.647,10.023,5.413,31.842,dlr,SUN
940GZZDLCUT,940GZZDLEIN,0,5.74,7.301,4.918,2.322,2.905,23.186,dlr,MTT
940GZZDLCUT,940GZZDLELV,0,0,1.427,57.565998,35.756,15.746,116.779998,dlr,SUN
940GZZDLCUT,940GZZDLELV,0,6.228,42.182,26.353,15.95,6.23,96.943,dlr,MTT
940GZZDLCUT,940GZZDLGAL,0,0,0.934,3.2680001,4.354,1.488,11.3470001,dlr,SUN
940GZZDLCUT,940GZZDLGAL,0,1.475,3.342,2.363,0.976,0.739,8.895,dlr,MTT
940GZZDLCUT,940GZZDLGRE,0,0.887,9.348001,97.13,61.666,19.808,195.268001,dlr,SUN
940GZZDLCUT,940GZZDLGRE,2.084,33.082,37.82,29.339,12.901,4.559,119.785,dlr,MTT
940GZZDLCUT,940GZZDLHEQ,0,0,65.909,668.663,335.807,81.099,1184.599,dlr,SUN
940GZZDLCUT,940GZZDLHEQ,52.36,528.603,319.313,229.543,71.064,36.445,1237.328,dlr,MTT
940GZZDLCUT,940GZZDLISL,0,0,8.007999,62.584,41.037,25.78,146.580999,dlr,SUN
940GZZDLCUT,940GZZDLISL,2.593,22.872,65.605,44.171,35.444,15.626,186.311,dlr,MTT
940GZZDLCUT,940GZZDLKGV,0,0,0.266,1.367,2.878,1.295,8.423,dlr,SUN
940GZZDLCUT,940GZZDLKGV,0,0.452,3.856,1.538,1.228,1.719,8.793,dlr,MTT
940GZZDLCUT,940GZZDLLCA,0,0,0,8.81,6.237,0.998,16.384,dlr,SUN
940GZZDLCUT,940GZZDLLCA,3.598,3.57,7.326,3.667,0.184,0.161,18.506,dlr,MTT
940GZZDLCUT,940GZZDLLDP,0,0,5.924,29.847,11.2,5.46,53.66,dlr,SUN
940GZZDLCUT,940GZZDLLDP,0,13.552,43.106,12.434,4.0369997,1.233,74.3619997,dlr,MTT
940GZZDLCUT,940GZZDLLEW,0,1.001,18.183,374.529,208.86101,71.863,699.21801,dlr,SUN
940GZZDLCUT,940GZZDLLEW,7.63,107.832,272.588,302.982,106.393,37.735,835.16,dlr,MTT
940GZZDLCUT,940GZZDLLIM,0,0,16.358,84.528,66.011,29.344,206.503,dlr,SUN
940GZZDLCUT,940GZZDLLIM,10.927,72.562,148.219,164.042,67.049,23.789,486.588,dlr,MTT
940GZZDLCUT,940GZZDLMUD,0,0,3.214,45.923,31.051,11.7109995,99.2219995,dlr,SUN
940GZZDLCUT,940GZZDLMUD,1.8030001,11.945,34.263,24.159,19.964,8.79,100.9240001,dlr,MTT
940GZZDLCUT,940GZZDLPDK,0,0,0.30900002,5.518,6.897,2.744,16.11399999,dlr,SUN
940GZZDLCUT,940GZZDLPDK,0.218,2.425,3.902,3.099,3.359,1.821,14.824,dlr,MTT
940GZZDLCUT,940GZZDLPOP,0,0,0.865,11.509,17.712,6.022,45.854,dlr,SUN
940GZZDLCUT,940GZZDLPOP,0.453,2.817,31.331,23.318,8.383,4.755,71.057,dlr,MTT
940GZZDLCUT,940GZZDLPRE,0,0,0.543,4.159,4.316,1.529,12.509,dlr,SUN
940GZZDLCUT,940GZZDLPRE,0,1.8,6.7599998,5.255,1.8100001,4.324,19.9489999,dlr,MTT
940GZZDLCUT,940GZZDLPUD,0,0,0.411,8.284,6.255,2.797,18.46,dlr,SUN
940GZZDLCUT,940GZZDLPUD,0.15900001,2.474,5.978,6.11,1.165,1.462,17.34800001,dlr,MTT
940GZZDLCUT,940GZZDLRAL,0,0,1.064,5.464,4.05,2.175,15.415,dlr,SUN
940GZZDLCUT,940GZZDLRAL,1.888,1.319,6.119,6.357,2.945,4.8129997,23.4409997,dlr,MTT
940GZZDLCUT,940GZZDLRVC,0,0,0.657,16.918,13.991,3.393,36.885,dlr,SUN
940GZZDLCUT,940GZZDLRVC,0,1.671,16.704,11.005,3.515,1.534,34.429,dlr,MTT
940GZZDLCUT,940GZZDLSHA,0,0,14.99,162.96,116.218,39.549,345.771,dlr,SUN
940GZZDLCUT,940GZZDLSHA,7.14,91.205,115.786,94.142,39.97,14.253,362.496,dlr,MTT
940GZZDLCUT,940GZZDLSHS,0,0,0,1.1,0.577,0,2.044,dlr,SUN
940GZZDLCUT,940GZZDLSHS,3.7519999,0.308,1.09,0.842,1.758,0.283,8.0329999,dlr,MTT
940GZZDLCUT,940GZZDLSIT,0,0,0.291,3.623,3.8890002,3.456,11.6850002,dlr,SUN
940GZZDLCUT,940GZZDLSIT,1.543,1.924,5.671,5.0690002,1.597,0.61399996,16.41800016,dlr,MTT
940GZZDLCUT,940GZZDLSOQ,0,0,16.034,91.206,51.225,18.531,184.213,dlr,SUN
940GZZDLCUT,940GZZDLSOQ,9.469,105.112,87.592,49.02,18.039,6.972,276.204,dlr,MTT
940GZZDLCUT,940GZZDLSTD,0,0,6.699,144.671,105.525,39.042,307.752,dlr,SUN
940GZZDLCUT,940GZZDLSTD,6.224,61.896,248.317,248.341,78.348,17.094,660.22,dlr,MTT
940GZZDLCUT,940GZZDLSTL,0,0,0,0.366,0.707,0.347,1.42,dlr,SUN
940GZZDLCUT,940GZZDLSTL,0.702,1.447,0,0.756,1.116,0,4.021,dlr,MTT
940GZZDLCUT,940GZZDLTWG,0,0,6.342,90.507,45.931,11.373,157.815,dlr,SUN
940GZZDLCUT,940GZZDLTWG,8.995,53.931,27.742,14.579,3.726,0.907,109.88,dlr,MTT
940GZZDLCUT,940GZZDLWFE,0,0,7.124,57.175,46.75,17.732,137.1030005,dlr,SUN
940GZZDLCUT,940GZZDLWFE,0.142,10.473,71.095,39.338,16.017,13.2630005,150.3280005,dlr,MTT
940GZZDLCUT,940GZZDLWHM,0.006,0.18,0.077,0,0.012,0.006,0.281,dlr,MTT
940GZZDLCUT,940GZZDLWIQ,0,0,4.422,51.64,20.249,9.664,89.848,dlr,SUN
940GZZDLCUT,940GZZDLWIQ,0,6.769,24.561,7.172,5.568,1.3840001,45.4540001,dlr,MTT
940GZZDLCUT,940GZZDLWLA,0,0,0.195,0.64,0.46,0.829,2.422,dlr,SUN
940GZZDLCUT,940GZZDLWLA,0,0,0,0,0,0.025,0.025,dlr,MTT
940GZZDLCUT,940GZZDLWSV,0,0,0.85,4.637,3.336,1.103,10.125,dlr,SUN
940GZZDLCUT,940GZZDLWSV,2.625,0.451,4.293,2.402,2.53,0.542,12.843,dlr,MTT
940GZZDLCYP,940GZZDLABR,0,0.754,8.415,3.585,1.086,0,13.84,dlr,MTT
940GZZDLCYP,940GZZDLALL,0,0,2.614,1.332,0.774,0.377,5.097,dlr,SUN
940GZZDLCYP,940GZZDLALL,0,1.221,4.117,4.277,0.44799998,0,10.06299998,dlr,MTT
940GZZDLCYP,940GZZDLBEC,0,0,0.357,15.116,5.313,1.288,22.168,dlr,SUN
940GZZDLCYP,940GZZDLBEC,0,0.413,23.549,16.159,6.694,2.302,49.117,dlr,MTT
940GZZDLCYP,940GZZDLBLA,0,0,0,3.167,0.374,0.316,4.492,dlr,SUN
940GZZDLCYP,940GZZDLBLA,0.793,2.4060001,6.56,5.165,0.95600003,0,15.88000013,dlr,MTT
940GZZDLCYP,940GZZDLBNK,0,1.979,9.161,8.329,2.135,3.773,27.525,dlr,SUN
940GZZDLCYP,940GZZDLBNK,12.048,36.031,13.636,57.02,10.698,5.358,134.791,dlr,MTT
940GZZDLCYP,940GZZDLBOW,0,0,0.94,0.487,0.306,0.675,3.145,dlr,SUN
940GZZDLCYP,940GZZDLBOW,2.176,1.2820001,9.645,3.846,1.342,0.339,18.6300001,dlr,MTT
940GZZDLCYP,940GZZDLBPK,0,0.656,1.249,0.377,1.9860001,0,4.2680001,dlr,MTT
940GZZDLCYP,940GZZDLCAN,0,0.256,1.183,9.724,4.738,0,15.901,dlr,SUN
940GZZDLCYP,940GZZDLCAN,4.744,8.29,9.247,14.049,0.29500002,0,36.62500002,dlr,MTT
940GZZDLCYP,940GZZDLCGT,0,8.055,86.024,397.05,155.71,84.466,746.578,dlr,SUN
940GZZDLCYP,940GZZDLCGT,80.182,275.122,942.928,671.181,233.65201,63.241,2266.30601,dlr,MTT
940GZZDLCYP,940GZZDLCLA,0,0,2.826,3.605,0.474,0.773,7.678,dlr,MTT
940GZZDLCYP,940GZZDLCUS,0,0.216,1.199,4.734,1.918,2.875,11.947,dlr,SUN
940GZZDLCYP,940GZZDLCUS,0.612,1.898,14.684,17.338,5.679,0.49,40.701,dlr,MTT
940GZZDLCYP,940GZZDLCUT,0,0,0.351,6.034,1.501,0.274,8.598,dlr,SUN
940GZZDLCYP,940GZZDLCUT,0.224,3.523,8.054,5.347,0.626,0.55799997,18.33199997,dlr,MTT
940GZZDLCYP,940GZZDLDEP,0.852,0.871,10.922,7.851,0.828,0.339,21.663,dlr,MTT
940GZZDLCYP,940GZZDLDEV,3.761,4.421,7.093,4.6349998,0.66400003,0,20.57399983,dlr,MTT
940GZZDLCYP,940GZZDLEIN,0,0,0.651,1.8100001,0.867,0.764,5.7950002,dlr,SUN
940GZZDLCYP,940GZZDLEIN,0.509,4.662,6.751,3.124,1.525,0.449,17.02,dlr,MTT
940GZZDLCYP,940GZZDLELV,0,0,1.19,3.243,0.846,0,5.279,dlr,MTT
940GZZDLCYP,940GZZDLGAL,0,0,0,2.367,1.031,0.057,3.455,dlr,SUN
940GZZDLCYP,940GZZDLGAL,0,0.644,4.919,1.781,1.866,0.35700002,9.56700002,dlr,MTT
940GZZDLCYP,940GZZDLGRE,0,0.437,0.77,0.805,0.175,0.089,2.276,dlr,MTT
940GZZDLCYP,940GZZDLISL,4.311,0.782,1.641,2.799,0.691,0.617,10.841,dlr,MTT
940GZZDLCYP,940GZZDLKGV,0,0.65,5.998,1.461,0,0,8.109,dlr,MTT
940GZZDLCYP,940GZZDLLDP,0,0,0,5.147,1.37,0.476,6.993,dlr,SUN
940GZZDLCYP,940GZZDLLDP,0,0,12.437,4.371,1.3199999,0.57,18.6979999,dlr,MTT
940GZZDLCYP,940GZZDLLEW,0,0,0.518,3.75,3.321,2.682,10.807,dlr,SUN
940GZZDLCYP,940GZZDLLEW,3.014,1.08,25.996,37.238,8.007,0.715,76.05,dlr,MTT
940GZZDLCYP,940GZZDLLIM,0,0.49899998,0.893,4.4049997,5.28,3.331,15.17599968,dlr,SUN
940GZZDLCYP,940GZZDLLIM,3.43,12.864,27.239,37.615,6.622,1.4610001,89.2310001,dlr,MTT
940GZZDLCYP,940GZZDLMUD,0,1.0600001,2.831,1.189,0,0,5.0800001,dlr,MTT
940GZZDLCYP,940GZZDLPDK,0.82,0.64599997,3.038,3.471,0.833,0.46,9.26799997,dlr,MTT
940GZZDLCYP,940GZZDLPOP,0,0.878,0.83,10.728,13.7039995,5.942,32.0819995,dlr,SUN
940GZZDLCYP,940GZZDLPOP,0.379,5.974,26.541,39.902,13.125,0,85.921,dlr,MTT
940GZZDLCYP,940GZZDLPRE,0,0.089,2.03,3.8930001,2.49,2.921,11.9040001,dlr,SUN
940GZZDLCYP,940GZZDLPRE,0,7.988,19.106,14.924,5.893,0.41799998,48.32899998,dlr,MTT
940GZZDLCYP,940GZZDLPUD,0,2.081,1.563,0.852,0.133,0,4.629,dlr,MTT
940GZZDLCYP,940GZZDLRAL,0,0,1.165,5.976,1.947,2.218,11.306,dlr,SUN
940GZZDLCYP,940GZZDLRAL,1.005,8.427,7.2730002,6.272,1.937,0.427,25.3410002,dlr,MTT
940GZZDLCYP,940GZZDLRVC,0,0.055999998,0.571,15.693,6.722,2.038,26.8,dlr,SUN
940GZZDLCYP,940GZZDLRVC,1.432,5.792,24.866,15.862,2.714,0.85899997,51.52499997,dlr,MTT
940GZZDLCYP,940GZZDLSHA,0,0.12900001,3.372,12.369,5.027,3.204,25.37000001,dlr,SUN
940GZZDLCYP,940GZZDLSHA,4.069,45.851,50.265,70.261,23.076,2.477,195.999,dlr,MTT
940GZZDLCYP,940GZZDLSHS,0,0,0.323,2.662,3.046,1.396,9.3489999,dlr,SUN
940GZZDLCYP,940GZZDLSHS,0,3.244,12.908999,9.945,2.474,1.612,30.183999,dlr,MTT
940GZZDLCYP,940GZZDLSIT,0,0.127,2.172,5.043,3.518,0.397,11.257,dlr,SUN
940GZZDLCYP,940GZZDLSIT,0.458,5.12,14.308,22.571,1.694,0.191,44.342,dlr,MTT
940GZZDLCYP,940GZZDLSOQ,0.175,6.903,5.053,4.224,0.875,0.444,17.674,dlr,MTT
940GZZDLCYP,940GZZDLSTD,0,0.131,0.428,1.4070001,0.953,0.268,3.1870001,dlr,SUN
940GZZDLCYP,940GZZDLSTD,2.681,0.779,26.693,11.39,4.028,0.019000001,45.59,dlr,MTT
940GZZDLCYP,940GZZDLSTL,0,5.012,4.056,3.214,1.925,0.493,14.7,dlr,MTT
940GZZDLCYP,940GZZDLTWG,0,1.694,8.939,26.464,7.605,2.85,50.359,dlr,SUN
940GZZDLCYP,940GZZDLTWG,24.984,56.99,53.892,56.413,14.813,1.929,209.021,dlr,MTT
940GZZDLCYP,940GZZDLWFE,0,0,3.5180001,5.365,1.454,1.473,12.3590001,dlr,SUN
940GZZDLCYP,940GZZDLWFE,1.412,3.298,25.651,11.14,2.426,1.848,45.775,dlr,MTT
940GZZDLCYP,940GZZDLWHM,0,0,0.277,1.962,0.815,1.33,4.384,dlr,SUN
940GZZDLCYP,940GZZDLWHM,0,0,0.989,0,1.475,0.453,2.917,dlr,MTT
940GZZDLCYP,940GZZDLWLA,0,0.138,1.621,5.699,4.627,1.885,16.198,dlr,SUN
940GZZDLCYP,940GZZDLWLA,0.728,1.473,51.604,34.416,10.84,4.78,103.841,dlr,MTT
940GZZDLCYP,940GZZDLWSV,0.29,0.853,1.618,1.875,0,0,4.636,dlr,MTT
940GZZDLDEP,940GZZDLALL,0,0,0.957,7.824,5.293,4.61,23.046,dlr,SUN
940GZZDLDEP,940GZZDLALL,0.937,8.07,4.486,11.025,2.465,0.456,27.439,dlr,MTT
940GZZDLDEP,940GZZDLBEC,0,0,0,1.974,1.855,2.195,6.083,dlr,SUN
940GZZDLDEP,940GZZDLBEC,2.891,4.799,2.999,1.8,1.496,0.599,14.584,dlr,MTT
940GZZDLDEP,940GZZDLBLA,0,0,4.621,1.523,1.267,0.71599996,8.18899996,dlr,SUN
940GZZDLDEP,940GZZDLBLA,3.427,4.573,5.113,2.3370001,0,0,15.4500001,dlr,MTT
940GZZDLDEP,940GZZDLBNK,0,0,109.698,401.162,144.668,71.777,762.164,dlr,SUN
940GZZDLDEP,940GZZDLBNK,55.814,423.284,245.77,119.068,73.481,43.567,960.984,dlr,MTT
940GZZDLDEP,940GZZDLBOW,0,0,11.875,21.705,13.203,13.052,66.1149997,dlr,SUN
940GZZDLDEP,940GZZDLBOW,4.392,12.751,15.92,8.145,6.43,5.231,52.869,dlr,MTT
940GZZDLDEP,940GZZDLBPK,0,0,0,0.98399997,0,1.8249999,6.23699987,dlr,SUN
940GZZDLDEP,940GZZDLCAN,0,0,89.947,347.11,110.366,63.085,640.948,dlr,SUN
940GZZDLDEP,940GZZDLCAN,61.432,310.882,145.022,129.108,53.238,29.232,728.914,dlr,MTT
940GZZDLDEP,940GZZDLCGT,0,0,5.904,14.531,10.811,6.538,43.476,dlr,SUN
940GZZDLDEP,940GZZDLCGT,1.311,10.311,9.865,12.775,10.402,2.809,47.473,dlr,MTT
940GZZDLDEP,940GZZDLCLA,0,0,10.659,38.142,16.17,12.95,92.893,dlr,SUN
940GZZDLDEP,940GZZDLCLA,13.731999,47.545,50.344,38.232,24.614,16.532,190.998999,dlr,MTT
940GZZDLDEP,940GZZDLCUS,0,0,2.337,4.688,1.834,0.61800003,9.47700003,dlr,SUN
940GZZDLDEP,940GZZDLCUS,1.286,4.172,3.878,4.303,0,0,13.639,dlr,MTT
940GZZDLDEP,940GZZDLCUT,0,0,15.83,147.572,47.651,26.525,243.362,dlr,SUN
940GZZDLDEP,940GZZDLCUT,1.99,34.011,117.819,43.803,29.574,6.709,233.906,dlr,MTT
940GZZDLDEP,940GZZDLCYP,0,0,1.086,1.459,0.342,0.53,3.417,dlr,SUN
940GZZDLDEP,940GZZDLCYP,6.561,8.521,5.898,0.385,0,0,21.365,dlr,MTT
940GZZDLDEP,940GZZDLDEV,0,0,3.16,8.457,5.814,5.185,24.98,dlr,SUN
940GZZDLDEP,940GZZDLDEV,5.919,12.686,18.049,9.859,5.232,2.695,54.44,dlr,MTT
940GZZDLDEP,940GZZDLEIN,0,0,1.464,2.746,2.47,1.911,9.987,dlr,SUN
940GZZDLDEP,940GZZDLEIN,0.426,8.248,5.106,2.426,2.784,0.592,19.582,dlr,MTT
940GZZDLDEP,940GZZDLELV,0,0,6.554,24,16.597,13.242,65.05,dlr,SUN
940GZZDLDEP,940GZZDLELV,1.471,6.091,30.315,16.091,17.739,16.842,88.549,dlr,MTT
940GZZDLDEP,940GZZDLGRE,0,0,16.749,83.027,35.61,20.272,160.771,dlr,SUN
940GZZDLDEP,940GZZDLGRE,19.147,401.05402,100.151,48.161,22.436,2.889,593.83802,dlr,MTT
940GZZDLDEP,940GZZDLHEQ,0,0,90.201,310.842,88.726,44.266,553.556,dlr,SUN
940GZZDLDEP,940GZZDLHEQ,45.974,378.846,163.318,87.068,21.209,15.391,711.806,dlr,MTT
940GZZDLDEP,940GZZDLISL,0,0,7.666,37.565,17.222,11.993,81.2659997,dlr,SUN
940GZZDLDEP,940GZZDLISL,1.457,37.635,25.101,20.08,25.037,11.412,120.722,dlr,MTT
940GZZDLDEP,940GZZDLLCA,0,0,0.576,7.107,5.981,0.238,13.902,dlr,SUN
940GZZDLDEP,940GZZDLLCA,3.417,6.167,4.145,2.632,0,0,16.361,dlr,MTT
940GZZDLDEP,940GZZDLLDP,0,0,6.301,21.586,3.892,3.63,36.887,dlr,SUN
940GZZDLDEP,940GZZDLLDP,1.2770001,31.036,11.418,8.72,3.01,1.747,57.2080001,dlr,MTT
940GZZDLDEP,940GZZDLLEW,0,0,51.49,406.773,108.702,53.076,655.666,dlr,SUN
940GZZDLDEP,940GZZDLLEW,17.828,282.171,266.484,221.69,93.982,31.611,913.766,dlr,MTT
940GZZDLDEP,940GZZDLLIM,0,0,22.504,47.731,24.556,18.058,123.35,dlr,SUN
940GZZDLDEP,940GZZDLLIM,40.655,60.834,51.71,41.865,24.399,13.068,232.531,dlr,MTT
940GZZDLDEP,940GZZDLMUD,0,0,4.998,27.873,10.773,9.113,63.289,dlr,SUN
940GZZDLDEP,940GZZDLMUD,0.451,18.501,20.55,23.716,14.979,14.727,92.924,dlr,MTT
940GZZDLDEP,940GZZDLPDK,0,0,0,1.097,0,0.618,2.35,dlr,SUN
940GZZDLDEP,940GZZDLPDK,0,1.061,1.774,0.94,0,0.55799997,4.33299997,dlr,MTT
940GZZDLDEP,940GZZDLPOP,0,0,0.696,6.469,4.4309998,3.481,18.8449998,dlr,SUN
940GZZDLDEP,940GZZDLPOP,0.578,2.833,15.89,9.395,9.46,6.893,45.049,dlr,MTT
940GZZDLDEP,940GZZDLPRE,0,0,1.286,3.026,2.054,2.012,8.944,dlr,SUN
940GZZDLDEP,940GZZDLPRE,1.2689999,3.191,4.816,0.878,1.033,0,11.1869999,dlr,MTT
940GZZDLDEP,940GZZDLPUD,0,0,2.325,2.673,2.386,2.886,11.507,dlr,SUN
940GZZDLDEP,940GZZDLPUD,0.388,6.713,3.289,2.607,1.698,1.542,16.237,dlr,MTT
940GZZDLDEP,940GZZDLRAL,0,0,2.27,1.889,0.893,1.257,6.658,dlr,SUN
940GZZDLDEP,940GZZDLRAL,0.679,2.526,0,0,0,0,3.205,dlr,MTT
940GZZDLDEP,940GZZDLRVC,0,0,3.51,6.018,2.513,0.423,13.891,dlr,SUN
940GZZDLDEP,940GZZDLRVC,0,4.206,4.542,1.275,2.0870001,0,12.1100001,dlr,MTT
940GZZDLDEP,940GZZDLSHA,0,0,13.861,47.913002,27.033,11.708,112.203002,dlr,SUN
940GZZDLDEP,940GZZDLSHA,6.792,64.747,29.549,18.82,7.748,6.125,133.781,dlr,MTT
940GZZDLDEP,940GZZDLSIT,0,0,0.516,2.531,0.343,1.169,4.655,dlr,SUN
940GZZDLDEP,940GZZDLSIT,1.031,5.101,1.644,0.776,0.899,0.004,9.455,dlr,MTT
940GZZDLDEP,940GZZDLSOQ,0,0,24.608,28.884,14.598,10.797,84.395,dlr,SUN
940GZZDLDEP,940GZZDLSOQ,13.187,146.406,69.149,23.568,11.719,11.71,275.739,dlr,MTT
