name_o,name_d,Early,AM Peak,Midday,PM Peak,Evening,Late,Total,mode,day
910GDALSKLD,910GSTJMSST,0,0,0,1.5,0.70600003,0.674,3.03900004,overground,SUN
910GDALSKLD,910GSTJMSST,0.147,1.491,2.605,2.164,0.73,0.255,7.392,overground,MTT
910GDALSKLD,910GSTNBGPK,0,0,0.135,1.193,1.097,0.41,2.861,overground,SUN
910GDALSKLD,910GSTNBGPK,3.472,1.208,2.508,0.878,0.549,0.152,8.767,overground,MTT
910GDALSKLD,910GSURREYQ,0,0,0.046,0.47,0.146,0.25,0.968,overground,SUN
910GDALSKLD,910GSURREYQ,0.036000002,0.126,0.15100001,0.354,0.085,0.042999998,0.79500001,overground,MTT
910GDALSKLD,910GUPRHLWY,0,0,0,2.487,1.076,1.272,5.064,overground,SUN
910GDALSKLD,910GUPRHLWY,0.004,1.239,3.035,0.86700004,1.363,0.43400002,6.94200006,overground,MTT
910GDALSKLD,910GWATFDJ,0,0,0.383,3.113,1.677,1.687,7.004,overground,SUN
910GDALSKLD,910GWATFDJ,0,1.247,2.0839999,1.469,0.957,0.39,6.1469999,overground,MTT
910GDALSKLD,910GWBRMPTN,0,0,0.362,11.264,6.831,4.391,23.389,overground,SUN
910GDALSKLD,910GWBRMPTN,4.712,18.771,18.655,12.287,6.669,3.797,64.891,overground,MTT
910GDALSKLD,910GWCHAPEL,0,0,0.182,1.357,0.229,0,1.894,overground,SUN
910GDALSKLD,910GWCHAPEL,0.29299998,1.268,3.958,6.565,1.234,1.623,14.94099998,overground,MTT
910GDALSKLD,910GWCROYDN,0.588,0.386,1.643,0.28899997,0.514,0.235,3.65499997,overground,MTT
910GDALSKLD,910GWDST,0,0,0,0.19299999,1.059,0.254,1.64999999,overground,SUN
910GDALSKLD,910GWDST,0.003,0.417,1.114,1.9,0.518,0.602,4.554,overground,MTT
910GDALSKLD,910GWHHRTLA,0,0,0,0.09,0.154,0,0.244,overground,SUN
910GDALSKLD,910GWHHRTLA,0,0.082,0.505,0.30900002,0.113000005,0,1.009000025,overground,MTT
910GDALSKLD,910GWHMDSTD,0,0,4.758,69.24,40.822,33.963,156.791,overground,SUN
910GDALSKLD,910GWHMDSTD,14.749,82.817,71.743004,103.211,40.342,26.805,339.667004,overground,MTT
910GDALSKLD,910GWLSDJHL,0,0,2.556,30.064,18.195,12.803,68.696,overground,SUN
910GDALSKLD,910GWLSDJHL,15.478001,33.812,45.615,44.272,17.97,9.125,166.272001,overground,MTT
910GDALSKLD,910GWLTWCEN,0,0,0.027,1.0879999,0.755,0.681,2.9429999,overground,SUN
910GDALSKLD,910GWLTWCEN,0,0.378,1.493,2.381,1.0370001,1.658,6.9470001,overground,MTT
910GDALSKLD,910GWMBY,0,0,0.116000004,2.757,2.014,0.593,5.538000004,overground,SUN
910GDALSKLD,910GWMBY,0.952,0.991,5.778,10.92,1.755,0.301,20.697,overground,MTT
910GDENMRKH,910GACTNCTL,0,0,0.005,0,0.117,0,0.122,overground,MTT
910GDENMRKH,910GANERLEY,0,0.254,1.047,1.2360001,0.912,0,3.4490001,overground,MTT
910GDENMRKH,910GBATRSPK,0,0,0,0,0,12.009,12.009,overground,MTT
910GDENMRKH,910GBRBY,0.124,0.299,0.326,0.95500004,0.126,0,1.83000004,overground,MTT
910GDENMRKH,910GBROCKLY,0,0,1.052,1.834,0.406,0,3.292,overground,MTT
910GDENMRKH,910GCLPHHS,0,0,40.185,189.187,81.332,54.263,372.203,overground,SUN
910GDENMRKH,910GCLPHHS,9.249,226.152,156.922,260.107,77.018,8.878,738.326,overground,MTT
910GDENMRKH,910GCLPHMJC,0,0,92.976,318.594,107.346,58.004,585.382,overground,SUN
910GDENMRKH,910GCLPHMJC,65.533,626.594,593.898,977.357,221.076,22.332,2506.79,overground,MTT
910GDENMRKH,910GCMDNRD,0,0,0,0.423,0.81,0.089,1.441,overground,SUN
910GDENMRKH,910GCNDAW,0,0,55.665,247.2,122.094,70.681,507.395,overground,SUN
910GDENMRKH,910GCNDAW,53.435,266.019,375.709,455.161,132.75,16.122,1299.196,overground,MTT
910GDENMRKH,910GCNNB,0,0,0.714,6.648,5.675,2.487,16.185,overground,SUN
910GDENMRKH,910GCNNB,0.118,0.41,0.568,2.526,0.847,0.199,4.668,overground,MTT
910GDENMRKH,910GCSEAH,0,0,0.819,6.153,1.6930001,1.613,10.2780001,overground,SUN
910GDENMRKH,910GCSEAH,2.4559999,64.759,15.443,2.785,4.121,0.917,90.4809999,overground,MTT
910GDENMRKH,910GDALS,0,0,7.711,60.495,34.958,22.526,130.406,overground,SUN
910GDENMRKH,910GDALS,4.008,26.64,35.535,67.961,25.726,6.424,166.294,overground,MTT
910GDENMRKH,910GFNCHLYR,0,0,0.039,1.738,0.186,0.003,1.966,overground,MTT
910GDENMRKH,910GFORESTH,0,0,0,0,0.479,0.069,0.548,overground,SUN
910GDENMRKH,910GHACKNYC,0,0,0.105000004,2.362,2.026,0.712,5.250000004,overground,SUN
910GDENMRKH,910GHACKNYC,0.125,0.47500002,0.345,1,0.256,0,2.20100002,overground,MTT
910GDENMRKH,910GHACKNYW,0,0,0.048,2.08,0.297,0.29,2.715,overground,SUN
910GDENMRKH,910GHACKNYW,0.097,0.552,0.728,1.005,0.616,0.063,3.061,overground,MTT
910GDENMRKH,910GHAGGERS,0,0,2.996,21.16,10.408,6.411,42.258,overground,SUN
910GDENMRKH,910GHAGGERS,0.546,18.321,12.518,17.646,5.466,2.7419999,57.2389999,overground,MTT
910GDENMRKH,910GHARLSDN,0,0,0.16499999,0.027,0,0,0.19199999,overground,SUN
910GDENMRKH,910GHARLSDN,0.134,0.025,0,0,0,0,0.159,overground,MTT
910GDENMRKH,910GHGHI,0,0,2.433,20.716,15.761,8.527,48.586,overground,SUN
910GDENMRKH,910GHGHI,0.004,0.34,0.572,1.048,0.179,0.017,2.16,overground,MTT
910GDENMRKH,910GHMPSTDH,0,0,0,2.712,0.522,0.041,3.275,overground,SUN
910GDENMRKH,910GHMPSTDH,0.018,0.614,0.396,1.247,0.027,0,2.302,overground,MTT
910GDENMRKH,910GHOMRTON,0,0,0,3.059,2.226,1.552,7.101,overground,SUN
910GDENMRKH,910GHOMRTON,0.037,2.042,1.85,3.888,0.827,0,8.644,overground,MTT
910GDENMRKH,910GHONROPK,0,0,0.607,1.859,0.32,0,2.786,overground,MTT
910GDENMRKH,910GHOXTON,0,0,4.297,36.505,9.234,4.134,54.96,overground,SUN
910GDENMRKH,910GHOXTON,1.485,33.199,10.764,15.674,6.227,1.686,69.035,overground,MTT
910GDENMRKH,910GKENOLYM,0,0,5.163,13.689,4.783,1.663,26.174,overground,SUN
910GDENMRKH,910GKENOLYM,4.64,59.828003,19.626,4.114,4.86,1.533,94.601003,overground,MTT
910GDENMRKH,910GKENR,0,0,0.127,1.481,1.456,0.161,3.225,overground,SUN
910GDENMRKH,910GKENR,0.024,1.8989999,5.599,2.753,0.877,0.025,11.1769999,overground,MTT
910GDENMRKH,910GKTON,0.132,0.003,0,0,0,0,0.135,overground,MTT
910GDENMRKH,910GNEWXGTE,0,0,0,0.534,0.933,0.105,1.572,overground,SUN
910GDENMRKH,910GNEWXGTE,0,0.297,2.035,2.307,0.5,0.103,5.242,overground,MTT
910GDENMRKH,910GNORWDJ,0,0,0,0,0,0.002,0.002,overground,SUN
910GDENMRKH,910GNORWDJ,0,0.078999996,0.576,1.051,0.317,0,2.022999996,overground,MTT
910GDENMRKH,910GNWCRELL,0,0,0,0.233,0,0,0.233,overground,SUN
910GDENMRKH,910GNWCRELL,0.015,0.557,1.896,2.297,0.329,0.044999998,5.138999998,overground,MTT
910GDENMRKH,910GPCKHMQD,0,0,1.721,9.144,17.596,6.024,35.538,overground,SUN
910GDENMRKH,910GPCKHMQD,0.158,10.988,19.612999,27.22,12.315001,1.258,71.552,overground,MTT
910GDENMRKH,910GPCKHMRY,0,0,2.119,22.613,6.103,4.198,35.815,overground,SUN
910GDENMRKH,910GPCKHMRY,0.205,8.516,20.15,63.114,19.374,2.067,113.426,overground,MTT
910GDENMRKH,910GQPRK,0,0,0,0,0,0.009,0.009,overground,MTT
910GDENMRKH,910GRTHERHI,0,0,1.984,10.846,6.3320003,3.99,23.5870003,overground,SUN
910GDENMRKH,910GRTHERHI,0.40399998,5.593,12.853,14.448,7.052,0.833,41.18299998,overground,MTT
910GDENMRKH,910GSHADWEL,0,0,13.514,25.611,14.937,9.199,66.407,overground,SUN
910GDENMRKH,910GSHADWEL,10.44,62.739,39.86,75.779,17.779,3.748,210.345,overground,MTT
910GDENMRKH,910GSHPDSB,0,0,3.471,27.264,11.07,12.729,56.714,overground,SUN
910GDENMRKH,910GSHPDSB,16.335001,94.346,45.619,22.641,23.576,3.994,206.511001,overground,MTT
910GDENMRKH,910GSHRDHST,0,0,11.68,110.507,36.348,12.772,172.82,overground,SUN
910GDENMRKH,910GSHRDHST,6.406,120.088,56.801,47.022,12.400001,1.619,244.336001,overground,MTT
910GDENMRKH,910GSTNBGPK,0,0,0.001,0.037,0,0,0.038,overground,SUN
910GDENMRKH,910GSTNBGPK,0,0.015,0,0,0,0,0.015,overground,MTT
910GDENMRKH,910GSURREYQ,0,0,0.792,13.051,9.642,7.187,32.397,overground,SUN
910GDENMRKH,910GSURREYQ,0.312,1.798,10.155,22.576,10.16,1.816,46.817,overground,MTT
910GDENMRKH,910GSYDENHM,0,0,0,0,0.47,0.119,0.589,overground,SUN
910GDENMRKH,910GSYDENHM,0,0.26700002,0.91800004,0.77599996,0.46400002,0,2.42500004,overground,MTT
910GDENMRKH,910GWAPPING,0,0,0.901,11.017,6.213,3.788,22.281,overground,SUN
910GDENMRKH,910GWAPPING,1.287,13.216001,7.676,9.477,4.159,1.225,37.040001,overground,MTT
910GDENMRKH,910GWBRMPTN,0,0,4.3,11.364,7.017,3.214,26.05400001,overground,SUN
910GDENMRKH,910GWBRMPTN,5.709,27.705,8.768,3.591,5.2929997,0.187,51.2529997,overground,MTT
910GDENMRKH,910GWCHAPEL,0,0,20.057,74.695,44.457,27.766,173.076,overground,SUN
910GDENMRKH,910GWCHAPEL,17.619,104.499,150.176,307.576,54.961,11.258,646.089,overground,MTT
910GDENMRKH,910GWCROYDN,0,0.372,1.525,1.113,0.431,0,3.441,overground,MTT
910GDENMRKH,910GWLSDJHL,0,0,0.91,5.624,2.622,2.098,11.72000002,overground,SUN
910GDENMRKH,910GWLSDJHL,3.033,4.324,8.095,5.473,4.348,1.5220001,26.7950001,overground,MTT
910GDENMRKH,910GWMBY,0,0,0.019,0,0,0,0.019,overground,SUN
910GDENMRKH,910GWMBY,0.003,0,0,0,0,0,0.003,overground,MTT
910GDENMRKH,910GWNDSWRD,0,0,9.153,46.263,20.364,15.665999,94.021999,overground,SUN
910GDENMRKH,910GWNDSWRD,9.396,75.878,36.319,61.604,20.147,5.792,209.136,overground,MTT
910GEDMNGRN,910GACTNCTL,0.63,0.192,0.055,0.1,0.284,0.083,1.344,overground,MTT
910GEDMNGRN,910GBARKING,0,0,0.531,3.941,2.242,0.692,7.486,overground,SUN
910GEDMNGRN,910GBARKING,3.271,6.782,7.579,7.697,3.884,0.222,29.435,overground,MTT
910GEDMNGRN,910GBHILLPK,0,0,0.784,5.801,4.148,1.3000001,12.3320001,overground,SUN
910GEDMNGRN,910GBHILLPK,0.069000006,9.785,7.167,6.54,3.751,0.597,27.90900001,overground,MTT
910GEDMNGRN,910GBRBY,0,0,0,0.541,0.226,0.028,0.795,overground,SUN
910GEDMNGRN,910GBRBY,0.181,0.594,0.449,0.186,0.043,0.012,1.465,overground,MTT
910GEDMNGRN,910GBRUCGRV,0,0,1.495,28.383,9.948,3.667,43.818,overground,SUN
910GEDMNGRN,910GBRUCGRV,3.029,32.713,34.054,30.114,5.55,1.173,106.633,overground,MTT
910GEDMNGRN,910GBTHNLGR,0,0,2.35,22.441,9.415,4.921,41.464,overground,SUN
910GEDMNGRN,910GBTHNLGR,19.465,46.701,31.021,12.551,5.07,1.126,115.934,overground,MTT
910GEDMNGRN,910GCAMHTH,0,0,1.303,33.756,14.44,4.428,56.7119998,overground,SUN
910GEDMNGRN,910GCAMHTH,31.091,40.435,29.885,22.322,5.4709997,4.321,133.5249997,overground,MTT
910GEDMNGRN,910GCHESHNT,0,0,1.75,13.650001,2.761,1.361,19.581001,overground,SUN
910GEDMNGRN,910GCHESHNT,1.699,9.552,9.553,9.059999,1.7490001,0.248,31.8609991,overground,MTT
910GEDMNGRN,910GCLAPTON,0,1.38,0.412,0.345,0.208,0,2.345,overground,MTT
910GEDMNGRN,910GCLDNNRB,0.259,0,0.065,0.022,0.046,0.034,0.426,overground,MTT
910GEDMNGRN,910GCLPHMJC,0,0,0,0,0.007,0,0.007,overground,MTT
910GEDMNGRN,910GCMDNRD,0,0,0.057,0.846,0.331,0.113000005,1.347000005,overground,SUN
910GEDMNGRN,910GCMDNRD,3.3000002,0,1.393,0.215,0.081,0.012,5.0010002,overground,MTT
910GEDMNGRN,910GCNNB,0.006,0.058,0.022,0.078,0.012,0.031999998,0.207999998,overground,MTT
910GEDMNGRN,910GDALSKLD,0,0,0,0.35,0.04,0.036,0.426,overground,SUN
910GEDMNGRN,910GDALSKLD,0.127,0.364,0.317,0.118,0.047,0,0.973,overground,MTT
910GEDMNGRN,910GENFLDTN,0,0,5.065,42.744,8.276,2.73,59.37799996,overground,SUN
910GEDMNGRN,910GENFLDTN,1.5419999,87.214,50.535,23.005001,5.842,1.653,169.7910009,overground,MTT
910GEDMNGRN,910GFNCHLYR,0.493,2.608,0.385,0.23,0.006,0.001,3.723,overground,MTT
910GEDMNGRN,910GGNRSBRY,0.081,0.182,0.063,0.037,0.001,0,0.364,overground,MTT
910GEDMNGRN,910GGOSPLOK,0,0,0,0.802,0.285,0,1.087,overground,SUN
910GEDMNGRN,910GGOSPLOK,0.082,5.976,2.025,0.107999995,0.083,0,8.273999995,overground,MTT
910GEDMNGRN,910GHACKNYW,0,0,0.114,2.104,0.442,0.365,3.025,overground,SUN
910GEDMNGRN,910GHACKNYW,1.4469999,1.615,1.657,0.402,0.216,0.002,5.3389999,overground,MTT
910GEDMNGRN,910GHAKNYNM,0,0,8.383,29.5,11.465,5.155,57.008,overground,SUN
910GEDMNGRN,910GHAKNYNM,5.786,43.547,31.807,21.618,5.63,1.002,109.39,overground,MTT
910GEDMNGRN,910GHGHMSPK,0.019,0.11,0.201,0.263,0.001,0.078,0.672,overground,MTT
910GEDMNGRN,910GHMPSTDH,0,0,0.047,0.87,0.237,0.051,1.205,overground,SUN
910GEDMNGRN,910GHMPSTDH,1.3870001,6.235,1.181,0.34,0.029000001,0.002,9.174000101,overground,MTT
910GEDMNGRN,910GHOMRTON,0,0,0.111,1.303,2.237,0.901,4.552,overground,SUN
910GEDMNGRN,910GHOMRTON,0.035,3.5609999,1.822,1.681,1.038,0.013,8.1499999,overground,MTT
910GEDMNGRN,910GHRGYGL,0.008,1.599,0.461,0.057,0,0,2.125,overground,MTT
910GEDMNGRN,910GKENOLYM,0.086,0.67399997,1.297,0.008,0.001,0,2.06599997,overground,MTT
910GEDMNGRN,910GKENR,0.362,0.727,0.32,0.126,0.007,0.120000005,1.662000005,overground,MTT
910GEDMNGRN,910GKEWGRDN,0.131,0.070999995,0.012,0.018000001,0,0,0.231999996,overground,MTT
910GEDMNGRN,910GKNTSHTW,0,0,0.137,0.174,0,0.077,0.388,overground,SUN
910GEDMNGRN,910GKNTSHTW,0.058,0,0.031,0.005,0.095,0,0.189,overground,MTT
910GEDMNGRN,910GLEYTNMR,0,0,0.16600001,0.642,0.78499997,0,1.59299998,overground,SUN
910GEDMNGRN,910GLEYTNMR,0.073,1.825,1.592,1.455,0.541,0.059,5.545,overground,MTT
910GEDMNGRN,910GLIVST,0,0,50.105,152.968,58.939,37.129,305.4209997,overground,SUN
910GEDMNGRN,910GLIVST,141.882,404.97,272.977,117.758,52.998,6.117,996.702,overground,MTT
910GEDMNGRN,910GLONFLDS,0,0,2.374,23.209,7.289,4.274,39.185,overground,SUN
910GEDMNGRN,910GLONFLDS,5.6670003,42.951,24.786,24.116,2.822,0.529,100.8710003,overground,MTT
910GEDMNGRN,910GLYTNSHR,0,0,0,0.789,0.809,0.602,2.318,overground,SUN
910GEDMNGRN,910GLYTNSHR,0.09900001,1.095,0.936,1.6570001,0.268,0,4.05500011,overground,MTT
910GEDMNGRN,910GRCTRYRD,0,0,1.811,10.246,8.504,2.665,24.072,overground,SUN
910GEDMNGRN,910GRCTRYRD,1.985,22.139,13.126,15.238999,7.195,0.459,60.142999,overground,MTT
910GEDMNGRN,910GRICHMND,0.231,0.569,0.11400001,0.042999998,0,0,0.957000008,overground,MTT
910GEDMNGRN,910GSACTON,1.033,0.056,0.087,0.023,0.004,0,1.203,overground,MTT
910GEDMNGRN,910GSBURY,0,0,3.474,10.38,4.841,3.293,22.474,overground,SUN
910GEDMNGRN,910GSBURY,3.3899999,33.298,11.43,9.001,4.586,1.219,62.9239999,overground,MTT
910GEDMNGRN,910GSEVNSIS,0,0,194.265,723.083,249.025,108.324,1292.28,overground,SUN
910GEDMNGRN,910GSEVNSIS,420.255,988.601,849.254,446.779,127.452,18.529,2850.87,overground,MTT
910GEDMNGRN,910GSIVRST,0,0,0.141,6.319,3.121,1.26,10.841,overground,SUN
910GEDMNGRN,910GSIVRST,0.7,4.132,5.177,3.964,0.959,0.44099998,15.37299998,overground,MTT
910GEDMNGRN,910GSTJMSST,0,0.126,0.275,0.179,0.002,0,0.582,overground,MTT
910GEDMNGRN,910GSTKNWNG,0,0,9.54,32.563,14.538,6.089,63.47,overground,SUN
910GEDMNGRN,910GSTKNWNG,9.916,70.233,44.593998,49.586002,6.228,0.36,180.917,overground,MTT
910GEDMNGRN,910GSTMFDHL,0,0,5.427,31.085,9.113,3.628,49.382,overground,SUN
910GEDMNGRN,910GSTMFDHL,8.62,73.93,45.658,25.491,4.884,0.342,158.925,overground,MTT
910GEDMNGRN,910GTHBLDSG,0,0,2.204,10.253,5.355,2.458,20.455,overground,SUN
910GEDMNGRN,910GTHBLDSG,3.302,39.533,23.449,22.091,6.221,1.136,95.732,overground,MTT
910GEDMNGRN,910GTURKYST,0,0,1.74,15.6710005,7.404,2.861,28.6480005,overground,SUN
910GEDMNGRN,910GTURKYST,1.699,83.944,37.1,30.109,9.657,1.928,164.437,overground,MTT
910GEDMNGRN,910GUPRHLWY,0.26,2.496,0.752,0.601,0.002,0.55,4.661,overground,MTT
910GEDMNGRN,910GWBRMPTN,0,0,0,0,0.001,0,0.001,overground,MTT
910GEDMNGRN,910GWDGRNPK,0,0,0,0.204,0.58100003,1.276,2.06100003,overground,SUN
910GEDMNGRN,910GWDGRNPK,0.042,0.95,0.73,1.308,1.425,0.05,4.505,overground,MTT
910GEDMNGRN,910GWDST,0,0,0.229,0.091,0.134,0.147,0.601,overground,SUN
910GEDMNGRN,910GWDST,0.032,0.877,0.298,0.09,0.152,0.069000006,1.518000006,overground,MTT
910GEDMNGRN,910GWHHRTLA,0,0,1.7870001,7.475,3.583,1.317,14.6250001,overground,SUN
910GEDMNGRN,910GWHHRTLA,0.88199997,16.484,10.314,11.859,4.529,0.072,44.13999997,overground,MTT
910GEDMNGRN,910GWHMDSTD,0,0,0.122,0.477,0.189,0.136,0.924,overground,SUN
910GEDMNGRN,910GWHMDSTD,2.352,4.716,0.921,0.787,0.126,0.03,8.932,overground,MTT
910GEDMNGRN,910GWLSDJHL,0,0,0,0.28,0.126,0.083000004,0.489000004,overground,SUN
910GEDMNGRN,910GWLSDJHL,0.321,0.701,0.80700004,0.505,0.139,0,2.47300004,overground,MTT
910GEDMNGRN,910GWNSTDPK,0,0,0,3.359,1.278,0.122999996,4.759999996,overground,SUN
910GEDMNGRN,910GWNSTDPK,0.22600001,0.875,1.721,1.499,1.148,0,5.46900001,overground,MTT
910GEMRSPKH,910GROMFORD,0,0,42.632,104.433,18.915,2.1,168.08,overground,SUN
910GEMRSPKH,910GROMFORD,38.973,145.158,80.534,47.244,11.003,0,322.912,overground,MTT
910GEMRSPKH,910GUPMNSTR,0,0,21.845,26.403,3.632,2.239,54.119,overground,SUN
910GEMRSPKH,910GUPMNSTR,57.805,190.577,53.598,35.27,15.499,0,352.749,overground,MTT
910GENFLDTN,910GBARKING,0,0,0.575,4.323,1.549,1.1719999,7.634999899,overground,SUN
910GENFLDTN,910GBARKING,0.684,2.575,5.382,10.172,4.0559998,0.19700001,23.06599981,overground,MTT
910GENFLDTN,910GBHILLPK,0,0,2.539,20.587,9.171,2.484,36.317,overground,SUN
910GENFLDTN,910GBHILLPK,0.023,6.522,18.353,18.871,6.629,1.214,51.612,overground,MTT
910GENFLDTN,910GBRBY,0.16,0.100999996,0.204,0.64,0.006,0,1.110999996,overground,MTT
910GENFLDTN,910GBRUCGRV,0,0,3.875,25.723999,17.808,4.675,52.82499903,overground,SUN
910GENFLDTN,910GBRUCGRV,4.059,48.142,73.629,72.08,7.843,0.617,206.37,overground,MTT
910GENFLDTN,910GBTHNLGR,0,0,0.93799996,10.911,8.835,3.21,24.99199996,overground,SUN
910GENFLDTN,910GBTHNLGR,9.615,43.737,13.849,15.555,2.787,0.996,86.539,overground,MTT
910GENFLDTN,910GCAMHTH,0,0,2.183,22.984,9.974,3.52,39.30200003,overground,SUN
910GENFLDTN,910GCAMHTH,14.639,29.246,14.978,19.882,8.141,2.578,89.464,overground,MTT
910GENFLDTN,910GCHESHNT,0,0,0.002,1.054,0.606,0.106,1.768,overground,SUN
910GENFLDTN,910GCHESHNT,0.33400002,0.791,1.358,4.237,0.345,0.004,7.06900002,overground,MTT
910GENFLDTN,910GCLDNNRB,0.605,0,0.176,0.011,0.003,0,0.795,overground,MTT
910GENFLDTN,910GCLPHMJC,0,0,0.039,0,0.015,0.01,0.064,overground,SUN
910GENFLDTN,910GCLPHMJC,0,0,0,0.01,0.019,0,0.029,overground,MTT
910GENFLDTN,910GCMDNRD,0,0,0.084,0.547,0.137,0.001,0.769,overground,SUN
910GENFLDTN,910GCMDNRD,0.773,0,0.493,0.616,0.077,0,1.959,overground,MTT
910GENFLDTN,910GEDMNGRN,0,0,3.278,38.023,14.209,3.091,58.921,overground,SUN
910GENFLDTN,910GEDMNGRN,0.884,49.562,63.28,50.222,8.359,0.421,172.728,overground,MTT
910GENFLDTN,910GFNCHLYR,0.443,0.54,0.379,0.435,0.054,0,1.851,overground,MTT
910GENFLDTN,910GGNRSBRY,0.054,0.22,0.067,0.006,0.025,0,0.372,overground,MTT
910GENFLDTN,910GGOSPLOK,0.195,0.514,0.34600002,0.91899997,0.385,0.006,2.36499999,overground,MTT
910GENFLDTN,910GHACKNYW,0,0,0.106,1.548,0.053000003,0.33200002,2.040000023,overground,SUN
910GENFLDTN,910GHACKNYW,1.1949999,1.824,1.096,0.339,0.096,0.067999996,4.617999896,overground,MTT
910GENFLDTN,910GHAKNYNM,0,0,3.116,13.811,6.725,3.018,28.081,overground,SUN
910GENFLDTN,910GHAKNYNM,4.477,25.845,13.275001,12.941,4.504,0.379,61.421001,overground,MTT
910GENFLDTN,910GHGHMSPK,0,0,0.001,0.237,0.486,0.113,0.838,overground,SUN
910GENFLDTN,910GHGHMSPK,0.02,0.539,0.222,0.511,0.282,0.003,1.577,overground,MTT
910GENFLDTN,910GHMPSTDH,0,0,0.02,0.277,0.24,0.055,0.592,overground,SUN
910GENFLDTN,910GHMPSTDH,1.091,1.742,2.466,0.736,0.007,0,6.042,overground,MTT
910GENFLDTN,910GHOMRTON,0,0,0.005,1.072,1.186,0.327,2.591,overground,SUN
910GENFLDTN,910GHOMRTON,1.073,2.524,1.959,0.81,0.385,0.007,6.758,overground,MTT
910GENFLDTN,910GKENOLYM,0,0,0.103,0.343,0.002,0,0.448,overground,SUN
910GENFLDTN,910GKENOLYM,0.031,1.038,0.362,0.086,0.009000001,0,1.526000001,overground,MTT
910GENFLDTN,910GKENR,0.435,0.38300002,0.487,0.679,0.003,0,1.98700002,overground,MTT
910GENFLDTN,910GKNTSHTW,0.04,0,0.049,0.02,0,0,0.109,overground,MTT
910GENFLDTN,910GLEYTNMR,0.028,0.213,1.189,1.894,0.617,0.162,4.103,overground,MTT
910GENFLDTN,910GLIVST,0,0,37.877,139.521,45.037,17.406,242.889,overground,SUN
910GENFLDTN,910GLIVST,158.873,602.373,209.41,110.67,18.698,2.481,1102.505,overground,MTT
910GENFLDTN,910GLONFLDS,0,0,1.973,19.605999,8.257999,2.153,32.395998,overground,SUN
910GENFLDTN,910GLONFLDS,5.962,38.773,14.652,11.941,1.823,0.90199995,74.05299995,overground,MTT
910GENFLDTN,910GLYTNSHR,0.126,0.391,0.827,5.796,0.56200004,0.058,7.76000004,overground,MTT
910GENFLDTN,910GRCTRYRD,0,0,1.2639999,6.391,6.08,1.8679999,15.86999982,overground,SUN
910GENFLDTN,910GRCTRYRD,2.099,8.382,5.669,9.584,2.849,0.196,28.779,overground,MTT
910GENFLDTN,910GRICHMND,0,0,0.05,0.324,0.05,0.063,0.487,overground,SUN
910GENFLDTN,910GRICHMND,0.025,0.245,0.17999999,0.089,0.005,0,0.54399999,overground,MTT
910GENFLDTN,910GSEVNSIS,0,0,103.837,418.377,139.907,40.116,708.822,overground,SUN
910GENFLDTN,910GSEVNSIS,253.298,743.208,410.836,310.8,59.289,7.096,1784.527,overground,MTT
910GENFLDTN,910GSIVRST,0,0,10.634,52.057,36.137,8.732,109.923,overground,SUN
910GENFLDTN,910GSIVRST,3.045,82.408,120.692,94.629,14.846,0.644,316.264,overground,MTT
910GENFLDTN,910GSTJMSST,0,0.87299997,0.065000005,0.125,0.007,0.037,1.106999975,overground,MTT
910GENFLDTN,910GSTKNWNG,0,0,6.253,33.081,12.432,4.465,56.97999995,overground,SUN
910GENFLDTN,910GSTKNWNG,3.437,39.816,26.877,16.438,5.575,0.503,92.646,overground,MTT
910GENFLDTN,910GSTMFDHL,0,0,2.34,27.417,11.931,2.556,44.632,overground,SUN
910GENFLDTN,910GSTMFDHL,21.93,46.213,32.993,23.798,3.5939999,0.42999998,128.9579999,overground,MTT
910GENFLDTN,910GTHBLDSG,0,0,0.169,1.031,1.008,0.403,2.611,overground,SUN
910GENFLDTN,910GTHBLDSG,0.076,0.69200003,4.349,7.092,0.67,0.18699999,13.06600002,overground,MTT
910GENFLDTN,910GTURKYST,0.016,0.131,1.084,1.7739999,0.203,0.182,3.3899999,overground,MTT
910GENFLDTN,910GUPRHLWY,0.060000002,1.1,0.391,0.012,0.034,0.321,1.918000002,overground,MTT
910GENFLDTN,910GWBRMPTN,0.193,0,0,0.013,0.008,0,0.214,overground,MTT
910GENFLDTN,910GWDGRNPK,0,0.299,0.992,2.726,0.277,0.005,4.299,overground,MTT
910GENFLDTN,910GWDST,0,0,0.025,0.387,0.111,0.001,0.524,overground,SUN
910GENFLDTN,910GWDST,0,0.251,0.357,0.169,0.048,0,0.825,overground,MTT
910GENFLDTN,910GWHHRTLA,0,0,2.678,24.556,12.354,4.72,44.971,overground,SUN
910GENFLDTN,910GWHHRTLA,1.821,36.347,40.951,42.14,11.187,1.217,133.663,overground,MTT
910GENFLDTN,910GWHMDSTD,0.86300004,0.898,0.445,0.456,0.003,0,2.66500004,overground,MTT
910GENFLDTN,910GWLSDJHL,0.034,0.049000002,0.093,0.177,0.028,0,0.381000002,overground,MTT
910GENFLDTN,910GWNSTDPK,0.308,1.308,1.349,2.538,0.836,0.005,6.344,overground,MTT
910GEUSTON,910GACTNCTL,0,0,0.596,17.5,15.811,17.687,53.9,overground,SUN
910GEUSTON,910GACTNCTL,0.114,2.0080001,11.873,39.413,13.202,5.227,71.8370001,overground,MTT
910GEUSTON,910GBUSHYDC,0,0.36299998,4.021,21.551,18.632,9.623,56.03799998,overground,SUN
