name_o,name_d,Early,AM Peak,Midday,PM Peak,Evening,Late,Total,mode,day
910GCMDNRD,910GCROUCHH,0,0,0,2057,2122,0.469,4648,overground,SUN
910GCMDNRD,910GCROUCHH,0.102,0.008,2283,5.81,3504,0.277,11984,overground,MTT
910GCSEAH,910GCROUCHH,0.24200001,0.185,1669,5805,15550001,0.092,954800011,overground,MTT
910GDALSKLD,910GCROUCHH,0,0.172,1506,0.584,0.505,0.151,2918,overground,MTT
910GFNCHLYR,910GCROUCHH,0,0,0.003,7207,3963,3033,1470200002,overground,SUN
910GFNCHLYR,910GCROUCHH,0.069,5521,12455,13423,3931,0.356,35755,overground,MTT
910GGNRSBRY,910GCROUCHH,0,0,0.55,2532,0.81700003,1024,493700003,overground,SUN
910GGNRSBRY,910GCROUCHH,0.132,1621,2266,14724,2474,0.25599998,2147299998,overground,MTT
910GGOSPLOK,910GCROUCHH,0,0,17720001,45577,25.98,11582,878320001,overground,SUN
910GGOSPLOK,910GCROUCHH,0.56,11951,65.18,40.69,13488,2.43,134299,overground,MTT
910GHACKNYC,910GCROUCHH,0,0,2757,1102,0.412,0.416,4687,overground,MTT
910GHAKNYNM,910GCROUCHH,0,0,0,0,0,0.085,0.085,overground,MTT
910GHARLSDN,910GCROUCHH,0.005,0.095,0.056,0,0,0.464,0.62,overground,MTT
910GHGHMSPK,910GCROUCHH,0.124,0,0,0.109,0.001,0,0.234,overground,MTT
910GHMPSTDH,910GCROUCHH,0,0,0.120000005,11912001,12224999,4394,2881600001,overground,SUN
910GHMPSTDH,910GCROUCHH,0.042,2467,23772,15829,6583,1227,49.92,overground,MTT
910GHRGYGL,910GCROUCHH,0,0,1225,42482,31255,13029,899770001,overground,SUN
910GHRGYGL,910GCROUCHH,0.091000006,11688,31683,11669,9868,3065,6806400001,overground,MTT
910GHROW,910GCROUCHH,0.048,0.046,0.164,0,0.042999998,0,0.300999998,overground,MTT
910GKENOLYM,910GCROUCHH,0,0,0,2846,1976,0,4822,overground,SUN
910GKENOLYM,910GCROUCHH,0.009,0.192,1846,4085,1778,0.255,8165,overground,MTT
910GKENR,910GCROUCHH,0,0,1.11,5429,4031,3375,15.14,overground,SUN
910GKENR,910GCROUCHH,0.005,4812,5594,9329,6324,1127,27191,overground,MTT
910GKEWGRDN,910GCROUCHH,0,0,0,3478,5225,1027,9789,overground,SUN
910GKEWGRDN,910GCROUCHH,0.131,1055,28930001,6179,0.75,0.234,112420001,overground,MTT
910GKNTSHTW,910GCROUCHH,0,0,0,19399999,1195,0.186,38219999,overground,SUN
910GKNTSHTW,910GCROUCHH,0,0.14400001,2677,39029999,1412,0.223,835899991,overground,MTT
910GLEYTNMR,910GCROUCHH,0,0,4337,29179,9746,9632,53661,overground,SUN
910GLEYTNMR,910GCROUCHH,1901,40237,21674,17.67,9091,2082,92655,overground,MTT
910GLONFLDS,910GCROUCHH,0,0,0,2268,1415,1453,5136,overground,SUN
910GLONFLDS,910GCROUCHH,0,0.289,1.22,1147,0.194,0,2.85,overground,MTT
910GLYTNSHR,910GCROUCHH,0,0,23600001,17454,9102,6896,3673200006,overground,SUN
910GLYTNSHR,910GCROUCHH,2908,44399,21124,11989,3658,17179999,857959999,overground,MTT
910GNWEMBLY,910GCROUCHH,0.059,0.209,0.13,0,0,0,0.398,overground,MTT
910GRICHMND,910GCROUCHH,0,0,0.546,6629,6239,4706,18135,overground,SUN
910GRICHMND,910GCROUCHH,1199,3129,4463,9932,2998,1159,22.88,overground,MTT
910GSACTON,910GCROUCHH,0.016,0.682,3098,3165,1518,0.089,8568,overground,MTT
910GSHPDSB,910GCROUCHH,0,0,0.4,2525,2607,1613,7147,overground,SUN
910GSHPDSB,910GCROUCHH,13920001,0.902,4533,77539997,4319,0.71500003,1961499983,overground,MTT
910GSTNBGPK,910GCROUCHH,0.02,0.359,0.117,0,0.002,0,0.498,overground,MTT
910GSTOTNHM,910GCROUCHH,0,0,1279,134800005,11399,6.98,3378800054,overground,SUN
910GSTOTNHM,910GCROUCHH,0.336,13203,18658,107560005,37220001,2876,495510006,overground,MTT
910GUPRHLWY,910GCROUCHH,0,0,0.37,10815001,4407,3641,19868001,overground,SUN
910GUPRHLWY,910GCROUCHH,0.113,3071,9635,5818,3424,1184,23245,overground,MTT
910GWBRMPTN,910GCROUCHH,0.009,0.27,2033,0.584,0.145,0.178,3219,overground,MTT
910GWDGRNPK,910GCROUCHH,0,0,19330001,19685,6217,2.47,309880001,overground,SUN
910GWDGRNPK,910GCROUCHH,2.83,30635,26.16,13776,3145,1147,77693,overground,MTT
910GWHMDSTD,910GCROUCHH,0,0,0.368,22745,106050005,8925,450070003,overground,SUN
910GWHMDSTD,910GCROUCHH,0.94,11231,20299,23585001,11608,1388,69051001,overground,MTT
910GWLSDJHL,910GCROUCHH,0,0,0.717,4592,1908,2006,9968,overground,SUN
910GWLSDJHL,910GCROUCHH,0.873,10466,7932,10675,3526,0.364,33836,overground,MTT
910GWLTHQRD,910GCROUCHH,0,0,1078,40944,22391,14882,80724,overground,SUN
910GWLTHQRD,910GCROUCHH,0.20799999,40079,50336998,23617,22673,14.29,151203998,overground,MTT
910GWMBY,910GCROUCHH,0.053,0.085,0.181,0,0.006,0,0.325,overground,MTT
910GWNSTDPK,910GCROUCHH,0,0,19519999,12605,8944,6489,319149999,overground,SUN
910GWNSTDPK,910GCROUCHH,2.51,33932,13691,18032,7146,1523,76834,overground,MTT
910GACTNCTL,910GCRPNDPK,0,0.005,1317,2498,0.37,0.005,4195000001,overground,MTT
910GBARKING,910GCRPNDPK,0,0,0.08,0.22600001,0.055,0.002,0.36300001,overground,MTT
910GBRBYPK,910GCRPNDPK,0,0.001,0.191,2227,0.081,0,2.5,overground,MTT
910GBUSHYDC,910GCRPNDPK,0,0.016,2167,9567,6881,3032,22576,overground,SUN
910GBUSHYDC,910GCRPNDPK,3595,11689,119809,50541,12311,2604,200549,overground,MTT
910GCLPHMJC,910GCRPNDPK,0,0,0.233,18889999,1119,0.938,46449999,overground,SUN
910GCLPHMJC,910GCRPNDPK,0.627,2462,1636,3461,1477,0.169,9832,overground,MTT
910GCMDNRD,910GCRPNDPK,0.634,0.65,1693,1642,0.193,0.176,4988,overground,MTT
910GCNNB,910GCRPNDPK,2273,0,0.119,0.777,0.138,0,3307,overground,MTT
910GCSEAH,910GCRPNDPK,0,0.069,0.285,1564,0.345,0.076,2339,overground,MTT
910GEUSTON,910GCRPNDPK,0,0.539,7166,30359,34995,24567,105216,overground,SUN
910GEUSTON,910GCRPNDPK,20232,28182,48621,101649,50184002,21916,270784002,overground,MTT
910GGNRSBRY,910GCRPNDPK,0,0,0,0.062,0.223,0.07,0.355,overground,SUN
910GGNRSBRY,910GCRPNDPK,0.037,1399,1972,6252,1146,0.176,10982,overground,MTT
910GGOSPLOK,910GCRPNDPK,0,0,1195,2078,0.19500001,0.145,361300001,overground,MTT
910GHACKNYC,910GCRPNDPK,16830001,0.348,0.986,1424,0.298,0,47390001,overground,MTT
910GHARLSDN,910GCRPNDPK,0,0,1383,2227,31920002,2288,955400022,overground,SUN
910GHARLSDN,910GCRPNDPK,25670002,11232,4349,12154,2821,0.282,334050002,overground,MTT
910GHEDSTNL,910GCRPNDPK,0,0,2467,4607,2917,3145,14389,overground,SUN
910GHEDSTNL,910GCRPNDPK,0.96999997,8581,33.84,14283,10738,0.203,6861499997,overground,MTT
910GHGHI,910GCRPNDPK,0,0,0,0.511,0.554,0.296,1361,overground,SUN
910GHGHI,910GCRPNDPK,0,0.074,0.536,0.343,0.064,0.207,1224,overground,MTT
910GHMPSTDH,910GCRPNDPK,0.006,0.228,4.76,2277,1.11,0,8381,overground,MTT
910GHROW,910GCRPNDPK,0,0,5543,31348,22274,15108,80668,overground,SUN
910GHROW,910GCRPNDPK,12487,46744,46402,113774,23819,6846,250072,overground,MTT
910GHTCHEND,910GCRPNDPK,0,0,0.40800002,9826,62469997,2622,2092299972,overground,SUN
910GHTCHEND,910GCRPNDPK,0.74100006,6447,13722,15515,7369,24620001,4625600016,overground,MTT
910GKENOLYM,910GCRPNDPK,0,0,0.143,2814,1909,0.709,5575,overground,SUN
910GKENOLYM,910GCRPNDPK,0,0.003,1682,32919998,1071,0.124,61719998,overground,MTT
910GKENSLG,910GCRPNDPK,0,0.006,0.504,1414,0.847,0.84000003,362400003,overground,SUN
910GKENSLG,910GCRPNDPK,2904,3635,1719,4961,1201,0.197,14617,overground,MTT
910GKEWGRDN,910GCRPNDPK,0.002,0.278,0.304,1617,0.416,0.009000001,2626000001,overground,MTT
910GKLBRNHR,910GCRPNDPK,0,0.018,2239,3159,2355,1.16,9475,overground,SUN
910GKLBRNHR,910GCRPNDPK,1416,1862,3372,5041,2251,0.78900003,1473100003,overground,MTT
910GKTON,910GCRPNDPK,0,0,43190002,11475,11257,4138,322390002,overground,SUN
910GKTON,910GCRPNDPK,13434,33214,18773,39305,14585,4458,123769,overground,MTT
910GNWEMBLY,910GCRPNDPK,0,0,1141,4337,2423,0.89599997,893199997,overground,SUN
910GNWEMBLY,910GCRPNDPK,1156,2893,4448,5502,1591,0.145,15735,overground,MTT
910GPCKHMRY,910GCRPNDPK,0.378,0.015,0.128,0.005,0.116,0,0.642,overground,MTT
910GQPRK,910GCRPNDPK,0,0,1816,18941,32246,20734,76943,overground,SUN
910GQPRK,910GCRPNDPK,9.92,27189,32743,104902,50163,11.12,236037,overground,MTT
910GRICHMND,910GCRPNDPK,0,0,0.137,17720001,1534,1177,4631000101,overground,SUN
910GRICHMND,910GCRPNDPK,0.661,2621,1702,3234,0.988,0.169,9375,overground,MTT
910GSACTON,910GCRPNDPK,0,0,1587,2219,0.479,0.02,4305,overground,MTT
910GSHMPSTD,910GCRPNDPK,0,0.003,5563,3867,2.59,0.833,12885,overground,SUN
910GSHMPSTD,910GCRPNDPK,0,12080001,2319,8.46,1721,2787,164950001,overground,MTT
910GSHPDSB,910GCRPNDPK,0,0,1.01,2458,5.14,2737,12267,overground,SUN
910GSHPDSB,910GCRPNDPK,0.154,0.321,2359,6104,3734,0.356,13028,overground,MTT
910GSKENTON,910GCRPNDPK,0,0,0.96099997,3107,1306,0.301,612599997,overground,SUN
910GSKENTON,910GCRPNDPK,2.35,7546,3138,2361,0.932,0.28800002,1661500002,overground,MTT
910GSTNBGPK,910GCRPNDPK,0,0,1752,3.9,3398,1905,11213,overground,SUN
910GSTNBGPK,910GCRPNDPK,4775,7086,3083,7097,2644,0.503,25188,overground,MTT
910GSURREYQ,910GCRPNDPK,0,0,0.037,0.131,0.019000001,0.002,0.189000001,overground,MTT
910GWATFDHS,910GCRPNDPK,0,0.106,40950003,95804,86613,24806,2201089993,overground,SUN
910GWATFDHS,910GCRPNDPK,5.55,35204,158695,125981,41642998,11763,378835998,overground,MTT
910GWATFDJ,910GCRPNDPK,0,0.547,28174,126224,83135,68481,328273,overground,SUN
910GWATFDJ,910GCRPNDPK,24268,94267,77226,247289,77607,15453,536.11,overground,MTT
910GWBRMPTN,910GCRPNDPK,0,0,0.3,0.29299998,1048,0.514,215999998,overground,SUN
910GWBRMPTN,910GCRPNDPK,0.041,1195,1654,3503,0.675,0.009000001,7077000001,overground,MTT
910GWHMDSTD,910GCRPNDPK,0.078,0.005,1038,3339,0.575,0.585,5.62,overground,MTT
910GWLSDJHL,910GCRPNDPK,0,0.094,0.945,4142,2675,1227,977500003,overground,SUN
910GWLSDJHL,910GCRPNDPK,4593,2481,5892,8932,4815,10929999,278059999,overground,MTT
910GWMBY,910GCRPNDPK,0,0,4386,21838,11655,4297,43404,overground,SUN
910GWMBY,910GCRPNDPK,6234,12.32,18275,36644,17104,3295,93872,overground,MTT
910GBRBY,910GCRYSTLP,0.271,0.007,0.002,0.06,0.103,0,0.443,overground,MTT
910GBROCKLY,910GCRYSTLP,0,0,30349998,40.81,8832,7193,604749998,overground,SUN
910GBROCKLY,910GCRYSTLP,0.316,35481,14028,13203,6455,1358,70841,overground,MTT
910GCLDNNRB,910GCRYSTLP,0.161,2137,1.17,2152,0.005,0,5625,overground,MTT
910GCMDNRD,910GCRYSTLP,0,0,0,2664,0.61,0.36,3634,overground,SUN
910GCMDNRD,910GCRYSTLP,0.234,0.779,2098,5596,1458,0.006,10171,overground,MTT
910GCNDAW,910GCRYSTLP,0,0,23.64,358529,313968,198143,941922002,overground,SUN
910GCNDAW,910GCRYSTLP,8024,166224,279326,684709,533689,206.37,1878342,overground,MTT
910GCNNB,910GCRYSTLP,0,0.014,1837,7898,6.33,3469,20206,overground,SUN
910GCNNB,910GCRYSTLP,0.19,3121,3797,7883,3.17,1148,19309,overground,MTT
910GDALS,910GCRYSTLP,0,0.074,7537,32689,19026001,11677,77377001,overground,SUN
910GDALS,910GCRYSTLP,1148,15566,12.8,33702,25796,22605,111617,overground,MTT
910GFORESTH,910GCRYSTLP,0,0,1702,31399,10.11,5571,49.66,overground,SUN
910GFORESTH,910GCRYSTLP,0.089999996,18669,15003,13584,10503,2813,60662,overground,MTT
910GGNRSBRY,910GCRYSTLP,0,0,0,0,0,0.015,0.015,overground,MTT
910GGOSPLOK,910GCRYSTLP,0,0,0,1759,0.76,0,2519,overground,SUN
910GGOSPLOK,910GCRYSTLP,0,0,0.479,0.974,0.501,0,1954,overground,MTT
910GHACKNYC,910GCRYSTLP,0,0,0.002,2547,3599,0.95600003,739800003,overground,SUN
910GHACKNYC,910GCRYSTLP,0.03,1873,2608,3.4,2789,0.294,10994,overground,MTT
910GHACKNYW,910GCRYSTLP,0,0,0.517,1011,0.873,0.406,3429,overground,SUN
910GHACKNYW,910GCRYSTLP,0,0,0.635,1933,1584,0.498,4.65,overground,MTT
910GHAGGERS,910GCRYSTLP,0,0.057,12969999,10423,4404,3.45,206969999,overground,SUN
910GHAGGERS,910GCRYSTLP,0.34800002,3934,4851,17296999,9203,4223,3985599902,overground,MTT
910GHGHI,910GCRYSTLP,0,0.148,6413,54008,39907,24567,127143,overground,SUN
910GHGHI,910GCRYSTLP,2194,32294,20085001,61014,24834,16046,156467001,overground,MTT
910GHMPSTDH,910GCRYSTLP,0,0,0,1741,1176,0.27,3319,overground,SUN
910GHMPSTDH,910GCRYSTLP,0,0.642,0.601,2585,1105,0,4933,overground,MTT
910GHOMRTON,910GCRYSTLP,0,0,0,1591,1.84,1034,4465,overground,SUN
910GHOMRTON,910GCRYSTLP,0.141,4317,1821,5.6,2808,0.169,14856,overground,MTT
910GHONROPK,910GCRYSTLP,0,0,1483,21852,4349,4014,32117,overground,SUN
910GHONROPK,910GCRYSTLP,0.28,28016,9917,6037,4441,0.981,49672,overground,MTT
910GHOXTON,910GCRYSTLP,0,0.027,2484,14176,5867,2287,25632,overground,SUN
910GHOXTON,910GCRYSTLP,0.232,3023,8139,40.25,17059,5739,74442,overground,MTT
910GKENR,910GCRYSTLP,0.005,0.31599998,0.01,0,0.085,0.002,0.41799998,overground,MTT
910GNEWXGTE,910GCRYSTLP,0,0,2.33,24746,10933001,7.15,46361001,overground,SUN
910GNEWXGTE,910GCRYSTLP,1457,40582,30661,30024,21108,6377,130209,overground,MTT
910GNWCRELL,910GCRYSTLP,0,0,0,0.132,0.067,0,0.199,overground,SUN
910GNWCRELL,910GCRYSTLP,0,0.739,0.512,1631,0.369,0,3251,overground,MTT
910GRTHERHI,910GCRYSTLP,0,0,0.754,6198,2377,2342,12511,overground,SUN
910GRTHERHI,910GCRYSTLP,0.313,5316,5506,7579,5603,1.29,25607,overground,MTT
910GSHADWEL,910GCRYSTLP,0,0,38009999,31133,14071,8949,598509999,overground,SUN
910GSHADWEL,910GCRYSTLP,0.635,20051,20494,90054,29892,11348,172474,overground,MTT
910GSHRDHST,910GCRYSTLP,0,0,1728,56725998,56797,20975,1436699982,overground,SUN
910GSHRDHST,910GCRYSTLP,0.29500002,13775,45056,280932,130983,49409,520.45,overground,MTT
910GSURREYQ,910GCRYSTLP,0,0,0.596,6861,1927,0.77,10379,overground,SUN
910GSURREYQ,910GCRYSTLP,0.363,15201,3423,25279999,2023,1315,248529999,overground,MTT
910GSYDENHM,910GCRYSTLP,0,0,1388,13942,3584,2221,21313,overground,SUN
910GSYDENHM,910GCRYSTLP,0.405,29121,12989,10099,10.07,1755,64439,overground,MTT
910GWAPPING,910GCRYSTLP,0,0,1144,8052,2.76,19399999,148979999,overground,SUN
910GWAPPING,910GCRYSTLP,0,3.88,4396,23645,67660003,2.06,407470003,overground,MTT
910GWCHAPEL,910GCRYSTLP,0,0,7234,61.84,40498,27058,140409,overground,SUN
910GWCHAPEL,910GCRYSTLP,8525,64161,62.7,165798,83915,24992,410091,overground,MTT
910GWCROYDN,910GCRYSTLP,0,0,0.065,0,0,0,0.065,overground,SUN
910GWLSDJHL,910GCRYSTLP,0.101,0.052,0,0,0,0.002,0.155,overground,MTT
910GBARKING,910GCSEAH,0,0,0.017,0.22,0.183,0,0.42,overground,SUN
910GBARKING,910GCSEAH,0.075,0,0.017,0.008,0.08,0,0.18,overground,MTT
910GBLCHSRD,910GCSEAH,0,0,0.033,0.932,0.125,0.089,1179,overground,SUN
910GBLCHSRD,910GCSEAH,0.166,0.613,0,0.027,0,0,0.806,overground,MTT
910GBRBY,910GCSEAH,0,0,1265,27634,10091,7942,47997,overground,SUN
910GBRBY,910GCSEAH,7538,92148,24396,15545,9581,2724,151932,overground,MTT
910GBRBYPK,910GCSEAH,0,0,0.765,4969,1316,0.461,788799997,overground,SUN
910GBRBYPK,910GCSEAH,0.506,9087,7.89,7378,2109,0.527,27497,overground,MTT
910GBROCKLY,910GCSEAH,0.683,0,0.52,0.001,0,0,1204,overground,MTT
910GBUSHYDC,910GCSEAH,0.221,2704,13100001,0.209,0.175,0,46190001,overground,MTT
910GCLDNNRB,910GCSEAH,0,0,0,1299,0.711,0.449,2464,overground,SUN
910GCLDNNRB,910GCSEAH,0.253,6489,3832,3094,0.54,0.31800002,1452600002,overground,MTT
910GCLPHHS,910GCSEAH,0,0,2246,9975,5522,0.89,18633,overground,SUN
910GCLPHHS,910GCSEAH,1592,57065,7983,35949998,2962,0.007,732039998,overground,MTT
910GCLPHMJC,910GCSEAH,0,0,25477001,263662,132557,77923,530070001,overground,SUN
910GCLPHMJC,910GCSEAH,10302,659236,343387,278408,154552,42067,1487952,overground,MTT
910GCMDNRD,910GCSEAH,0,0,0.621,7375,4505,2765,15343,overground,SUN
910GCMDNRD,910GCSEAH,0.862,16463,10.08,8949,7751,1049,45154,overground,MTT
910GCNDAW,910GCSEAH,0,0,0.127,0.435,0,0,0.574,overground,SUN
910GCNDAW,910GCSEAH,0.84,64309998,0.643,0.561,0.278,0.219,89719998,overground,MTT
910GCNNB,910GCSEAH,0,0,0.423,3238,1133,1046,6331,overground,SUN
910GCNNB,910GCSEAH,0.56,14.43,1882,0.843,0.214,0.581,18.51,overground,MTT
910GCROUCHH,910GCSEAH,0.746,6649,1654,0.587,0.011000001,0,9647000001,overground,MTT
910GCRPNDPK,910GCSEAH,0.177,2656,1284,0,0,0,4117,overground,MTT
910GDALS,910GCSEAH,0.054,0.629,0.848,0.057,0.736,0,2324,overground,MTT
910GDALSKLD,910GCSEAH,0,0,0.24200001,4295,2119,3082,992600001,overground,SUN
910GDALSKLD,910GCSEAH,0.88,23327,6836,2036,2.17,1855,37104,overground,MTT
910GDENMRKH,910GCSEAH,0,0,0.819,6153,16930001,1613,102780001,overground,SUN
910GDENMRKH,910GCSEAH,24559999,64759,15443,2785,4121,0.917,904809999,overground,MTT
910GEUSTON,910GCSEAH,0,0,0.454,2587,3547,6.43,14285,overground,SUN
910GEUSTON,910GCSEAH,0.02,2387,2375,1457,1711,0.01,7.96,overground,MTT
910GFNCHLYR,910GCSEAH,0,0,0.115,6387,55030003,2841,153930003,overground,SUN
910GFNCHLYR,910GCSEAH,34550002,26889,12257,8.85,6.11,0.71599996,5827700016,overground,MTT
910GGOSPLOK,910GCSEAH,0,0,0.404,5542,1929,0.92800003,883900003,overground,SUN
910GGOSPLOK,910GCSEAH,10419999,11266,6478,5139,13050001,0.299,25529,overground,MTT
910GHACKNYC,910GCSEAH,0,0,0.174,4.87,2731,1357,9.28,overground,SUN
910GHACKNYC,910GCSEAH,1073,147300005,3719,2453,14729999,0.261,237090004,overground,MTT
910GHACKNYW,910GCSEAH,0,0,0,0.501,1104,0.774,2408,overground,SUN
910GHACKNYW,910GCSEAH,0.789,3.98,1165,1542,0.609,0,8085,overground,MTT
910GHAGGERS,910GCSEAH,0.838,4786,0.985,0.452,0.71999997,0,778099997,overground,MTT
910GHARLSDN,910GCSEAH,0.214,3189,0.372,1165,0.060000002,0,5000000002,overground,MTT
910GHEDSTNL,910GCSEAH,0,0,0.149,1756,0.297,0.461,2866,overground,SUN
910GHGHI,910GCSEAH,0,0,0.41099998,11544,8218,5487,2603599998,overground,SUN
910GHGHI,910GCSEAH,5.62,36364,16556,13963,6325,1304,80132,overground,MTT
910GHGHMSPK,910GCSEAH,0.604,0.858,0.49199998,0.025,0.003,0,198199998,overground,MTT
910GHMPSTDH,910GCSEAH,0,0,0.418,6616,6064,29099998,164159998,overground,SUN
910GHMPSTDH,910GCSEAH,0.51100004,13.87,6655,5236,3689,0.501,3046200004,overground,MTT
910GHOMRTON,910GCSEAH,0,0,0,1658,1.39,1562,4775,overground,SUN
910GHOMRTON,910GCSEAH,0.727,8347,0.676,1.4,0.732,0,11882,overground,MTT
910GHONROPK,910GCSEAH,0.136,0,0.131,0,0,0,0.267,overground,MTT
910GHOXTON,910GCSEAH,0.141,23209999,1.45,1192,0.572,0.44,61159999,overground,MTT
910GHRGYGL,910GCSEAH,0.997,4809,0.636,0.156,0.002,0,6.6,overground,MTT
910GHROW,910GCSEAH,0,0.26700002,0,0,0,0,0.26700002,overground,MTT
910GHTCHEND,910GCSEAH,0.663,5576,1012,0.121,0.258,0,7.63,overground,MTT
910GKENOLYM,910GCSEAH,0,0,1729,21188,10849,4.89,40287,overground,SUN
910GKENOLYM,910GCSEAH,0.772,37875,29609,17103,7.71,1511,94.58,overground,MTT
910GKENR,910GCSEAH,0,0,1363,10187,4205,1599,17.42,overground,SUN
910GKENR,910GCSEAH,0,46671,134470005,9334,7351,0.284,770870005,overground,MTT
910GKENSLG,910GCSEAH,0,0,0.696,0.901,0.154,0.132,1883,overground,SUN
910GKENSLG,910GCSEAH,0.006,0.372,0.17300001,0.051,0.148,0.104,0.85400001,overground,MTT
910GKLBRNHR,910GCSEAH,0.032,0.959,1051,0.394,0.232,0.005,2673,overground,MTT
910GKNTSHTW,910GCSEAH,0,0,0.341,2.36,2137,0.865,5879,overground,SUN
910GKNTSHTW,910GCSEAH,0.306,60429997,3188,3877,1041,0.899,153539997,overground,MTT
910GKTON,910GCSEAH,0.996,25740001,0.03,0.127,0.037,0,37640001,overground,MTT
910GNWCRELL,910GCSEAH,1326,0.121,0.975,0.17,1934,0.434,4.96,overground,MTT
910GNWEMBLY,910GCSEAH,0.888,2601,0.088,0.238,0.005,0,3.82,overground,MTT
910GPCKHMQD,910GCSEAH,0,0,0.698,2416,0.797,0.841,5081,overground,SUN
910GPCKHMQD,910GCSEAH,58190002,18751999,3139,1393,0.691,0.167,299609992,overground,MTT
910GPCKHMRY,910GCSEAH,0,0,0.48499998,8413,2456,2166,1374999998,overground,SUN
910GPCKHMRY,910GCSEAH,5426,43556,8181,2.41,13199999,1804,626969999,overground,MTT
910GQPRK,910GCSEAH,0,0,0.174,3022,1947,0.62,5929,overground,SUN
910GQPRK,910GCSEAH,0.056,1558,0.684,0.275,0.057,0.053000003,2683000003,overground,MTT
910GRTHERHI,910GCSEAH,0.877,60090003,0.586,0.469,0.105000004,1125,9171000304,overground,MTT
910GSHADWEL,910GCSEAH,1556,4231,1417,0.479,0.29,0.039,8012,overground,MTT
910GSHMPSTD,910GCSEAH,0,0,0,2672,0,0.007,4286,overground,SUN
910GSHMPSTD,910GCSEAH,0.068,1202,0.528,0.545,0.698,0.003,3044,overground,MTT
910GSHPDSB,910GCSEAH,0,0,18558,176101,159751,69329,448931999,overground,SUN
910GSHPDSB,910GCSEAH,15823,373906,223574,21023401,139732,41679,100494801,overground,MTT
910GSHRDHST,910GCSEAH,0,0,0,1483,1462,1054,4339,overground,SUN
910GSHRDHST,910GCSEAH,0.092,1072,1422,4276,2069,0.28100002,921200002,overground,MTT
910GSIVRST,910GCSEAH,0.16,0.234,0.51,0.006,0,0.001,0.911,overground,MTT
910GSKENTON,910GCSEAH,0.628,2509,0,0.075,0,0,3212,overground,MTT
910GSTNBGPK,910GCSEAH,0.366,2422,0.13,1135,0.126,0,4179,overground,MTT
910GSTOTNHM,910GCSEAH,0.162,1015,0.28100002,0.104,0.003,0,156500002,overground,MTT
910GSURREYQ,910GCSEAH,0,0,0.157,1796,0.747,0.413,3161,overground,SUN
910GSURREYQ,910GCSEAH,2538,10554,1959,0.445,0.906,0.145,16547,overground,MTT
910GUPRHLWY,910GCSEAH,0,0,0,1.77,0.663,0,2433,overground,SUN
910GUPRHLWY,910GCSEAH,0.564,2079,1061,0.413,0.504,0.187,4808,overground,MTT
910GWAPPING,910GCSEAH,0.649,22810001,1699,0.372,0.407,0.002,54100001,overground,MTT
910GWBRMPTN,910GCSEAH,0,0,9533,75298,65274,45278,211504,overground,SUN
910GWBRMPTN,910GCSEAH,6733,214073,191948,166426,130376,37048,746604,overground,MTT
910GWCHAPEL,910GCSEAH,0,0,0.069,0.022,0,0,0.091,overground,SUN
910GWCHAPEL,910GCSEAH,0.071,0.543,0.197,0,0.187,0,0.998,overground,MTT
910GWHHRTLA,910GCSEAH,0.039,0.183,0.218,0,0,0,0.44,overground,MTT
910GWHMDSTD,910GCSEAH,0,0,0.196,5763,4106,1991,12432,overground,SUN
910GWHMDSTD,910GCSEAH,4696,46485,13807,6938,7578,1114,80618,overground,MTT
910GWLSDJHL,910GCSEAH,0,0,9925,32384,13915,11082,70544,overground,SUN
910GWLSDJHL,910GCSEAH,5261,95478,47295,25982,17538,4521,196075,overground,MTT
910GWMBY,910GCSEAH,0,0,0,0,0.223,0,0.223,overground,MTT
910GWNDSWRD,910GCSEAH,0.242,12633,10749999,1363,1271,0,165839999,overground,MTT
910GANERLEY,910GDALS,0,0.076,4585,17932,10058,6768,41146,overground,SUN
910GANERLEY,910GDALS,3412,5008,5932,5368,2014,0.424,22158,overground,MTT
910GBRBY,910GDALS,0,0,0.294,1176,0.181,0.148,1804,overground,SUN
910GBRBY,910GDALS,0,0.257,0.855,1356,0.185,0.065,2718,overground,MTT
910GBROCKLY,910GDALS,0,0.294,16254,77364,35623,21036,1552789997,overground,SUN
910GBROCKLY,910GDALS,3359,48634,29038,25212,13.3,5091,124634,overground,MTT
910GCLDNNRB,910GDALS,0,0,0,0.987,0.873,0.035,1895,overground,SUN
910GCLDNNRB,910GDALS,0,0,1198,1808,0.588,0,3594,overground,MTT
910GCLPHHS,910GDALS,0,0,36430001,30971,19776,12729,68.99,overground,SUN
910GCLPHHS,910GDALS,0.647,7.92,12523,20792,5818,2534,50234,overground,MTT
910GCLPHMJC,910GDALS,0,0,17942,53354,40158,25418,143938,overground,SUN
910GCLPHMJC,910GDALS,1383,24455,40459,69275,33940998,11945,181457998,overground,MTT
910GCMDNRD,910GDALS,0,0,0.477,3724,3.8,1035,9036,overground,SUN
910GCMDNRD,910GDALS,0,0.709,2769,4044,1422,0.279,9223,overground,MTT
910GCNDAW,910GDALS,0.004,3482,31.63,231.97,170549,103538,581.69,overground,SUN
910GCNDAW,910GDALS,35640001,98169,189726,350403,225081,142086,1009029,overground,MTT
910GCNNB,910GDALS,0,0.256,2262,11817,5682,1976,22257,overground,SUN
910GCNNB,910GDALS,0.69200003,6773,11615,72269998,3489,0.518,3031399983,overground,MTT
