Day-id_o_id_d;Early;Morning;AM Peak;Midday;PM Peak;Evening;Late;Night;Total
FRI-17_105;0;9.806;34.482;41.805;90.448;37.24;23.552;0;237.333
FRI-17_106;0;1.824;3.732;1.38;3.771;2.836;0.437;0;13.98
FRI-17_107;0;0;0.006;0.83;4.3450003;1.202;0.083;0;6.4660003
FRI-17_108;0;1.9810001;5.076;2.491;2.931;1.309;0.812;0;14.6000001
FRI-17_109;0;0;0.108;1.262;0.481;0.368;0.27;0;2.489
FRI-17_11;0;0;3.01;1.7049999;1.691;0.709;0.147;0;7.2619999
FRI-17_12;0;0.199;0;0.861;1.844;0.751;0.298;0;3.953
FRI-17_13;0;0;0;0.091;0;0.045;0.036;0;0.172
FRI-17_14;0;2.56;13.284;24.634;25.675;13.589;3.726;0;83.468
FRI-17_15;0;2.9320002;8.393;9.526;12.887;5.605;1.771;0;41.1140002
FRI-17_18;0;0.534;17.111;57.075;75.425;40.639;20.276;0;211.06
FRI-17_19;0;0.012;0.361;1.735;0.899;0.29500002;0.142;0;3.44400002
FRI-17_2;0;0.001;0.085999995;0.215;0;0.120000005;0.167;0;0.589
FRI-17_20;0;0.766;0.605;0.366;2.4520001;0.972;0.113000005;0;5.274000105
FRI-17_21;0;0;0;3.881;4.137;3.67;0.481;0;12.169
FRI-17_22;0;1.2179999;4.033;3.2680001;4.559;1.783;0.884;0;15.745
FRI-17_23;0;0;0.021;2.813;6.257;1.109;1.217;0;11.417
FRI-17_24;0;0;1.06;2.641;5.449;1.233;0.746;0;11.129
FRI-17_25;0;4.469;70.506;206.45;202.733;138.092;89.859;0;712.109
FRI-17_27;0;0.002;0.289;0.674;0;1.098;0.28;0;2.343
FRI-17_29;0;0;0.065;0.745;0;0.401;0.126;0;1.337
FRI-17_3;0;0.296;1.405;2.56;6.862;1.96;0.88;0;13.963
FRI-17_31;0;2.384;43.478;66.636;89.526;26.183;9.42;0;237.627
FRI-17_32;0;0.271;1.584;4.635;5.437;2.735;0.616;0;15.278
FRI-17_33;0;0.955;16.136;32.116;16.004;16.484;7.093;0;88.788
FRI-17_34;0;2.307;37.156998;18.195;37.086998;10.213;4.05;0;109.008996
FRI-17_36;0;0.40399998;1.605;1.597;0.825;1.863;0.965;0;7.25899998
FRI-17_37;0;0;0.472;1.52;3.703;1.033;0.093;0;6.821
FRI-17_38;0;8.224;73.561;224.194;355.533;155.372;58.643;0;875.527
FRI-17_39;0;0.492;31.622;55.547;15.089;15.051;3.083;0;120.884
FRI-17_4;0;1.309;0.735;1.436;3.018;1.554;0.519;0;8.571
FRI-17_41;0;0.087;5.045;11.779;18.817;11.609;4.422;0;51.759
FRI-17_42;0;0;0.031;0.859;0.97;1.188;0.17;0;3.218
FRI-17_43;0;6.4639997;91.096;138.218;192.578;110.039;55.028;0;593.4229997
FRI-17_44;0;3.997;47.166;41.761;61.749;37.738;27.68;0;220.091
FRI-17_45;0;2.324;48.91;67.561;96.163;70.889;38.252;0;324.099
FRI-17_46;0;0.44300002;12.084;12.106;13.491;8.14;3.365;0;49.62900002
FRI-17_47;0;0.19;1.503;1.71;4.789;1.058;1.117;0;10.367
FRI-17_48;0;0;0;4.034;3.48;0.829;0.002;0;8.345
FRI-17_49;0;0;0.103;1.525;2.347;1.068;0.007;0;5.05
FRI-17_5;0;0;0.008;0.545;0;0.273;0.053999998;0;0.879999998
FRI-17_50;0;1.043;12.549;7.644;9.089;6.949;1.3149999;0;38.5889999
FRI-17_52;0;0;0.08;0.91899997;2.377;0.558;0.283;0;4.21699997
FRI-17_53;0;0.149;4.282;15.774;12.747;4.482;3.853;0;41.287
FRI-17_55;0;0;29.363;45.001;82.985;41.074;13.339;0;211.762
FRI-17_56;0;0.028;5.018;5.289;7.157;3.955;0.635;0;22.082
FRI-17_57;0;0.204;0.91;1.365;9.336;2.086;0.211;0;14.112
FRI-17_58;0;0;0.678;0.768;4.465;2.076;0.106;0;8.093
FRI-17_6;0;0;0.044;0.057000004;0;0.638;0;0;0.739000004
FRI-17_61;0;0.126;0.424;0.874;2.776;1.416;0.616;0;6.232
FRI-17_62;0;0.472;0.072000004;0.64100003;1.108;0.841;0.249;0;3.383000034
FRI-17_64;0;0;5.653;5.791;9.205;3.1430001;0.92700005;0;24.71900015
FRI-17_65;0;0.065;24.003;19.316;12.393;6.401;1.647;0;63.825
FRI-17_66;0;0;0.468;0.444;1.2160001;0.811;0.215;0;3.1540001
FRI-17_69;0;0;0;0.785;0.45499998;0.519;0.265;0;2.02399998
FRI-17_7;0;0.227;2.087;6.834;26.772001;6.932;0.955;0;43.807001
FRI-17_71;0;3.053;27.928;38.039;62.822;21.852;16.738;0;170.432
FRI-17_73;0;0;0.186;3.825;3.787;1.32;0.016;0;9.134
FRI-17_74;0;1.507;24.258;12.708;30.05;10.354;6.778;0;85.655
FRI-17_75;0;0;0.20099999;0.341;0;0.302;0.13800001;0;0.982
FRI-17_76;0;0.47800002;21.611;29.746;22.637001;14.801001;3.076;0;92.34900202
FRI-17_77;0;1.528;3.309;2.704;5.182;1.254;1.454;0;15.431
FRI-17_78;0;52.269;200.667;506.466;878.51;350.978;148.857;0;2137.747
FRI-17_79;0;0;0.002;0.409;1.122;0.625;0.44;0;2.598
FRI-17_80;0;0;0.299;1.678;4.34;0.967;0.355;0;7.639
FRI-17_82;0;0.003;0.709;0.59499997;0;0.758;0.299;0;2.36399997
FRI-17_85;0;2.224;31.458;31.094;53.208;22.035;1.59;0;141.609
FRI-17_86;0;1.135;0.718;1.7;1.283;2.219;1.042;0;8.097
FRI-17_87;0;0.046;0.221;0.495;1.237;0.393;0.262;0;2.654
FRI-17_9;0;2.6529999;25.409;32.535;40.273;16.107;9.467;0;126.4439999
FRI-17_90;0;0.588;1.62;1.164;3.719;1.7260001;0.964;0;9.7810001
FRI-17_92;0;0.024;0.38799998;0.862;0;0.643;0.01;0;1.92699998
FRI-17_93;0;0;0.215;1.926;2.012;1.465;0.282;0;5.9
FRI-17_96;0;0.73;10.045;8.088;10.205;6.05;0.81700003;0;35.93500003
FRI-17_97;0;1.804;11.087;13.148;51.766;10.624;5.242;0;93.671
FRI-17_98;0;0;1.0749999;1.957;1.867;0.418;0.005;0;5.3219999
FRI-17_99;0;0;1.038;6.536;15.201;5.5169997;1.199;0;29.4909997
FRI-18_0;0;0.697;9.914;4.323;5.908;2.895;1.5649999;0;25.3019999
FRI-18_1;0;0.108;0.921;1.663;2.474;0.344;0.298;0;5.808
FRI-18_10;0;1.348;6.29;6.848;9.261;2.775;2.367;0;28.889
FRI-18_103;0;5.396;43.428;26.602;38.832;11.114;11.726;0;137.098
FRI-18_105;0;5.386;18.593;9.286;15.984;3.9720001;1.459;0;54.6800001
FRI-18_108;0;0.45499998;12.366;4.731;4.054;2.865;0.798;0;25.26899998
FRI-18_109;0;0.063;0.30900002;0.391;0.412;0.229;0.367;0;1.77100002
FRI-18_14;0;1.239;37.412;33.548;16.83;4.938;5.017;0;98.984
FRI-18_15;0;0.364;13.42;6.282;6.293;2.997;0.963;0;30.319
FRI-18_17;0;7.654;117.969;74.109;34.66;23.694;9.702;0;267.788
FRI-18_22;0.689;13.927;126.062;37.174;28.425;14.471;6.155;1.147;228.05
FRI-18_23;0;0.29500002;3.355;4.017;5.913;2.532;3.051;0;19.16300002
FRI-18_24;0;0.31;4.722;13.795;5.606;5.3190002;2.398;1.29;33.4400002
FRI-18_25;0;0.079;3.504;19.96;7.629;3.701;1.538;0;36.411
FRI-18_26;0;0;0;0;0;0;1.895;0;1.895
FRI-18_27;0;0;0.294;0.022;0.269;0.254;0;0;0.839
FRI-18_3;0;0.3;5.509;6.275;6.464;4.588;3.009;0;26.145
FRI-18_31;0;2.694;57.196;22.546;14.149;5.456;4.125;0;106.166
FRI-18_32;0;0.23;5.176;3.423;4.945;2.816;2.836;0;19.426
FRI-18_33;0;1.2770001;44.466;17.669;6.315;5.5690002;2.146;0;77.4420003
FRI-18_34;0;2.618;21.749;3.988;3.502;1.383;0.519;0;33.759
FRI-18_36;0;0.139;1.235;0.327;0.328;0.309;0.074999996;0;2.412999996
FRI-18_37;0;0.034;0.074;0.261;0.569;0.077;0.111999996;0;1.126999996
FRI-18_38;0.21599999;46.54;493.031;385.59;241.303;92.9;34.919;1.885;1296.384
FRI-18_39;0;1.502;47.385;36.996;9.608;5.514;3.908;0;104.913
FRI-18_41;0.136;0.504;7.108;13.714;4.813;5.702;1.411;0.146;33.534
FRI-18_43;0;1.199;18.853;26.398;14.747;12.558;4.902;0;78.657
FRI-18_44;0;0.718;30.383;20.642;11.071;16.077;8.991;0;87.882
FRI-18_45;0;0.53;23.326;22.636;15.32;14.351;3.9390001;0;80.1020001
FRI-18_46;0;1.103;28.378;18.97;13.446;12.277;6.095;0.68;80.949
FRI-18_47;0;0.132;3.516;4.279;4.982;2.707;1.737;0;17.353
FRI-18_50;0;0.348;11.107;1.997;1.803;0.83;1.223;0;17.308
FRI-18_53;0;0.621;3.215;8.292;3.591;0.663;0.337;0;16.719
FRI-18_55;0;0;26.504;12.667;11.557;6.18;1.653;0;58.561
FRI-18_56;0;0.266;6.426;4.129;2.989;2.633;1.684;0;18.127
FRI-18_62;0;0.225;5.208;1.505;2.2;0.781;0.413;0;10.332
FRI-18_63;0;0.006;2.26;2.885;2.371;0.547;0.113000005;0;8.182000005
FRI-18_64;0.155;1.074;17.297;15.2630005;12.783999;7.028;7.655;3.504;64.7599995
FRI-18_65;0;0.489;19.785;7.724;3.65;1.442;0.339;0;33.429
FRI-18_66;0;0;0;0;0;0;22.524;0;22.524
FRI-18_67;0;0.758;2.287;1.993;2.516;1.217;0.307;0;9.078
FRI-18_69;0;0;0;0;0;0;3.789;0;3.789
FRI-18_71;0;2.158;18.456;12.204;12.068;3.542;0.896;0;49.324
FRI-18_73;0;0;6.455;4.262;6.019;2.511;1.6370001;0.484;21.3680001
FRI-18_74;0;2.053;18.874;3.147;2.069;0.686;0.958;0;27.787
FRI-18_76;1.145;7.946;227.43001;103.107;45.432;31.204;11.068;1.809;429.14101
FRI-18_77;0.04;13.274;122.419;42.693;37.568;14.542;7.08;0.41;238.026
FRI-18_78;0;33.107;272.755;301.073;238.307;84.805;40.018;0;970.065
FRI-18_85;0;1.03;52.761;10.823;9.854;3.621;0.854;0;78.943
FRI-18_86;0;1.045;1.08;0.137;0.44;0.072;0;0;2.774
FRI-18_87;0.066;0.063999996;0.469;0.56700003;1.821;1.817;1.026;0.713;6.543000026
FRI-18_89;0;0;0;0;0;0;0.013;0;0.013
FRI-18_9;0;0.216;16.205;8.189;9.69;3.889;3.829;0;42.018
FRI-18_90;0;0.183;3.628;4.015;3.397;1.537;1.328;0;14.088
FRI-18_95;0;0.031;0;0.120000005;0.029;0.044;0.029;0;0.253000005
FRI-18_96;0;2.1920002;10.764;4.8650002;2.996;0.974;0.657;0;22.4480004
FRI-18_97;0.527;9.246;183.952;80.893;63.854;24.07;13.657;0.865;377.064
FRI-18_98;0;1.718;7.078;5.143;2.1430001;2.133;1.064;0;19.2790001
FRI-18_99;0;0.096;2.416;1.082;2.634;0;0.085;0;6.313
FRI-19_0;0;0.648;3.709;0.803;1.178;0.28;0;0;6.618
FRI-19_100;0;33.386;121.561;146.48;58.981;22.702;3.549;0;386.659
FRI-19_101;0;60.933;345.186;191.653;97.224;34.622;11.749;0;741.367
FRI-19_103;0;0.742;4.366;2.525;1.266;0;0;0;8.899
FRI-19_105;0;4.934;16.345;6.809;3.562;1.7820001;0.058;0;33.4900001
FRI-19_15;0;2.145;6.774;2.774;2.573;1.524;0.007;0;15.797
FRI-19_17;0;2.366;2.213;0.462;0.411;0;0;0;5.452
FRI-19_30;0;23.855;79.474;28.182001;25.055;5.152;3.444;0;165.162001
FRI-19_33;0;0.962;1.948;0.793;0.337;0;0;0;4.04
FRI-19_34;0;1.3770001;5.436;1.577;1.468;0.252;0;0;10.1100001
FRI-19_36;0;7.449;13.479;4.678;6.24;1.681;0.171;0;33.698
FRI-19_37;0;11.379;104.343;38.961002;29.696;8.537;2.826;0;195.742002
FRI-19_38;0;0.582;1.189;0.509;1.012;0.23;0;0;3.522
FRI-19_39;0;1.0929999;2.805;2.094;0.768;0.228;0;0;6.9879999
FRI-19_40;0;1.254;45.264;7.458;8.938;0.869;0.209;0;63.992
FRI-19_43;0;0.199;1.048;0.399;1.992;0;0;0;3.638
FRI-19_49;0;4.442;21.974;15.681;12.468;1.1800001;0.53000003;0;56.27500013
FRI-19_50;0;0.255;4.159;0.075;0.37;0.003;0;0;4.862
FRI-19_51;0;28.342001;3.335;3.096;1.797;1.09;0.168;0;37.828001
FRI-19_52;0;9.974;37.214;23.279;22.602;5.6019998;1.553;0;100.2239998
FRI-19_53;0;0.227;2.364;0.92;1.735;0.269;0;0;5.515
FRI-19_54;0;1.877;7.653;3.384;2.639;1.28;0;0;16.833
FRI-19_61;0;0.938;12.521;3.134;3.872;0.947;0.342;0;21.754
FRI-19_65;0;1.423;7.4;4.36;1.422;0.024;0;0;14.629
FRI-19_68;0;51.639;103.677;60.361;38.782;7.807;1.109;0;263.375
FRI-19_7;0;0.072;0.22;0;0;0;0;0;0.292
FRI-19_71;0;2.423;3.188;3.484;1.849;0.32299998;0;0;11.26699998
FRI-19_78;0;1.004;1.484;1.017;1.657;0.404;0;0;5.566
FRI-19_8;0;21.478;182.641;13.456;12.299;2.947;0.853;0;233.674
FRI-19_80;0;3.32;4.778;5.334;6.87;1.372;0.574;0;22.248
FRI-19_84;0;2.597;12.143;3.5180001;2.1890001;0;0;0;20.4470002
FRI-19_85;0;1.557;17.211;6.27;3.994;0.85;0.003;0;29.885
FRI-19_86;0;5.953;10.284;3.537;6.343;1.751;0.17;0;28.038
FRI-19_96;0;3.1529999;7.081;2.714;1.531;0.514;0;0;14.9929999
FRI-19_99;0;10.869;42.690998;37.719;15.066;5.72;0.483;0;112.547998
FRI-2_104;0;0.227;2.666;9.095;10.264;5.6740003;1.452;0;29.3780003
FRI-2_11;0;7.827;46.147;42.671;27.625;27.469;11.804;0;163.543
FRI-2_12;0;0;0.33200002;0.136;0.2;0.083000004;0;0;0.751000024
FRI-2_13;0;1.702;2.717;3.218;6.328;1.143;0.183;0;15.291
FRI-2_17;0;0.041;0;0.074;0.20300001;0.103;0;0;0.42100001
FRI-2_27;0;1.2019999;14.607;31.789;32.801;18.549;5.387;0;104.3349999
FRI-2_29;0;1.368;74.017;50.08;33.173;13.835;4.054;0;176.527
FRI-2_35;0;3.132;31.483;28.476;19.725;17.678;7.901;0;108.395
FRI-2_39;0;0.15799999;0;0.048;0.171;0.25;0.001;0;0.62799999
FRI-2_4;0;14.945;47.758;40.488;16.343;11.653;7.829;0;139.016
FRI-2_44;0;1.319;4.337;2.428;1.964;1.33;0.29799998;0;11.67599998
FRI-2_45;0;0.142;2.948;3.833;3.289;1.657;0.608;0;12.477
FRI-2_5;0;0.011;7.232;4.537;8.523;4.85;2.032;0;27.185
FRI-2_56;0;0.038;0;0.009;0;0.047;0;0;0.094
FRI-2_59;0;5.2139997;80.689;43.169;17.594;14.906;5.482;0;167.0539997
FRI-2_60;0;103.057;296.215;189.69;102.9;53.665;27.187;0;772.714
FRI-2_7;0;0;1.231;0.656;1.158;1.953;0.324;0;5.322
FRI-2_70;0;0.137;4.229;15.611;3.532;2.4259999;1.747;0;27.6819999
FRI-2_71;0;0.053;0.007;0.002;0;0;0;0;0.062
FRI-2_75;0;6.1029997;18.437;22.706;16.163;9.681;5.713;0;78.8029997
FRI-2_78;0;0;0.747;4.205;0.434;2.048;0.31800002;0;7.75200002
FRI-2_81;0;0.122999996;23.227;16.097;11.825;7.967;1.107;0;60.346
FRI-2_82;0;0.19;13.607;17.025;16.939001;10.276;1.306;0;59.343001
FRI-2_83;0;2.013;13.492;19.656;8.905;3.116;1.5910001;0;48.7730001
FRI-2_89;0;41.956;200.943;239.001;142.581;85.027;29.588;0;739.096
FRI-2_91;0;5.9779997;9.518001;18.301;21.025;8.549;3.7020001;0;67.0730008
FRI-2_92;0;3.174;26.215;26.576;25.528;21.729;9.087;0;112.309
FRI-20_10;0;0.007;0.986;0.505;0.293;0.115;0;0;1.906
FRI-20_105;0;0.292;0.903;0.536;1.118;0.553;0;0;3.402
FRI-20_109;0;0.831;42.908;22.725;17.12;7.8240004;0.719;0;92.1270004
FRI-20_12;0;0.549;14.661;11.531;19.15;8.017;0.325;0;54.233
FRI-20_15;0;0.064;0.119;0.24;0.132;0.208;0;0;0.763
FRI-20_17;0;0.033;4.608;1.881;1.427;0.568;0.078;0;8.595
FRI-20_31;0;0.21800001;4.46;0.676;0;0.135;0;0;5.48900001
FRI-20_33;0;0.231;2.223;0.683;1.086;0.102;0;0;4.325
FRI-20_35;0;0.552;7.754;6.176;6.289;2.565;0.212;0;23.548
FRI-20_38;0;0.077;0.526;0.61800003;0.312;0.118;0;0;1.65100003
FRI-20_39;0;0.155;2.512;0.767;0;0.127;0;0;3.561
FRI-20_4;0;2.444;29.862;31.529;27.403;9.12;0.652;0;101.01
FRI-20_42;0;2.5410001;26.112999;18.551;18.177;6.561;0.48000002;0;72.42299912
FRI-20_44;0;0;2.5;1.328;0.428;0.881;0.005;0;5.142
FRI-20_55;0;0.031000001;3.629;0.437;0.757;0;0;0;4.854000001
FRI-20_56;0;0.035;0.291;0.234;0.182;0.058000002;0.025;0;0.825000002
FRI-20_59;0;0.001;1.217;1.826;0.55;0.182;0;0;3.776
FRI-20_60;0;98.116;957.156;325.736;246.183;68.668;5.669;0;1701.528
FRI-20_7;0;0;1.969;0.816;0.141;0.819;0.033999998;0;3.778999998
FRI-20_71;0;0.233;0.477;0.32;0.167;0.203;0;0;1.4
FRI-20_78;0;0;0.127;0.946;0.167;0.482;0.036;0;1.758
FRI-20_79;0;0.153;23.9;37.939;30.38;14.506;1.139;0;108.017
FRI-20_85;0;0.467;2.631;0.282;0.001;0;0;0;3.381
FRI-20_87;0;0.002;0.033;0.013;0.04;0;0;0;0.088
FRI-20_89;0;0.076000005;0.076000005;0;1.484;0.729;0;0;2.36500001
FRI-20_9;0;0.066;4.442;0.06;0.932;0;0;0;5.5
FRI-20_95;0;22.434;326.143;241.518;176.116;60.85;4.067;0;831.128
FRI-21_0;0;0.178;3.6430001;4.043;4.607;1.1190001;0.192;0;13.7820002
FRI-21_10;0;0.232;2.881;4.7530003;3.921;2.286;1.759;0;15.8320003
FRI-21_102;0;2.13;9.677;13.592;26.351;8.488;4.385;0;64.623
FRI-21_103;0;1.128;21.248;11.59;17.978;7.691;2.404;0;62.039
FRI-21_105;0;0.542;5.968;3.872;6.032;1.181;0.39200002;0;17.98700002
FRI-21_106;0;4.369;27.115;42.191;36.82;23.819;10.105;0;144.419
FRI-21_107;0;2.061;19.531;17.981;28.963;10.906;4.855;0;84.297
FRI-21_17;0;0.044;4.619;2.928;1.2590001;0.578;0;0;9.4280001
FRI-21_31;0;0.747;15.381;8.821;4.739;2.243;0.741;0;32.672
FRI-21_33;0;0.708;66.54;31.881;12.502;7.44;5.379;0;124.45
FRI-21_34;0;0.528;13.12;2.713;1.302;0.048;0.002;0;17.713
FRI-21_35;0;0;0.059;0.007;0;0;0;0;0.066
FRI-21_38;0;0;0;0.021;0;0;0;0;0.021
FRI-21_39;0;0.235;17.987;12.837;2.862;2.597;0.131;0;36.649
FRI-21_42;0;0;0;0.023;0;0;0.026;0;0.049
FRI-21_43;0;0;0.89;1.043;0.782;0.792;0.129;0;3.636
FRI-21_48;0;0.41300002;9.973;37.299;13.887;12.953;4.019;0;78.54400002
FRI-21_50;0;0.565;7.469;1.4660001;0.843;0.21800001;0;0;10.56100011
FRI-21_53;0;0.246;3.4689999;4.917;1.77;0.539;0.25100002;0;11.19199992
FRI-21_55;0;0.017;13.751;8.8220005;5.344;1.521;0.342;0;29.7970005
FRI-21_56;0;0.033;1.6;1.288;0.337;0.456;0.007;0;3.721
FRI-21_57;0;0.486;16.383;25.967;30.456;13.573;6.3050003;0;93.1700003
FRI-21_58;0;2.075;14.945;20.47;31.571;13.483;6.493;0;89.037
FRI-21_6;0;0.672;19.399;28.421;21.448;17.097;3.496;0;90.533
FRI-21_65;0;0.313;4.419;2.759;1.996;0.637;0;0;10.124
FRI-21_7;0;17.167;47.073;58.533;73.217;29.264;14.71;0;239.964
FRI-21_71;0;0.302;11.153;6.519;3.238;2.011;0.52500004;0;23.74800004
FRI-21_74;0;0.408;5.66;3.535;1.0780001;1.112;0.253;0;12.0460001
FRI-21_78;0;0.704;3.807;3.909;2.326;0.569;0.04;0;11.355
FRI-21_85;0;0.486;9.021;3.389;2.424;0.521;0.21599999;0;16.05699999
FRI-21_86;0;0.897;0.67;0.183;0.139;0.036;0.058;0;1.983
FRI-21_88;0;0.172;16.903;19.789999;13.082;3.003;2.833;0;55.782999
FRI-21_9;0;0.57199997;6.686;6.5360003;3.6729999;1.923;0.73300004;0;20.12300021
FRI-21_93;0;0.113000005;7.109;10.804;6.174;5.571;1.048;0;30.81900001
FRI-21_99;0;0.001;0.283;0.677;0.709;0.009;0.14;0;1.819
FRI-22_1;0;7.17;46.905;93.655;200.331;120.58;31.752;0;500.393
FRI-22_105;0;0.014;0;0;0;0;0;0;0.014
FRI-22_108;7.481;24.127;256.923;405.713;412.314;314.529;191.218;21.912;1634.217
FRI-22_110;0;8.235;17.655;77.782;43.141;31.263;8.35;0;186.426
FRI-22_14;0;0.076000005;3.228;3.129;3.914;1.933;0.322;0;12.60200001
FRI-22_15;0;21.455;61.428;45.825;28.001;13.972;35.267;0;205.948
FRI-22_16;0;7.771;83.2;57.623;127.104004;43.873;6.14;0;325.711004
FRI-22_17;0;0.635;5.231;2.662;1.914;1.12;0.549;0;12.111
FRI-22_18;1.179;1.849;19.887;25.218;63.55;32.575;25.081;3.796;173.135
FRI-22_23;0;6.691;155.19;302.767;633.429;447.803;212.465;0;1758.345
FRI-22_24;6.2400002;4.247;92.676;202.998;338.458;225.061;132.617;26.255;1028.552
FRI-22_25;0;0.98499995;1.212;1.474;1.279;0.602;0.213;0;5.76499995
FRI-22_26;0;9.933;443.661;367.758;195.145;138.844;57.575;0;1212.916
FRI-22_3;0;10.609;173.528;500.345;796.221;616.516;307.882;0;2405.101
FRI-22_32;0;13.966;188.482;539.066;833.9;638.562;329.408;0;2543.384
FRI-22_33;0;0.25;2.261;1.474;1.8610001;0.755;0;0;6.6010001
FRI-22_38;4.195;9.387;43.634;39.077;91.672;27.534;19.969;14.672;250.14
FRI-22_39;0;0.086;1.983;2.166;1.351;0.788;0.024;0;6.398
FRI-22_41;2.5870001;4.266;91.524;116.291;159.869;112.718;59.075;10.722;557.0520001
FRI-22_43;0;0.18;1.011;1.692;1.049;1.405;0.322;0;5.659
FRI-22_44;0;0.05;0.021;0;0;0.032;0.19600001;0;0.29900001
FRI-22_45;0;0.061;2.056;1.67;0.936;0.813;0.42900002;0;5.96500002
FRI-22_46;5.9839997;9.965;184.457;152.28;162.228;117.283;61.175;8.79;702.1619997
FRI-22_47;0;6.081;101.154;345.872;601.372;391.199;227.403;0;1673.081
FRI-22_50;0;0.747;5.394;0.334;0.587;0.301;0.003;0;7.366
FRI-22_55;0;0;0.141;0.477;0.134;0.157;0;0;0.909
FRI-22_56;0;0;0.884;0.347;0.281;0.030000001;0;0;1.542000001
FRI-22_62;0;8.092;80.446;155.232;234.711;140.797;83.885;0;703.163
FRI-22_63;0;22.158;369.413;574.183;665.659;272.758;108.192;0;2012.363
FRI-22_64;43.182;25.725;406.299;803.853;850.266;607.967;423.735;93.777;3254.804
FRI-22_65;0;0.169;0.444;0.428;0.101;0.043;0;0;1.185
FRI-22_66;0;15.747;254.932;548.061;540.451;416.832;201.018;0;1977.041
FRI-22_67;0;8.423;29.552;68.549;106.712;66.972;37.946;0;318.154
FRI-22_69;0;12.504;141.42;332.991;409.691;239.698;136.865;0;1273.169
FRI-22_73;2.492;2.3240001;35.713;161.031;197.456;146.184;92.965;4.132;642.2970001
FRI-22_76;10.49;35.039;814.944;724.038;562.038;378.873;205.486;25.455;2756.363
FRI-22_77;10;14.126;179.045;167.781;184.368;117.282;99.927;18.307;790.836
FRI-22_87;13.551;34.504;426.894;889.644;1144.017;767.984;459.785;28.177;3764.556
FRI-22_9;0;0;0;0.021;0;0;0;0;0.021
FRI-22_90;0;10.115;182.166;390.012;706.742;484.971;273.797;0;2047.803
FRI-22_96;0;0.078;0;0;0;0;0;0;0.078
FRI-22_97;5.559;56.425;527.728;454.559;325.742;186.055;101.618004;12.286;1669.972004
FRI-22_98;0;46.979;415.256;333.626;318.617;171.88;78.954;0;1365.312
FRI-23_105;0;0;0;0;0;0.005;0;0;0.005
FRI-23_108;0;3;30.083;7.977;4.245;2.027;1.454;0;48.786
FRI-23_14;0;0.062;4.89;0.914;1.414;0.529;0;0;7.809
FRI-23_17;0;2.5049999;9.438;2.514;2.756;0.076;0.23900001;0;17.52799991
FRI-23_18;0;0.264;6.412;3.851;1.802;2.915;1.164;0;16.408
FRI-23_22;0;162.555;796.116;474.307;305.17;108.718;33.605;0;1880.471
FRI-23_24;0;3.6069999;31.185;17.851;23.008;13.632999;9.594;0;98.8779989
FRI-23_26;0;0.018;0.972;0.211;0.082;0.058;0.024;0;1.365
FRI-23_3;0;0.519;9.759;16.023;15.43;8.781;3.7480001;0;54.2600001
FRI-23_32;0;0.149;10.121;14.54;12.414;8.364;2.547;0;48.135
FRI-23_34;0;0;0.047;0.109;0;0;0;0;0.156
FRI-23_38;0;7.3120003;47.586;28;31.617;8.407;5.231;0;128.1530003
FRI-23_39;0;0.241;2.219;0.39000002;0.215;0.109;0;0;3.17400002
FRI-23_41;0;1.723;21.727;6.969;2.555;3.094;1.534;0;37.602
FRI-23_43;0;0.039;1.694;1.8149999;1.636;0.82100004;0.035;0;6.03999994
FRI-23_44;0;0.212;2.651;1.279;0.598;0.69699997;0.228;0;5.66499997
FRI-23_45;0;0.489;4.166;1.441;1.519;0.825;0;0;8.44
FRI-23_46;0;1.8479999;49.951;11.98;5.082;3.2120001;3.197;0;75.27
FRI-23_47;0;0;5.153;12.098;11.206;3.956;3.539;0;35.952
FRI-23_53;0;0;0;0.13;0;0;0;0;0.13
FRI-23_55;0;0.066;0.428;0.17;0.110999994;0.049;0.017;0;0.840999994
FRI-23_64;0;3.463;28.081;41.289;31.495;15.1970005;6.64;0;126.1650005
FRI-23_73;0;1.214;6.137;7.119;4.0099998;2.22;1.402;0;22.1019998
FRI-23_76;0;19.381;247.09799;77.875;39.742;20.267;5.091;0;409.45399
FRI-23_77;0;29.455;112.323;26.565;24.544;6.152;4.233;0;203.272
FRI-23_87;0;0.114;2.054;2.667;3.606;3.501;0.945;0;12.887
FRI-23_90;0;0.103;4.254;16.288;9.294;6.851;2.215;0;39.005
FRI-23_97;0;58.085;211.632;96.917;105.685;27.131;10.178;0;509.628
FRI-23_98;0;0;0;0;0;0;0.095;0;0.095
FRI-24_1;0;0;4.473;3.291;14.95;6.12;1.609;0;30.443
FRI-24_10;0;0;0;0.842;0.421;0.355;0.809;0;2.427
FRI-24_103;0;0.025;2.539;2.786;3.65;1.063;1.488;0;11.551
FRI-24_105;0;0.169;0.45;0.718;1.835;0.616;1.426;0;5.214
FRI-24_108;1.257;4.669;33.692;21.745;14.285;9.572;11.534;4.4830003;101.2370003
FRI-24_110;0;0.622;3.508;10.681;4.3;4.785;7.157;0;31.053
FRI-24_14;0;0;5.879;1.86;1.744;1.3019999;0.959;0;11.7439999
FRI-24_15;0;12.845;61.669;35.684002;40.211998;24.355;33.021;0;207.786
FRI-24_16;0;0.977;37.976;10.579;18.362;12.453;5.561;0;85.908
FRI-24_17;0;0.365;5.181;6.108;3.671;2.956;1.107;0;19.388
FRI-24_18;1.847;0;4.504;5.828;5.377;5.403;5.082;1.467;29.508
