Mode,Segment,Distress
tube,"(185, 83)",8.653373099608233
tube,"(83, 153)",6.643337668322871
tube,"(153, 14)",3.629660355768503
tube,"(14, 77)",2.7046476723956383
tube,"(64, 79)",21.47360288394373
tube,"(231, 92)",11.858197551286093
tube,"(169, 226)",0.5394199077732457
tube,"(226, 87)",0.09495954243177197
tube,"(154, 97)",21.034705647780346
tube,"(97, 173)",20.538615319858604
tube,"(173, 91)",14.9193605932629
tube,"(170, 190)",6.320873883623022
tube,"(190, 256)",6.833217694198078
tube,"(256, 130)",6.6481459014303805
tube,"(130, 133)",5.844594123277612
tube,"(133, 265)",5.242219095874144
tube,"(265, 197)",3.727311665751341
tube,"(197, 86)",1.9833594293177603
tube,"(9, 89)",2.3404466223621685
tube,"(79, 250)",7.892828127492573
tube,"(250, 267)",8.769904602012412
tube,"(267, 228)",12.645505402822899
tube,"(228, 105)",21.5251601830844
tube,"(67, 192)",9.4226310746716
tube,"(192, 193)",5.520412052731289
tube,"(193, 118)",15.4010724737608
tube,"(118, 109)",9.689691615298596
tube,"(25, 167)",21.78813061952806
tube,"(167, 115)",7.442014786732199
tube,"(115, 114)",6.337671672813423
tube,"(114, 116)",12.08214625246332
tube,"(116, 101)",22.540015146008898
tube,"(90, 117)",5.992147613864332
tube,"(164, 111)",5.675653423807622
tube,"(101, 103)",16.810737002105903
tube,"(103, 102)",23.641857347820288
tube,"(117, 129)",4.803989702483342
tube,"(244, 119)",2.5476223764933246
tube,"(62, 121)",10.106381673899106
tube,"(170, 243)",7.318319441100272
tube,"(243, 140)",6.37584157808884
tube,"(140, 125)",6.250699100898181
tube,"(92, 124)",15.807965917618693
tube,"(31, 139)",14.57792069344071
tube,"(53, 205)",8.189311885356794
tube,"(205, 150)",12.781207934966194
tube,"(5, 166)",0.6202317538115166
tube,"(166, 149)",0.9056275408348101
tube,"(76, 151)",1.9999999999999993
tube,"(91, 160)",14.990583327464215
tube,"(216, 168)",3.197145324144208
tube,"(125, 180)",5.234004845480743
tube,"(9, 186)",0.163685675850146
tube,"(124, 187)",15.013792677820712
tube,"(110, 194)",0.6904186714801738
tube,"(111, 196)",7.844207967475582
tube,"(66, 207)",14.017295048705002
tube,"(145, 215)",4.966672201558738
tube,"(239, 210)",0.43892667556684384
tube,"(42, 212)",2.1662499930723818
tube,"(39, 214)",12.7526744511729
tube,"(38, 147)",2.0992044426731358
tube,"(147, 229)",3.422662452202363
tube,"(57, 56)",11.115545282233708
tube,"(56, 72)",20.495799043990388
tube,"(72, 113)",12.993004400927903
tube,"(113, 233)",10.599075341384902
tube,"(233, 234)",7.4682617027418905
tube,"(109, 237)",17.065694595746802
tube,"(196, 258)",5.752019565466337
tube,"(207, 262)",10.6242890266477
tube,"(262, 263)",12.615915344199102
tube,"(15, 254)",3.719571011547509
tube,"(1, 259)",3.4827000807113757
tube,"(22, 240)",14.38157425612239
tube,"(6, 230)",8.951341273796531
tube,"(230, 122)",6.416548862553377
tube,"(122, 34)",9.339508016295673
tube,"(34, 151)",1.0155733622916978
tube,"(151, 76)",1.078285124793475
tube,"(76, 242)",1.3786243337243171
tube,"(242, 169)",0.883792805171164
tube,"(169, 23)",1.166318042198959
tube,"(23, 143)",3.0807742435406094
tube,"(143, 132)",3.1583537308685874
tube,"(132, 182)",2.853117733450265
tube,"(182, 164)",2.5939305828978125
tube,"(164, 106)",2.59457798864462
tube,"(106, 62)",1.3259257323753897
tube,"(62, 15)",0.0
tube,"(15, 94)",3.9587800731219143
tube,"(94, 231)",0.0
tube,"(231, 0)",1.0000000000000004
tube,"(12, 149)",0.9655744997139983
tube,"(149, 137)",1.997920112405703
tube,"(137, 2)",1.5328039203388923
tube,"(30, 251)",0.43569614370444154
tube,"(226, 134)",0.2912344523789099
tube,"(134, 43)",0.3051137276641186
tube,"(169, 90)",0.981876883247099
tube,"(90, 239)",2.558259563222801
tube,"(127, 194)",1.2076263646431689
tube,"(194, 110)",1.2280339750250113
tube,"(212, 11)",2.0008922160688063
tube,"(23, 9)",1.4753310780152962
tube,"(110, 54)",0.6927587424136694
tube,"(231, 46)",3.988975322015958
tube,"(139, 58)",18.07918676592721
tube,"(258, 63)",11.22172457217152
tube,"(63, 154)",8.202676144825832
tube,"(154, 248)",5.615368247639569
tube,"(248, 60)",5.373070548521681
tube,"(60, 61)",4.823969509910939
tube,"(58, 223)",29.24011699390029
tube,"(223, 74)",23.4839923306459
tube,"(9, 144)",1.351417588701065
tube,"(144, 68)",1.1549549370331396
tube,"(9, 69)",2.997405115642658
tube,"(242, 87)",0.3442621459273026
tube,"(68, 170)",1.039588578984623
tube,"(127, 75)",2.158797455112022
tube,"(75, 89)",2.1852851341199817
tube,"(239, 198)",3.3528588549890674
tube,"(198, 202)",3.1326967939026265
tube,"(202, 84)",2.069654474657956
tube,"(77, 93)",1.552018068254739
tube,"(80, 247)",1.9563410708936522
tube,"(247, 178)",12.377748597038188
tube,"(178, 161)",14.73766030657983
tube,"(161, 100)",10.091255352055965
tube,"(86, 95)",7.497367061513977
tube,"(180, 120)",11.745367829997592
tube,"(120, 261)",10.506165152257006
tube,"(261, 98)",8.457887231845005
tube,"(79, 146)",12.574659086514202
tube,"(59, 152)",4.358919845495281
tube,"(119, 168)",2.185291951457407
tube,"(169, 174)",0.0
tube,"(94, 183)",3.0871346621904907
tube,"(100, 253)",8.859042620237467
tube,"(253, 184)",10.694506039576758
tube,"(183, 213)",2.5909762753549033
tube,"(160, 204)",21.046736637423383
tube,"(2, 229)",0.1909051929239594
tube,"(62, 254)",1.9973209921695632
tube,"(204, 191)",8.250721160169872
tube,"(191, 255)",19.31441124031841
tube,"(98, 217)",13.11743742532441
tube,"(217, 246)",15.250993258748718
tube,"(1, 229)",1.2443904974624205
tube,"(229, 147)",2.192790997182965
tube,"(147, 38)",1.4877607753739694
tube,"(38, 142)",1.1354840351742759
tube,"(142, 21)",2.5505317504604808
tube,"(21, 222)",2.944294439907002
tube,"(222, 73)",3.3548540465391734
tube,"(73, 257)",1.0685827214318364
tube,"(257, 210)",1.0631723289628208
tube,"(210, 239)",1.0988043904571079
tube,"(84, 62)",1.452114580655172
tube,"(1, 137)",2.1614786335508063
tube,"(137, 149)",2.0468927133191936
tube,"(149, 166)",1.4145844294145324
tube,"(166, 5)",1.308539830418114
tube,"(5, 127)",1.9407607167259033
tube,"(127, 76)",1.120401144554576
tube,"(229, 2)",0.836434112334265
tube,"(137, 11)",2.1366677821921107
tube,"(11, 212)",1.4803793415115516
tube,"(212, 42)",1.5393043448310357
tube,"(42, 110)",1.5728022408604476
tube,"(110, 226)",0.7536900186744753
tube,"(226, 169)",0.8295749583273974
tube,"(81, 8)",3.3766965706454477
tube,"(259, 215)",5.148158986069801
tube,"(215, 145)",4.750049560262615
tube,"(149, 12)",4.874115253795722
tube,"(11, 244)",2.6125994884236934
tube,"(168, 216)",2.3206380162078992
tube,"(251, 37)",7.610722720328585
tube,"(73, 43)",0.7486244776828779
tube,"(12, 78)",1.7891447829788234
tube,"(257, 90)",0.9840223742019572
tube,"(246, 158)",10.431874677575506
tube,"(158, 203)",7.081810596431093
tube,"(203, 123)",12.104137966388803
tube,"(123, 99)",16.256267708257106
tube,"(43, 134)",0.8136085452883351
tube,"(37, 156)",6.713501461636
tube,"(43, 174)",0.0
tube,"(169, 186)",1.2712780290532515
tube,"(184, 201)",10.495351551128294
tube,"(89, 9)",2.390370763914603
tube,"(218, 251)",4.481574902224473
tube,"(170, 16)",5.157235213064268
tube,"(40, 44)",46.20038484573799
tube,"(266, 189)",6.301172581433319
tube,"(189, 45)",5.84220584877093
tube,"(148, 55)",16.1818495650263
tube,"(134, 174)",0.7563503364949846
tube,"(55, 245)",17.43855807873589
tube,"(2, 137)",1.988759668425349
tube,"(244, 257)",0.8888257466763041
tube,"(229, 1)",2.6537981918356692
tube,"(244, 73)",0.7843396425427117
tube,"(3, 171)",12.989525357185817
tube,"(171, 155)",8.214188166196744
tube,"(155, 61)",5.897573211790146
tube,"(61, 0)",5.506389805715706
tube,"(210, 257)",0.20065796294987456
tube,"(4, 40)",30.241774943669682
tube,"(40, 47)",29.919116213272407
tube,"(47, 188)",30.75116536628728
tube,"(188, 148)",26.798022050986596
tube,"(148, 163)",19.744577399126328
tube,"(163, 162)",13.330521298771798
tube,"(162, 176)",19.388702525191754
tube,"(176, 157)",13.770752808067288
tube,"(157, 100)",14.563378831831475
tube,"(201, 219)",10.804576587437039
tube,"(219, 220)",12.09206927729316
tube,"(220, 3)",11.692416886260704
tube,"(247, 80)",1.9947376542515014
tube,"(80, 221)",2.065997891670786
tube,"(221, 211)",2.2067474750338665
tube,"(211, 9)",2.399218117664744
tube,"(186, 169)",0.17316549529596773
tube,"(89, 75)",2.228498929696412
tube,"(75, 127)",2.3271749292669823
tube,"(9, 23)",0.9920140686630351
tube,"(23, 90)",0.7936858352569149
tube,"(247, 152)",5.134680960809627
tube,"(152, 59)",3.6516992054005195
tube,"(16, 164)",4.136530129648267
tube,"(226, 110)",0.6499394561618441
tube,"(59, 260)",4.057176910634011
tube,"(260, 126)",5.856682376618536
tube,"(126, 252)",6.00970214792705
tube,"(7, 26)",10.126236709485397
tube,"(26, 264)",12.5551694765042
tube,"(264, 232)",8.347643075321697
tube,"(232, 141)",19.243842362829007
tube,"(141, 81)",8.426450201377493
tube,"(81, 107)",2.312651518217365
tube,"(107, 127)",2.6282420808152653
tube,"(73, 244)",0.0
tube,"(8, 112)",2.070440537151478
tube,"(112, 33)",1.6146098072367863
tube,"(33, 127)",2.3330045638353276
tube,"(8, 81)",4.655314510098648
tube,"(30, 27)",1.4143272566952838
tube,"(27, 145)",1.9856010112564042
tube,"(145, 20)",3.8800362504428
tube,"(20, 137)",4.09840409064796
tube,"(215, 259)",5.445374479084902
tube,"(259, 1)",3.6324624148806643
tube,"(251, 218)",4.56608231561517
tube,"(156, 36)",7.089962087102128
tube,"(36, 35)",8.53819711909246
tube,"(35, 19)",6.759196286968774
tube,"(19, 138)",9.872773787467933
tube,"(78, 127)",2.827037075616553
tube,"(17, 235)",15.816186017835424
