Mode,Segment,Distress
tube,"(4, 40)",0.6742121783587905
tube,"(40, 47)",0.6676994258396328
tube,"(47, 188)",0.6845831268673511
tube,"(188, 148)",0.6047125789026313
tube,"(148, 163)",0.46205335795375396
tube,"(163, 162)",0.3323969529053059
tube,"(162, 176)",0.4548081674211625
tube,"(176, 157)",0.34136595082629106
tube,"(157, 100)",0.35742099855266024
tube,"(219, 220)",0.29982456235111954
tube,"(220, 3)",0.2966462162993569
tube,"(80, 221)",0.1046504359011466
tube,"(221, 211)",0.10743966434298605
tube,"(211, 9)",0.11097927768053202
tube,"(9, 186)",0.06587008937600937
tube,"(186, 169)",0.06716818660130441
tube,"(89, 75)",0.11143140677974041
tube,"(75, 127)",0.11690192883871556
tube,"(9, 23)",0.08113901071141752
tube,"(23, 90)",0.07810871815995164
tube,"(218, 251)",0.14854454084114127
tube,"(226, 110)",0.07506334953569489
tube,"(247, 152)",0.15664583578114993
tube,"(152, 59)",0.13010477065118975
tube,"(16, 164)",0.1516209373140691
tube,"(106, 62)",0.09900938005469043
tube,"(59, 260)",0.13838208296400675
tube,"(260, 126)",0.17380015646561275
tube,"(126, 252)",0.17889963636314177
tube,"(7, 26)",0.2763010063598527
tube,"(26, 264)",0.3256195716270453
tube,"(264, 232)",0.24151267544081773
tube,"(232, 141)",0.46190796330445894
tube,"(141, 81)",0.24376838397129336
tube,"(81, 107)",0.1237917788123003
tube,"(107, 127)",0.13015200288256915
tube,"(8, 112)",0.116745776999062
tube,"(112, 33)",0.10721163796006908
tube,"(33, 127)",0.12148748901796125
tube,"(8, 81)",0.15505460980746855
tube,"(30, 27)",0.09098441256781407
tube,"(27, 145)",0.1012179602050765
tube,"(145, 20)",0.14459282374848284
tube,"(20, 137)",0.14814017247879463
tube,"(215, 259)",0.1741262973160483
tube,"(259, 1)",0.14412046943499224
tube,"(251, 218)",0.1516151542358323
tube,"(156, 36)",0.20759295024262323
tube,"(36, 35)",0.2554666505283458
tube,"(35, 19)",0.2049720261499327
tube,"(19, 138)",0.2731189267072702
tube,"(54, 134)",0.0795369376694794
tube,"(17, 235)",0.38273625042757564
tube,"(235, 13)",0.290422171082718
tube,"(13, 65)",0.4221762761026099
tube,"(65, 236)",0.26116669965205813
tube,"(236, 177)",0.2891287346202746
tube,"(177, 251)",0.2119454793128695
tube,"(138, 209)",0.23656559593735024
tube,"(209, 244)",0.16523973609568307
tube,"(251, 30)",0.08915617684271597
tube,"(14, 153)",0.1347336350340426
tube,"(153, 83)",0.19299113269481144
tube,"(83, 185)",0.24212579142199803
tube,"(185, 241)",0.2191139658446899
tube,"(241, 136)",0.2596002581373013
tube,"(136, 135)",0.3497356028027199
tube,"(135, 218)",0.35698501064467025
tube,"(218, 145)",0.1313403615132944
tube,"(93, 88)",0.19400471434214892
tube,"(88, 45)",0.1515132461776133
tube,"(45, 189)",0.17955643966412407
tube,"(189, 266)",0.1965341272875974
tube,"(266, 206)",0.3498590494639998
tube,"(87, 242)",0.06557789720883474
tube,"(194, 127)",0.07996708761215617
tube,"(73, 244)",0.06214866867515064
tube,"(31, 266)",0.5006758996775602
tube,"(206, 199)",0.2803914270940457
tube,"(199, 136)",0.32628141481283623
tube,"(88, 93)",0.20248994140651488
tube,"(93, 77)",0.0932479857682356
tube,"(77, 14)",0.11364044375246077
tube,"(10, 50)",0.24572055768718992
tube,"(50, 48)",0.28431199650652084
tube,"(48, 49)",0.18144602165352897
tube,"(49, 216)",0.23144727032411327
tube,"(216, 238)",0.1357789619820159
tube,"(238, 175)",0.1437414734128416
tube,"(175, 239)",0.1526213898122588
tube,"(168, 119)",0.12123896863876732
tube,"(119, 244)",0.12867107751482273
tube,"(84, 106)",0.1189780271689069
tube,"(22, 227)",0.3221116611429494
tube,"(227, 195)",0.23741671886788945
tube,"(195, 81)",0.659305170232572
tube,"(23, 169)",0.09241673192469685
tube,"(106, 84)",0.10622239418240062
tube,"(24, 138)",7.816695041621799e-05
tube,"(24, 71)",0.020197491114410677
tube,"(25, 159)",0.1904248725513466
tube,"(159, 200)",0.17474821006744828
tube,"(200, 0)",0.3866578562151982
tube,"(32, 52)",0.27972142130308103
tube,"(52, 104)",0.44933390218656
tube,"(104, 28)",0.2556715489166132
tube,"(28, 85)",0.29354424745930924
tube,"(85, 96)",0.4305489283190871
tube,"(96, 18)",0.2414718359787063
tube,"(18, 41)",0.2575759100468927
tube,"(41, 34)",0.20677880967749632
tube,"(144, 9)",0.0898047681761931
tube,"(143, 23)",0.1283427829705725
tube,"(29, 216)",0.26388046464373266
tube,"(87, 226)",0.06721614048068335
tube,"(134, 174)",0.0890513265847532
tube,"(174, 90)",0.08827895974933178
tube,"(51, 165)",0.2629997240018924
tube,"(165, 208)",0.3823990649100906
tube,"(208, 7)",0.35480542854987585
tube,"(39, 181)",0.34786473349928193
tube,"(181, 128)",0.2562029857897595
tube,"(128, 247)",0.4680713427775428
tube,"(53, 225)",0.2744669814531344
tube,"(225, 224)",0.2598379326264783
tube,"(224, 10)",0.23758624286968544
tube,"(44, 40)",0.9762498994301829
tube,"(46, 0)",0.10191074340008163
