,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun
,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late
,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk,alpha,alpha_rnk,traffic_distances,traffic_distances_rnk
"(0, 37)",0.03809321489622053,37,0.1530056540289292,33,0.01760639313672452,24,0.07822617952466496,46,0.01405614397573185,17,0.09477920759287972,49,0.04354055715183802,27,0.05221258364009924,59,0.07155130920907804,34,0.05988994680000913,59,0.11681520561618419,46,0.03567891812109324,65,0.029113547617900748,29,0.15857257342195824,31,0.008407410188971731,16,0.14494230847637296,34,0.003514696133138706,11,0.10750967231389756,45,0.0265099223559917,21,0.07304843678311596,55,0.052846690465367496,29,0.05812894248363598,60,0.052923022833324396,28,0.044312704557051705,62,0.04034830909068998,36,0.15236251705645287,33,0.01983526954007253,24,0.07772387562910986,46,0.013034650910315193,17,0.09307758603123005,48,0.05291649365183959,30,0.04761738225403026,62,0.0838064195186603,41,0.050328862242585176,59,0.09919895685848834,44,0.04222822015002844,63,0.011384950494126356,26,0.1729486324216144,30,0.013229208904473433,19,0.12398866149412248,37,0.004929999542679475,12,0.10680130545036902,46,0.05478848258410818,31,0.05974158238033414,59,0.04662563787945684,27,0.07135577287794581,55,0.08356487698748549,37,0.052880045624485145,62
"(0, 40)",0.29213079315831036,59,0.07758853931804778,53,0.40497798918770644,70,0.02750627488384452,76,0.4366650892079196,79,0.03014988419758265,82,0.27234760781204825,66,0.028337747288063053,75,0.20004685957548773,62,0.04251242474750934,65,0.13355845199943195,47,0.03412094185027029,67,0.33190263044607327,67,0.07045679536133503,60,0.5056157847690874,85,0.03699494434704611,78,0.6097103289020543,86,0.019276829903982627,82,0.34569151839295054,76,0.031034934784033557,77,0.24382899151732573,66,0.034916971855716655,73,0.24361760080466954,65,0.026638325256681517,76,0.28361283209079446,60,0.07953860311617428,53,0.387907821478527,70,0.02884857095753512,76,0.4470966088034132,80,0.02864691025949913,82,0.24363566963407934,63,0.028623028241126742,72,0.17786915874709408,54,0.039163003475327945,66,0.1549266704144907,48,0.03639679000532592,67,0.46555171288807207,71,0.050200133422281516,76,0.44505593565157753,78,0.0384080033324641,77,0.5713823375845931,86,0.021905335895715587,80,0.23855050962922075,64,0.0365858398961354,73,0.2622399918321281,70,0.04012401668948003,70,0.1782687523225015,58,0.041077878461440974,69
"(37, 0)",0.02965240673577818,34,0.151125602691734,35,0.05196887758954083,37,0.05372369762417178,59,0.03221120419221424,24,0.07607663014392504,56,0.012952511955922397,14,0.06562816340002431,51,0.007620610150256835,13,0.08952097175605633,39,0.004876328033370458,13,0.0709667652754212,41,0.05354953877127844,36,0.12758214302550325,38,0.10687293458959457,41,0.07428293309414115,61,0.07508394052839851,38,0.05750594898708839,67,0.015832647845204106,15,0.0760525223394726,54,0.008575667899147987,14,0.07644292590705179,49,0.011162537372294667,16,0.05671207142555343,51,0.03111642031755213,35,0.151626312950211,35,0.05108638046210179,37,0.05528764697654768,56,0.033755530022372526,25,0.07305147909347316,56,0.012385325555663407,14,0.06345020731796029,51,0.0073675067078697865,14,0.0797032858435529,39,0.006267826749065453,15,0.07469375964758665,43,0.09233301606234101,40,0.10848899266177452,49,0.08655780012041303,42,0.07172925761234367,58,0.06270565759555369,36,0.062270437462331844,64,0.006594266946249094,12,0.084292811107915,45,0.01735475363314931,15,0.08317693817306267,45,0.009328591124157848,16,0.07901907356948229,45
"(37, 36)",0.32919716823447875,62,0.06774428526830621,62,0.24628361919571506,56,0.03198417596563344,72,0.31696744251942754,71,0.035501663406321514,79,0.44796612892633203,81,0.02014311004565561,80,0.5181936143548902,83,0.021932628566644595,80,0.5726637950942551,82,0.014491702357148717,83,0.24189477132449066,59,0.07717908829491349,57,0.14506896053292984,52,0.0670893301259836,67,0.1932272610604856,58,0.04196356030066698,74,0.4200171213644912,82,0.025500134728685554,80,0.5030544232826264,83,0.019673801973453177,81,0.4682140360056015,80,0.016322312035023743,83,0.32208002779257117,61,0.06957446133341795,62,0.24879620271812475,56,0.032617342115116466,71,0.31003738037825856,72,0.034882368946888336,80,0.4541048301373176,81,0.019099272008997775,83,0.5224695224789813,83,0.01925585256689702,81,0.542586678440715,80,0.016884969172857672,83,0.16458480824749122,51,0.08947631754503002,57,0.17341181433543418,52,0.05689911506822407,68,0.2189454142498224,59,0.04104612919814366,74,0.5363305778048522,84,0.019455177292834434,81,0.40702646560879496,83,0.029058165806355857,79,0.4920853885002259,82,0.02106964070717952,83
"(40, 0)",0.377853351766435,67,0.08181692046203475,50,0.2714738977145482,58,0.038034635453331904,67,0.29164969190737144,69,0.04032743262430853,77,0.4175422108302371,79,0.022835701392409265,79,0.47897559968343706,82,0.026360252985364298,77,0.49983708534938875,77,0.018408719621039623,81,0.30783524176790555,63,0.0849384811200679,53,0.1845489639816308,56,0.07335793207485627,63,0.15680757984943927,51,0.04699727585850469,72,0.341799964897078,74,0.031093195837247747,76,0.41759949650309547,82,0.025377118610503083,80,0.344280911542304,72,0.02345966711843914,79,0.36594110192237395,64,0.08347983371941738,49,0.27708773227594996,61,0.03825728099575155,67,0.28339159242807566,69,0.03985203671273139,76,0.4201932423896908,78,0.021990811981355374,79,0.48454366797362847,80,0.023556158416598205,78,0.46621219893366694,76,0.022535859684597266,80,0.13881746107852289,48,0.09723148765843896,54,0.2022199664756723,55,0.06493902335772851,61,0.20169326785844954,57,0.04564022283123024,72,0.4632033814456219,82,0.02459010021068344,79,0.35613248849344614,77,0.035456899252931384,76,0.38856861977028134,78,0.028079652746974212,80
"(40, 35)",0.021265637005161597,29,0.21349682611259493,22,0.043798705264733395,35,0.06986637223320231,49,0.03821713037493968,27,0.07939656683936756,54,0.016113074156700602,16,0.06757535702497872,50,0.010301016310319433,15,0.09478959746101331,38,0.008791009029428087,18,0.07078699878263395,42,0.03426133878333504,33,0.17658039881204923,23,0.07987451023239611,38,0.09697985893097402,52,0.09781377534836433,44,0.05500409565949009,68,0.02722127389597584,23,0.07226919519637617,56,0.016106533529458233,16,0.07510951160070448,51,0.026765703791924,22,0.054966734595046106,54,0.023083240039284636,32,0.20971027829784533,22,0.04216701035661985,33,0.07165760081979544,48,0.040408647235276596,27,0.0762818830078357,55,0.015812858693009524,17,0.06562270929041862,49,0.00987799247459542,16,0.08623016362351134,37,0.011329420653428124,19,0.07780355482537304,38,0.11213127534207779,43,0.10440293529019348,51,0.07046580946666503,38,0.09228283950324612,50,0.07072717324057909,38,0.06472163153499079,62,0.011584285732641586,16,0.08408679224747143,46,0.02468741431007626,19,0.0863136368883685,44,0.019744425177090852,20,0.07581110195805082,48
"(1, 28)",0.022740026410528857,32,0.07655138922612648,55,0.04569387489960075,36,0.06622371085673996,51,0.10245575961729203,43,0.06446888461816144,64,0.21808594285340055,57,0.03402456338170522,68,0.17050973430950056,56,0.03488823435395117,73,0.13380912324772454,48,0.031471751430247455,71,0.028772455514111783,28,0.06594069674256353,61,0.04561243456923636,33,0.0711944999388429,64,0.092058296900564,42,0.07377633142276653,59,0.08620016632327476,41,0.06462243196201378,62,0.07864772252360797,33,0.056407385795044986,63,0.138598885131633,50,0.03304439395859944,71,0.02030588605527006,29,0.07809475454574302,56,0.04675487592157346,36,0.06451611352744195,51,0.10734797154014597,46,0.06380137630789406,61,0.2320056602432241,60,0.03146840429520288,70,0.22114618424324917,62,0.028809965038305022,74,0.18831925579422726,51,0.027505213081901805,74,0.016269250385871903,29,0.07346564376250835,64,0.04226113801225939,32,0.06390609495490675,62,0.09020915414021391,42,0.06737372244143984,60,0.0825752172358466,37,0.05732766327966478,61,0.12083861323036138,47,0.04458004188861586,68,0.1995677815463568,59,0.03688771307268234,73
"(1, 22)",0.36812215694798134,64,0.030261195324152765,78,0.26521787228729155,57,0.036849526644570044,68,0.1506301298765924,51,0.056696771857204904,67,0.06308032345452896,35,0.05144823512876271,60,0.08840721356085957,38,0.043427632029591066,62,0.11658624134316797,45,0.03295088274809354,70,0.3336402000356764,68,0.02913307877245086,81,0.2654811442229915,62,0.03957883149182533,76,0.16498941289014346,53,0.06073690750478198,65,0.17398157744760456,55,0.05113499814292893,68,0.18671250250110938,62,0.04228375584523945,68,0.112321061157303,43,0.035443013289911174,69,0.38452827462133643,67,0.029299019452289535,78,0.2618318477361803,57,0.036330357953952834,68,0.1444882284793947,49,0.057785273433613706,67,0.057303357618740614,33,0.050154998852896586,59,0.06175744939681649,34,0.044076398163859706,61,0.07775086274775156,41,0.0369384089042147,66,0.4161804767040448,68,0.024933288859239497,85,0.2767578809122052,63,0.034157756953640143,79,0.1677515033829018,52,0.0547879780302255,68,0.17992038076969386,58,0.04422019917747943,69,0.12925584523119027,48,0.04359054702574336,69,0.07179317021845955,36,0.05186616817692162,64
