,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun
,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late
,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk
"(27, 25)",0.05218467585584985,23,0.5012715418570479,12,0.05218467585584985,22,0.501271541857048,11,0.05218467585584985,22,0.5012715418570478,11,0.05218467585584985,22,0.5012715418570478,12,0.05218467585584985,22,0.5012715418570476,12,0.9997000299990002,31,0.0,19,0.05218467585584985,21,0.5012715418570478,12,0.05218467585584985,22,0.5012715418570476,12,0.05218467585584985,22,0.5012715418570484,11,0.05218467585584985,22,0.5012715418570477,12,0.05218467585584985,22,0.501271541857048,11,0.9997000299990002,33,0.0,21,0.05218467585584996,23,0.5012715418570477,12,0.05218467585584985,22,0.5012715418570486,11,0.05218467585584985,22,0.5012715418570477,12,0.05218467585584985,22,0.501271541857048,11,0.05218467585584985,22,0.5012715418570477,12,0.9997000299990002,31,0.0,19,0.05218467585584985,22,0.501271541857048,11,0.05218467585584974,21,0.5012715418570484,11,0.05218467585584985,22,0.5012715418570477,12,0.05218467585584985,21,0.5012715418570478,12,0.05218467585584985,22,0.501271541857048,11,0.9997000299990002,31,0.0,19
"(27, 42)",0.245676111454586,72,0.299088515028862,34,0.245676111454586,72,0.29908851502886197,34,0.24567611145458623,72,0.29908851502886163,38,0.245676111454586,72,0.29908851502886186,36,0.245676111454586,73,0.29908851502886175,38,0.9997000299990002,32,0.0,20,0.245676111454586,73,0.29908851502886175,35,0.245676111454586,72,0.2990885150288618,35,0.24567611145458623,72,0.2990885150288619,36,0.245676111454586,72,0.2990885150288618,36,0.24567611145458623,73,0.2990885150288618,35,0.9997000299990002,34,0.0,22,0.24567611145458568,72,0.2990885150288622,34,0.24567611145458634,72,0.29908851502886197,34,0.245676111454586,72,0.29908851502886186,37,0.245676111454586,72,0.29908851502886197,37,0.245676111454586,72,0.2990885150288618,38,0.9997000299990002,32,0.0,20,0.245676111454586,72,0.299088515028862,35,0.24567611145458623,73,0.29908851502886186,35,0.2456761114545858,72,0.2990885150288619,35,0.245676111454586,73,0.2990885150288618,35,0.245676111454586,73,0.299088515028862,37,0.9997000299990002,32,0.0,20
"(25, 21)",0.14319124029533592,51,0.4568800657977658,13,0.1431912402953357,51,0.45688006579776613,13,0.1431912402953357,51,0.45688006579776586,13,0.1431912402953358,50,0.45688006579776597,13,0.1431912402953357,50,0.4568800657977663,13,0.9997000299990002,33,0.0,21,0.1431912402953357,49,0.45688006579776635,13,0.1431912402953357,50,0.4568800657977662,13,0.1431912402953358,51,0.4568800657977663,13,0.1431912402953358,51,0.4568800657977661,13,0.1431912402953357,50,0.456880065797766,13,0.9997000299990002,35,0.0,23,0.14319124029533592,51,0.4568800657977659,13,0.1431912402953357,51,0.4568800657977666,13,0.14319124029533592,51,0.4568800657977659,13,0.1431912402953358,50,0.456880065797766,13,0.1431912402953357,50,0.45688006579776635,13,0.9997000299990002,33,0.0,21,0.1431912402953358,51,0.45688006579776613,13,0.1431912402953357,50,0.4568800657977664,13,0.1431912402953357,51,0.45688006579776635,13,0.1431912402953358,49,0.45688006579776597,13,0.1431912402953358,51,0.4568800657977661,13,0.9997000299990002,33,0.0,21
"(25, 27)",0.10841863401474794,41,0.501271541857048,11,0.10841863401474838,41,0.5012715418570478,12,0.10841863401474816,42,0.5012715418570475,12,0.10841863401474816,42,0.5012715418570479,11,0.10841863401474838,42,0.5012715418570479,11,0.9997000299990002,34,0.0,22,0.10841863401474838,42,0.5012715418570479,11,0.10841863401474838,42,0.5012715418570478,11,0.10841863401474816,42,0.5012715418570484,12,0.10841863401474816,42,0.5012715418570479,11,0.10841863401474838,42,0.5012715418570475,12,0.9997000299990002,36,0.0,24,0.10841863401474794,41,0.5012715418570483,11,0.10841863401474838,42,0.5012715418570481,12,0.10841863401474794,42,0.501271541857048,11,0.10841863401474794,42,0.501271541857048,12,0.10841863401474838,42,0.5012715418570479,11,0.9997000299990002,34,0.0,22,0.10841863401474816,40,0.501271541857048,12,0.10841863401474838,42,0.5012715418570479,12,0.10841863401474838,42,0.501271541857048,11,0.10841863401474816,42,0.5012715418570479,11,0.10841863401474816,41,0.501271541857048,12,0.9997000299990002,34,0.0,22
"(21, 44)",0.06992835971682243,29,0.577718612047322,5,0.06992835971682254,29,0.5777186120473217,5,0.06992835971682276,29,0.5777186120473213,6,0.06992835971682254,29,0.5777186120473221,5,0.06992835971682243,29,0.5777186120473219,5,0.9997000299990002,35,0.0,23,0.06992835971682243,27,0.577718612047322,5,0.06992835971682254,27,0.5777186120473219,5,0.06992835971682243,28,0.5777186120473223,5,0.06992835971682254,28,0.5777186120473219,5,0.06992835971682254,28,0.5777186120473218,5,0.9997000299990002,37,0.0,25,0.06992835971682276,29,0.5777186120473218,6,0.06992835971682254,29,0.5777186120473222,5,0.06992835971682254,29,0.5777186120473218,6,0.06992835971682254,29,0.5777186120473219,6,0.06992835971682254,29,0.577718612047322,5,0.9997000299990002,35,0.0,23,0.06992835971682276,27,0.5777186120473219,5,0.06992835971682254,27,0.5777186120473222,5,0.06992835971682243,28,0.577718612047322,5,0.06992835971682254,29,0.577718612047322,5,0.06992835971682254,28,0.577718612047322,6,0.9997000299990002,35,0.0,23
"(21, 25)",0.2033100365297521,64,0.40477579412213427,16,0.2033100365297521,64,0.40477579412213427,16,0.203310036529752,64,0.4047757941221344,16,0.203310036529752,64,0.40477579412213466,16,0.2033100365297521,64,0.40477579412213427,16,0.9997000299990002,36,0.0,24,0.2033100365297521,66,0.4047757941221344,16,0.2033100365297521,66,0.4047757941221344,16,0.2033100365297521,65,0.4047757941221346,16,0.2033100365297521,64,0.40477579412213444,16,0.203310036529752,65,0.4047757941221345,16,0.9997000299990002,38,0.0,26,0.20331003652975177,64,0.4047757941221348,16,0.2033100365297521,64,0.40477579412213466,16,0.203310036529752,64,0.4047757941221346,16,0.203310036529752,64,0.40477579412213455,16,0.2033100365297521,64,0.40477579412213444,16,0.9997000299990002,36,0.0,24,0.20331003652975177,66,0.4047757941221348,16,0.2033100365297521,66,0.4047757941221346,16,0.2033100365297521,64,0.4047757941221343,16,0.203310036529752,64,0.40477579412213455,16,0.2033100365297521,65,0.40477579412213444,16,0.9997000299990002,36,0.0,24
"(44, 21)",9.999999999998899e-05,2,0.5777186120473219,6,9.999999999998899e-05,2,0.5777186120473217,6,9.999999999998899e-05,2,0.5777186120473218,5,9.999999999998899e-05,2,0.577718612047322,6,9.999999999998899e-05,2,0.5777186120473218,6,0.9999,88,0.0,25,9.999999999998899e-05,2,0.577718612047322,6,9.999999999998899e-05,2,0.5777186120473218,6,9.999999999998899e-05,2,0.5777186120473222,6,9.999999999998899e-05,2,0.5777186120473218,6,9.999999999998899e-05,2,0.5777186120473214,6,0.9999,88,0.0,27,9.999999999998899e-05,2,0.5777186120473219,5,9.999999999998899e-05,2,0.5777186120473222,6,9.999999999998899e-05,2,0.577718612047322,5,9.999999999998899e-05,2,0.5777186120473221,5,9.999999999998899e-05,2,0.577718612047322,6,0.9999,88,0.0,25,9.999999999998899e-05,2,0.5777186120473219,6,9.999999999998899e-05,2,0.5777186120473221,6,9.999999999998899e-05,2,0.5777186120473217,6,9.999999999998899e-05,2,0.577718612047322,6,9.999999999998899e-05,2,0.5777186120473223,5,0.9999,88,0.0,25
"(30, 6)",0.2464827627192574,74,0.1619809163865121,72,0.20902453450710334,65,0.20443715953665914,61,0.22094988192633003,67,0.2144632825245737,61,0.18822730854191239,63,0.22963308825955928,55,0.18572699135588855,63,0.23989767986653024,49,0.9997000299990002,37,0.0,26,0.1518655993975052,54,0.1970983838961164,64,0.1924609210479582,62,0.21529341837663218,61,0.19908523506096354,63,0.2145000932233902,61,0.19371889011963705,63,0.2221470859343467,58,0.16478637603241642,60,0.2389369901280355,52,0.9997000299990002,39,0.0,28,0.24921675073767335,75,0.16030845076604378,72,0.2110714236933693,66,0.2010321984902463,64,0.22137267475224354,67,0.2161876488594719,61,0.18958890665765638,63,0.23464294093420504,55,0.18417684277365576,63,0.24262839441319997,48,0.9997000299990002,37,0.0,26,0.12206642605445772,42,0.21167760707707195,58,0.18045725162579984,61,0.21284462207149507,61,0.18244617399605945,62,0.21954901185598433,59,0.14716952585471743,51,0.24463635898973982,48,0.17446602658993748,60,0.25444070793264706,47,0.9997000299990002,37,0.0,26
"(30, 36)",0.05189834478909039,21,0.27227527184978634,41,0.06718563199208916,28,0.2984467067201886,36,0.061841380682782,26,0.3278620483104836,24,0.07780186367168596,30,0.30827053104342167,32,0.07920378438372011,30,0.3187149323069055,30,0.9997000299990002,38,0.0,27,0.10150577265520999,37,0.2254270108659162,51,0.07549329847301767,30,0.2941093330779855,36,0.072037725546512,29,0.30101433063764776,34,0.07482267369987494,30,0.3050377135713953,32,0.09219603079325245,33,0.289970008625893,37,0.9997000299990002,40,0.0,29,0.050940230950983656,20,0.27214176075956314,41,0.06623282759695837,27,0.29583598737033234,36,0.06166076680142485,26,0.33103143917840894,24,0.07705057576413354,30,0.31677665692106216,30,0.0800877625282288,30,0.3202564697610832,29,0.9997000299990002,38,0.0,27,0.12798020234626606,47,0.20836562014225465,59,0.08225651016781466,31,0.27656509514031985,36,0.08108837673762381,31,0.28768918640423047,36,0.10517676721684233,40,0.2736236899528024,42,0.08589747053313479,33,0.32222811219786257,29,0.9997000299990002,38,0.0,27
"(6, 14)",0.22520835939297856,67,0.16672988698911853,71,0.2101909481849359,66,0.19305879162019796,66,0.23380306717754107,68,0.1937887245768219,66,0.21312157421636124,66,0.19794011390812055,65,0.2091182445317179,65,0.2095521197848988,63,0.9997000299990002,39,0.0,28,0.14968587756249163,53,0.1888289708234696,65,0.2018375735693687,65,0.19693729250367528,65,0.22203802153868224,68,0.1871220121123539,66,0.21894543301863645,68,0.19159821933086923,66,0.1918918751007097,64,0.20443252170984827,61,0.9997000299990002,41,0.0,30,0.22824843212718515,67,0.16420793194376296,71,0.20878718247424155,65,0.19232053815478398,66,0.23503707578393618,69,0.19492389550497674,66,0.21521224043656317,67,0.20251389230014424,65,0.20504356069446983,65,0.21376208552643158,61,0.9997000299990002,39,0.0,28,0.12473477497696117,44,0.19920273015260626,64,0.1901611908680868,62,0.19489413347294296,65,0.20897268337817898,65,0.1885787978252164,66,0.16738624552692638,61,0.21390959637371065,61,0.2017293332466934,64,0.21909553923750538,58,0.9997000299990002,39,0.0,28
"(6, 30)",0.06004845075794096,26,0.25904448798913127,43,0.0666408095720622,27,0.2831267031571522,37,0.05660050365514002,25,0.3109365726997069,31,0.06529364512635705,26,0.29362023561105816,37,0.06714167656320569,28,0.30602622100596094,34,0.9997000299990002,40,0.0,29,0.10318934007250635,38,0.21375549620425496,59,0.07065545498458237,28,0.27943452874665214,37,0.061377711684561076,25,0.2872524649671665,37,0.06270564944067725,25,0.29067066800058355,37,0.0757989347553989,29,0.2786214066988115,39,0.9997000299990002,42,0.0,31,0.058803385581345013,26,0.25806510778668135,43,0.06729710854993964,28,0.2804969490361893,37,0.05612336489074721,25,0.31419261534050413,31,0.06435118224102854,26,0.30284817929734464,35,0.06908320140606095,28,0.30720049032785063,34,0.9997000299990002,40,0.0,29,0.12526560072421222,45,0.19892095113216876,65,0.07673732332643501,30,0.2637366672720933,41,0.06720996706504456,27,0.27523995305707083,39,0.09045108559641168,32,0.2626227006997348,45,0.07070924141028656,29,0.3107404763473856,32,0.9997000299990002,40,0.0,29
"(14, 22)",0.09594879669729717,35,0.2125559456884551,59,0.08553062313213022,33,0.24675738597394545,45,0.10363979817170932,38,0.23521640228133442,53,0.09615636349331247,36,0.23407199475679014,54,0.09627686356299714,37,0.25006455991414306,46,0.9997000299990002,41,0.0,30,0.056246304986398266,24,0.2478638796454771,42,0.07642877627705769,31,0.2558517908732777,44,0.09904754620940914,37,0.22642683286715629,54,0.10067182295967703,38,0.22778512769791612,53,0.09265645102972575,34,0.23783205257292606,53,0.9997000299990002,43,0.0,32,0.0982558536348489,36,0.2083986689903096,59,0.08559472224280196,33,0.24631141008305804,45,0.10467751237812839,39,0.23603542991697438,53,0.09882603447180793,37,0.23797598623888971,53,0.0911870651512281,33,0.25760697405539607,45,0.9997000299990002,41,0.0,30,0.047385319304296125,19,0.2639749827114689,41,0.07226206332730012,28,0.25236075091922033,44,0.09757912929485446,37,0.22508515882844984,56,0.06617067117448316,28,0.2701232389468702,43,0.08465390022700725,32,0.2725697519795957,45,0.9997000299990002,41,0.0,30
"(14, 6)",0.1593926408285058,57,0.1794721283834842,68,0.17505588420791685,59,0.19435026409627404,65,0.14911022123441797,55,0.20835662674232872,62,0.15910188180613716,57,0.1979020809767305,66,0.1589334396330111,57,0.2115863743053862,62,0.9997000299990002,42,0.0,31,0.23471803817605297,70,0.15395569316173988,72,0.19072753254298902,61,0.1886266129531065,66,0.15513067852303397,56,0.1949739401241187,65,0.15296213098182543,56,0.19813751005849847,65,0.1641103282592129,59,0.19656987725992106,66,0.9997000299990002,44,0.0,33,0.15620372518604975,55,0.17855990914876144,68,0.1749526013692999,59,0.19408563433599313,65,0.14779598292046825,54,0.21039760168616237,62,0.15542983774024133,56,0.2046344713207048,62,0.16628232364594575,60,0.21085634172955797,62,0.9997000299990002,42,0.0,31,0.25985757792229514,76,0.14969211061981577,74,0.19864422290880612,64,0.1801495924481592,69,0.15712946613349588,56,0.1920348106771863,65,0.21120609808463975,65,0.18346292389900903,68,0.1764778674634584,61,0.21336830176326618,61,0.9997000299990002,42,0.0,31
"(22, 1)",0.2619341697931731,76,0.1391840842287781,75,0.2680337824752129,76,0.15199570148851596,73,0.29433485931212555,79,0.15115948721923617,74,0.2708129100218819,77,0.15670688131455887,73,0.28456938943073706,79,0.16194909180205042,73,0.9997000299990002,43,0.0,32,0.18952179643716816,64,0.15137141646146773,74,0.24907062917126588,75,0.1556818052085275,74,0.27656357090312944,78,0.15024407222070615,73,0.2766728326377037,77,0.1547071720777614,73,0.26964452522701243,76,0.15985373741228986,73,0.9997000299990002,45,0.0,34,0.26276039726358236,76,0.1374218138904008,75,0.2690806209629566,76,0.15175958544691362,73,0.2972587071765207,79,0.1515074277658353,75,0.28026852368927946,78,0.1581738496793239,73,0.2819561266260605,78,0.16319744490586421,73,0.9997000299990002,43,0.0,32,0.178806005010669,60,0.15517790841547677,73,0.23404455165225146,69,0.15626478079208697,74,0.2698576798883535,76,0.1534384586951986,73,0.23451067019724714,69,0.16669002734556132,73,0.27973240305024927,77,0.1673940188379206,73,0.9997000299990002,43,0.0,32
"(22, 14)",0.0467224408244824,19,0.24725502180556588,44,0.044830559543917015,19,0.27586912535903374,38,0.03753065918584153,17,0.3003220681323826,36,0.04399504859063785,18,0.287194810676181,38,0.04008847959356787,17,0.3112442826077062,31,0.9997000299990002,44,0.0,33,0.0770874071234462,29,0.20430035294489213,60,0.050990961058509754,19,0.26414818581088106,43,0.04231668763998142,17,0.28090433989499985,38,0.042285442549819585,18,0.28935811045055376,38,0.04434433384937386,19,0.291769988675863,36,0.9997000299990002,46,0.0,35,0.046461391925018414,19,0.24483767181142008,46,0.04451393374077517,19,0.2764510732324714,38,0.03679721385803236,17,0.3040001567773524,36,0.04127024271162727,17,0.2995346848028794,36,0.04080237044563284,17,0.31084608508112926,31,0.9997000299990002,44,0.0,33,0.0832414218839832,32,0.20022152454457834,63,0.05650678775082574,24,0.250953782357381,45,0.04428039924984606,19,0.28026916009719816,37,0.056326369599470016,25,0.2681595286517421,44,0.04142001774068582,18,0.31641041329700376,31,0.9997000299990002,44,0.0,33
"(1, 28)",0.11546910868875881,43,0.13985951882360442,74,0.11334868939448972,44,0.15162631196979093,74,0.12678107340057543,47,0.14985020747326117,76,0.11178297850784702,44,0.1547804971320139,74,0.11893358948335342,44,0.1581313734005415,74,0.9997000299990002,45,0.0,34,0.08287504970701609,32,0.1517327497845917,73,0.1052919118276987,40,0.1562702259870556,73,0.11870970920381174,44,0.14960237016488226,74,0.11673157496238873,44,0.1533044426286483,74,0.11352565609779497,44,0.15646061983552328,74,0.9997000299990002,47,0.0,36,0.11740567791542467,43,0.1376577240916089,74,0.11519721968950536,44,0.151150292976541,74,0.12941084620228982,47,0.1494087994397535,76,0.11648297055446466,44,0.15564376587343962,74,0.11546264513103144,44,0.1589298436656946,74,0.9997000299990002,45,0.0,34,0.07943141094506956,28,0.1557784530391882,72,0.10069428041046213,38,0.15703542773006363,73,0.11620665809087039,44,0.15242904196255347,74,0.09425159165956587,34,0.16496492493271284,74,0.1166901253372099,44,0.16399570485625392,74,0.9997000299990002,45,0.0,34
"(1, 22)",0.1350414271311724,48,0.13274707524640156,76,0.1374235809155956,49,0.1421978354826202,75,0.12323568604508739,44,0.15127366456156868,73,0.13921983556082762,48,0.14386034281081608,75,0.1312692658178154,47,0.15301424588029347,75,0.9997000299990002,46,0.0,35,0.1794175338222923,60,0.1172912554276042,78,0.14702557676257155,52,0.1398117312257576,76,0.13150866613640189,47,0.14458251120173451,75,0.13364993694385996,47,0.146541714880504,76,0.1372225712292271,48,0.14687950571034833,76,0.9997000299990002,48,0.0,37,0.1329149472815211,47,0.13208059320483756,76,0.1353436941100108,49,0.1432441793789418,75,0.12069053639855154,44,0.15292388730998113,73,0.13392239472303458,47,0.14857126023431683,75,0.13504860212553182,48,0.15084210787450725,76,0.9997000299990002,46,0.0,35,0.18532589641128405,64,0.11745173663314393,78,0.15293245415888235,55,0.13661530521347454,76,0.13422610959152825,48,0.14527773371277608,76,0.1617994323880586,59,0.13777238613065332,76,0.13369531105199628,47,0.15672506208167342,76,0.9997000299990002,46,0.0,35
"(28, 41)",0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,5,0.0,36,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,8,0.0,38,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,5,0.0,36,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,90,0.0,92,0.9993002099650037,5,0.0,36
"(28, 43)",0.4044513215901834,86,0.0615841029514493,85,0.41243879592987986,86,0.061584102951449296,85,0.4231020299702941,86,0.06158410295144926,85,0.41678762186153473,86,0.06158410295144938,85,0.42403614690270663,86,0.0615841029514493,85,0.9993002099650037,6,0.0,37,0.3890838968025032,86,0.0615841029514493,85,0.4072286701498412,86,0.06158410295144934,85,0.4147594392143892,86,0.061584102951449386,85,0.4179497763639314,86,0.0615841029514493,85,0.4192586255741504,86,0.06158410295144931,85,0.9993002099650037,9,0.0,39,0.40391220533869143,86,0.06158410295144927,85,0.41284451489986995,86,0.0615841029514493,85,0.4244238189875176,86,0.061584102951449234,85,0.42106331731355895,86,0.0615841029514493,85,0.42270112352753386,86,0.06158410295144934,85,0.9993002099650037,6,0.0,37,0.3902573844720534,86,0.06158410295144931,85,0.4061206497963099,86,0.06158410295144929,85,0.417011393936247,86,0.06158410295144932,85,0.4121613131766203,86,0.06158410295144931,85,0.42607457110637337,86,0.06158410295144934,85,0.9993002099650037,6,0.0,37
"(28, 5)",0.0011191672202799374,7,0.31536850133216066,29,0.0013748754750816383,7,0.316035876909023,29,0.0015975594358086376,8,0.32033032643041964,30,0.0014083912472233617,7,0.31888449391355767,29,0.0016900052766117835,8,0.31938725920045796,29,0.9993002099650037,7,0.0,38,0.0008066263025402476,7,0.3116982612499076,29,0.0013980147498511286,7,0.3113645610183255,29,0.0015076024506085473,8,0.3152311076435725,29,0.0015573323961300956,8,0.3168641335990323,29,0.0015418529387045687,8,0.3182329708428151,29,0.9993002099650037,10,0.0,40,0.0010830016273185583,7,0.31583293243687477,29,0.0014101417212032397,8,0.31563188664909847,29,0.001645983523086536,8,0.32051545189818886,30,0.0015353700449759478,8,0.3198435824871267,29,0.001639822356740206,8,0.3192064229023256,30,0.9993002099650037,7,0.0,38,0.0007942923067816299,7,0.31301928347543767,29,0.0012867594862788767,7,0.3128301659558932,29,0.0015001967812493522,8,0.31720833219602146,29,0.0012832278097950622,7,0.3177916882972445,29,0.0018911381438981856,8,0.3175828720519902,30,0.9993002099650037,7,0.0,38
"(28, 1)",0.12441816905949155,44,0.13072623466909936,78,0.10914910824581703,42,0.14056002604288353,76,0.09748135022239324,37,0.1506913167946686,75,0.1063845832714031,40,0.14353726560611166,76,0.09420413033808106,35,0.1529210729020429,76,0.9993002099650037,8,0.0,39,0.15286092950317942,56,0.11488252959506436,79,0.10985098478606292,43,0.13835283057788658,77,0.10313512103206912,38,0.14446392451775997,76,0.10036833560821412,37,0.14712776376732015,75,0.1005361594978843,38,0.147534043555833,75,0.9993002099650037,11,0.0,41,0.1267126272575213,46,0.129562098655091,78,0.10754700010523266,40,0.14150424957345073,76,0.09550231728618996,35,0.1523279855952664,74,0.10023998211329466,38,0.14838291563094227,76,0.09618538238910512,36,0.15126415278748795,75,0.9993002099650037,8,0.0,39,0.1534479997417031,56,0.11502090011512082,79,0.11517393804996745,44,0.13543834020378892,77,0.10273185347003866,38,0.14551531754698505,75,0.11331539551139458,44,0.1384351195463228,75,0.08782463835193866,34,0.15754644050615668,75,0.9993002099650037,8,0.0,39
"(41, 7)",0.13392648956382325,47,0.0773670468456147,84,0.1339264895638228,48,0.07736704684561481,83,0.13392648956382325,48,0.07736704684561464,83,0.13392648956382336,47,0.07736704684561463,84,0.13392648956382336,48,0.07736704684561456,84,0.9995000999900006,12,0.0,40,0.13392648956382336,47,0.07736704684561464,84,0.13392648956382325,48,0.07736704684561473,83,0.13392648956382336,48,0.07736704684561468,84,0.13392648956382336,48,0.07736704684561463,84,0.13392648956382336,47,0.07736704684561468,84,0.9995000999900006,15,0.0,42,0.13392648956382325,48,0.07736704684561471,84,0.13392648956382291,48,0.07736704684561475,83,0.13392648956382336,48,0.07736704684561459,84,0.13392648956382325,48,0.07736704684561473,83,0.13392648956382325,47,0.07736704684561473,83,0.9995000999900006,12,0.0,40,0.13392648956382325,49,0.07736704684561468,84,0.13392648956382325,48,0.07736704684561471,84,0.13392648956382336,47,0.07736704684561463,84,0.1339264895638228,47,0.07736704684561484,83,0.13392648956382336,48,0.07736704684561464,84,0.9995000999900006,12,0.0,40
"(41, 28)",0.28325715321427325,78,0.05210427167563168,87,0.28325715321427314,79,0.052104271675631704,86,0.28325715321427325,77,0.05210427167563163,87,0.2832571532142727,79,0.05210427167563173,86,0.28325715321427314,78,0.052104271675631655,87,0.9995000999900006,13,0.0,41,0.2832571532142729,79,0.052104271675631725,86,0.2832571532142729,79,0.05210427167563174,86,0.28325715321427314,79,0.05210427167563171,87,0.2832571532142727,79,0.05210427167563173,86,0.2832571532142727,79,0.05210427167563175,86,0.9995000999900006,16,0.0,43,0.28325715321427314,78,0.052104271675631704,86,0.28325715321427325,79,0.052104271675631676,87,0.2832571532142736,77,0.052104271675631614,87,0.28325715321427314,79,0.0521042716756317,86,0.2832571532142729,79,0.05210427167563174,86,0.9995000999900006,13,0.0,41,0.28325715321427314,78,0.05210427167563169,87,0.2832571532142729,79,0.05210427167563173,86,0.28325715321427325,79,0.05210427167563166,87,0.2832571532142736,79,0.05210427167563166,87,0.28325715321427314,78,0.05210427167563169,87,0.9995000999900006,13,0.0,41
"(41, 43)",0.05221092865148791,24,0.10420854335126344,82,0.05221092865148824,23,0.10420854335126334,82,0.05221092865148791,23,0.10420854335126335,82,0.05221092865148791,23,0.10420854335126342,82,0.05221092865148791,23,0.10420854335126331,82,0.9995000999900006,14,0.0,42,0.05221092865148791,22,0.10420854335126345,82,0.05221092865148802,23,0.10420854335126341,82,0.05221092865148791,23,0.10420854335126349,82,0.05221092865148791,23,0.10420854335126341,82,0.05221092865148791,23,0.10420854335126341,82,0.9995000999900006,17,0.0,44,0.05221092865148791,24,0.1042085433512634,82,0.05221092865148791,23,0.10420854335126341,82,0.0522109286514878,23,0.10420854335126341,82,0.05221092865148802,23,0.10420854335126338,82,0.05221092865148791,23,0.10420854335126344,82,0.9995000999900006,14,0.0,42,0.05221092865148791,23,0.10420854335126341,82,0.05221092865148791,22,0.10420854335126342,82,0.05221092865148791,23,0.10420854335126341,82,0.05221092865148802,22,0.10420854335126338,82,0.05221092865148791,23,0.10420854335126341,82,0.9995000999900006,14,0.0,42
