mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,8,mode
757,889,23.024,37.818,65.537,61.576,31.451,31.427,0.0,DLR
842,504,0.0,1.883,8.522,7.146,4.237,5.256,0.0,DLR
842,513,9.163,94.669,531.181,271.613,182.214,91.643,0.0,DLR
842,523,0.0,0.813,4.686,4.776,5.226,1.919,0.0,DLR
842,533,0.0,3.521,3.223,1.8050001,0.645,0.579,0.0,DLR
842,538,1.304,0.471,27.198,17.589,12.847,5.731,0.0,DLR
842,559,0.0,0.787,12.702,9.557,5.79,0.763,0.0,DLR
842,573,5.433,7.677,37.82,33.932,24.931,17.942,0.0,DLR
842,719,7.002,42.433,316.696,199.931,134.363,64.062,0.0,DLR
842,757,0.0,0.0,0.0,0.0,0.0,0.221,0.0,DLR
842,850,0.33,12.589,122.37,88.305,50.504,32.759,0.0,DLR
842,851,7.1949997,22.135,172.693,137.907,77.897,35.448,0.0,DLR
842,853,16.36,56.794,496.858,212.16699,100.255,45.054,0.0,DLR
842,854,2.681,13.776999,204.472,147.769,97.31,60.201,0.0,DLR
842,855,0.216,5.051,48.758,24.189,15.478,14.717,0.0,DLR
842,856,0.697,6.187,131.651,92.855,52.658,36.203,0.0,DLR
842,857,0.867,5.41,86.399,67.4,41.746002,26.226,0.0,DLR
842,858,0.94200003,11.127,69.833,55.04,46.72,34.046,0.0,DLR
842,859,0.167,2.032,19.292,15.6,9.405,6.305,0.0,DLR
842,860,2.466,18.401001,203.873,136.072,74.674,30.664999,0.0,DLR
842,861,1.783,13.7630005,156.469,95.939,67.502,31.355,0.0,DLR
842,862,1.5830001,48.119,484.589,310.618,161.767,78.362,0.0,DLR
842,864,0.0,15.629,103.444,51.728,23.258,11.115,0.0,DLR
842,865,0.0,12.917,173.544,113.588,54.732,13.723,0.0,DLR
842,866,0.0,0.433,26.825,13.747,8.635,6.867,0.0,DLR
842,867,1.576,14.774,158.514,129.282,89.955,54.762,0.0,DLR
842,879,6.782,34.935,393.521,203.205,98.146,72.196,0.0,DLR
842,882,0.0,0.949,13.958,11.805,10.55,4.6349998,0.0,DLR
842,883,1.6899999,5.019,66.263,54.694,31.081,17.174,0.0,DLR
842,884,2.075,1.693,20.734,17.652,9.752,8.907,0.0,DLR
842,886,2.669,2.573,48.744,33.693,19.476,3.89,0.0,DLR
842,887,0.0,2.95,7.805,8.3689995,8.226,4.756,0.0,DLR
842,888,0.917,2.5310001,11.073,11.106,9.937,8.851,0.0,DLR
842,890,0.0,0.0,9.705,6.08,12.856,4.92,0.0,DLR
842,891,0.0,0.0,5.422,1.701,2.324,1.909,0.0,DLR
842,893,0.0,0.47800002,4.666,4.389,1.4250001,1.419,0.0,DLR
842,894,0.0,1.754,7.037,5.9049997,3.255,0.461,0.0,DLR
842,895,0.0,1.702,16.565,8.556,3.205,3.053,0.0,DLR
842,897,10.781,45.25,173.295,119.434,83.653,59.447,0.0,DLR
842,898,12.1779995,18.904,67.29,63.134,38.451,37.318,0.0,DLR
842,928,1.6570001,8.585,75.861,44.937,36.854,19.122,0.0,DLR
842,940,37.362,119.212,536.256,396.039,245.453,165.954,0.0,DLR
850,504,0.237,0.923,4.194,1.573,2.289,0.107,0.0,DLR
850,513,5.939,29.379,77.438,35.807,19.771,13.5460005,0.0,DLR
850,523,0.0,0.0,1.75,0.0,2.422,0.669,0.0,DLR
850,533,0.682,0.423,2.853,0.0,0.0,0.336,0.0,DLR
850,538,0.0,0.0,1.671,1.43,0.842,0.0,0.0,DLR
850,559,0.0,0.289,0.825,1.367,1.056,0.0,0.0,DLR
850,573,0.331,4.0230002,8.917,4.374,1.637,0.675,0.0,DLR
850,719,18.66,78.413,376.004,144.078,71.634,41.172,0.0,DLR
850,757,0.0,0.0,0.0,0.0,0.0,0.041,0.0,DLR
850,842,4.367,33.539,251.287,93.026,49.133,11.214,0.0,DLR
850,851,8.603,26.85,96.225,37.791,18.355,15.71,0.0,DLR
850,853,0.0,3.8930001,11.13,4.11,2.489,0.665,0.0,DLR
850,854,0.551,0.862,14.91,5.665,2.216,1.368,0.0,DLR
850,855,0.0,0.0,11.974,5.926,6.264,2.86,0.0,DLR
850,856,0.0,1.497,6.573,1.337,1.21,0.582,0.0,DLR
850,857,0.0,1.275,7.864,1.495,0.787,0.199,0.0,DLR
850,858,1.425,4.295,17.814,5.063,2.695,0.956,0.0,DLR
850,859,0.0,1.194,6.86,2.321,0.454,1.451,0.0,DLR
850,860,0.003,3.091,23.827,10.507,4.984,1.008,0.0,DLR
850,861,0.41,5.308,17.611,6.506,6.133,2.134,0.0,DLR
850,862,0.0,2.71,13.522,5.506,1.732,2.022,0.0,DLR
850,864,0.0,2.928,13.266,4.312,0.741,0.0,0.0,DLR
850,865,0.0,0.0,9.629,1.733,0.289,0.293,0.0,DLR
850,866,0.782,4.496,27.891,12.901,6.645,4.836,0.0,DLR
850,867,0.16,5.5429997,37.515,16.786,4.749,5.888,0.0,DLR
850,879,0.229,2.434,22.761,6.91,2.401,1.256,0.0,DLR
850,883,0.0,1.474,5.988,5.083,0.917,1.299,0.0,DLR
850,884,3.027,13.83,48.422,20.367,11.932,8.301,0.0,DLR
850,886,0.0,1.012,5.111,0.776,1.604,0.0,0.0,DLR
850,887,0.0,0.22,0.959,1.085,0.245,0.0,0.0,DLR
850,888,0.0,0.0,2.985,0.971,0.279,0.0,0.0,DLR
850,890,0.0,0.27,1.867,1.345,0.652,0.428,0.0,DLR
850,891,0.0,0.0,0.61,1.412,1.006,0.0,0.0,DLR
850,893,0.0,0.338,0.779,0.384,0.382,0.981,0.0,DLR
850,894,0.0,0.0,5.643,0.983,0.676,0.0,0.0,DLR
850,895,0.272,0.381,5.028,1.505,0.245,0.236,0.0,DLR
850,897,0.0,6.471,12.595,7.794,3.726,0.707,0.0,DLR
850,928,0.0,0.414,3.513,1.123,0.624,0.35999998,0.0,DLR
850,940,2.101,11.8,36.643,8.363,4.745,7.963,0.0,DLR
851,504,0.43400002,4.782,11.317,4.406,3.356,2.661,0.0,DLR
851,513,0.069,1.386,6.635,3.774,3.302,1.27,0.0,DLR
851,523,0.0,0.316,0.68700004,1.814,1.458,0.944,0.0,DLR
851,533,3.279,2.719,6.152,1.306,1.214,0.0,0.0,DLR
851,538,0.16600001,0.825,2.099,1.795,1.964,5.287,0.0,DLR
851,559,0.675,0.366,2.3830001,3.692,0.0,0.0,0.0,DLR
851,573,2.571,5.482,27.559,14.315001,13.38,3.322,0.0,DLR
851,719,10.952,109.061,712.901,341.08,196.326,80.628,0.0,DLR
851,757,0.001,0.139,0.46400002,0.161,0.666,0.002,0.0,DLR
851,842,13.92,74.807,390.846,168.299,83.914,22.281,0.0,DLR
851,850,2.573,20.72,110.88,45.41,34.166,30.102,0.0,DLR
851,853,14.254,62.034,202.179,70.51,37.328,27.925,0.0,DLR
851,854,1.411,13.397,27.201,10.021,8.308,9.07,0.0,DLR
851,855,8.669,15.074,34.632,22.095,8.938,0.0,0.0,DLR
851,856,0.41799998,2.216,18.664999,6.103,5.717,1.85,0.0,DLR
851,857,0.714,1.4,15.708,5.314,2.518,4.134,0.0,DLR
851,858,4.77,16.878,59.965,38.167,22.478,3.851,0.0,DLR
851,859,0.544,6.404,20.325,13.887,1.093,2.193,0.0,DLR
851,860,0.914,12.05,46.296,18.998,11.628,4.739,0.0,DLR
851,861,3.112,18.226,26.822,14.007,10.617,4.6480002,0.0,DLR
851,862,4.034,20.254,41.158,24.867,14.035,6.6480002,0.0,DLR
851,864,0.192,2.786,15.852,5.43,4.629,0.0,0.0,DLR
851,865,1.377,3.312,21.873,6.215,4.211,0.0,0.0,DLR
851,866,1.355,16.621,102.497,42.477,30.063,4.708,0.0,DLR
851,867,0.794,7.121,41.549,34.671,30.344,28.868,0.0,DLR
851,879,3.182,17.427,86.207,33.485,10.981,6.242,0.0,DLR
851,882,1.362,0.543,6.182,4.288,0.437,0.623,0.0,DLR
851,883,0.0,3.193,10.872,5.665,3.661,8.887,0.0,DLR
851,884,0.716,0.985,4.238,2.146,1.863,1.41,0.0,DLR
851,886,0.0,3.571,13.182,7.522,1.465,4.026,0.0,DLR
851,887,0.288,1.902,4.254,2.067,1.047,0.0,0.0,DLR
851,888,0.82600003,2.1200001,10.078,6.083,1.306,1.638,0.0,DLR
851,889,0.0,0.0,2.589,0.39000002,0.456,0.0,0.0,DLR
851,890,0.261,2.485,7.396,1.969,1.3180001,0.0,0.0,DLR
851,891,0.0,0.775,2.299,1.404,1.383,0.0,0.0,DLR
851,893,0.0,0.155,2.478,0.54,0.384,0.451,0.0,DLR
851,894,0.264,3.089,9.624,2.214,0.0,0.0,0.0,DLR
851,895,0.0,1.88,11.807,4.95,1.242,2.417,0.0,DLR
851,897,4.713,14.523,36.033,18.041,13.581,17.225,0.0,DLR
851,898,0.0,2.15,15.836,4.833,4.346,1.201,0.0,DLR
851,928,0.062,0.862,10.127,2.31,2.652,1.167,0.0,DLR
851,940,0.834,18.38,134.081,54.465,34.454,25.291,0.0,DLR
853,504,0.307,1.799,7.707,2.5310001,3.125,16.165,0.0,DLR
853,513,9.578,44.919,151.237,107.262,80.018,44.449,0.0,DLR
853,523,0.0,0.496,1.278,2.339,0.0,0.0,0.0,DLR
853,533,1.757,2.141,1.402,0.49,0.701,0.985,0.0,DLR
853,538,0.0,0.3,3.391,4.087,1.871,1.822,0.0,DLR
853,573,0.149,2.101,11.138,4.453,5.644,1.477,0.0,DLR
853,719,32.296,160.027,709.921,385.365,236.526,109.992,0.0,DLR
853,757,0.0,0.0,0.0,0.0,0.0,0.024,0.0,DLR
853,842,8.183,72.828,463.566,271.504,194.302,122.651,0.0,DLR
853,850,0.0,4.182,14.505,4.621,4.077,3.678,0.0,DLR
853,851,10.707,39.467,131.839,71.944,50.111,48.459,0.0,DLR
853,854,3.87,2.692,21.596,8.452,7.469,1.299,0.0,DLR
853,855,0.0,19.344,22.448,18.786,4.402,0.0,0.0,DLR
853,856,0.0,2.053,5.682,2.595,1.309,1.581,0.0,DLR
853,857,1.475,1.08,5.37,1.543,2.155,1.399,0.0,DLR
853,858,1.11,3.216,24.247,14.254,4.542,7.536,0.0,DLR
853,859,0.0,0.52099997,8.056,4.311,1.665,1.8920001,0.0,DLR
853,860,0.53499997,9.313,40.091,20.673,21.291,13.985,0.0,DLR
853,861,1.538,3.727,15.128,11.925,9.894,1.532,0.0,DLR
853,862,0.0,6.712,25.29,11.819,6.493,1.354,0.0,DLR
853,864,2.24,7.831,35.834,19.704,12.832,4.841,0.0,DLR
853,865,0.0,1.156,7.63,2.847,1.249,0.0,0.0,DLR
853,866,1.372,8.129,60.878002,36.668,42.338,13.486,0.0,DLR
853,867,0.0,5.579,21.503,10.331,5.782,2.214,0.0,DLR
853,879,2.9220002,6.719,31.909,13.968,6.526,4.776,0.0,DLR
853,882,0.53000003,0.0,1.66,0.877,0.523,0.0,0.0,DLR
853,883,0.0,0.887,4.929,2.343,8.033,1.369,0.0,DLR
853,884,4.58,25.884,95.45,58.044,46.898,23.259,0.0,DLR
853,886,0.36400002,1.559,5.599,2.314,0.53,4.154,0.0,DLR
853,887,0.208,1.089,1.451,0.498,1.978,0.0,0.0,DLR
853,888,0.227,1.053,2.459,2.481,0.0,0.665,0.0,DLR
853,890,0.0,0.274,2.6990001,2.87,0.0,0.0,0.0,DLR
853,891,0.0,0.297,2.092,1.061,0.0,0.0,0.0,DLR
853,894,0.0,0.844,5.941,1.954,0.81700003,0.0,0.0,DLR
853,895,0.204,2.71,3.854,6.128,0.653,4.97,0.0,DLR
853,897,3.11,6.486,10.758,6.282,4.886,8.546,0.0,DLR
853,898,0.0,1.613,3.438,1.55,0.69200003,0.0,0.0,DLR
853,928,0.159,0.89,3.009,1.236,0.0,0.704,0.0,DLR
853,940,0.995,12.34,42.7,15.591,6.798,7.574,0.0,DLR
854,504,0.0,0.759,2.702,1.046,0.44099998,0.645,0.0,DLR
854,513,25.02,175.423,599.814,256.559,149.769,87.317,0.0,DLR
854,523,0.0,0.0,0.961,0.951,0.232,0.0,0.0,DLR
854,533,0.647,4.131,0.174,0.0,0.0,0.0,0.0,DLR
854,538,0.0,0.546,6.478,2.139,1.326,0.717,0.0,DLR
854,559,0.0,0.267,1.961,1.775,0.707,0.958,0.0,DLR
854,573,0.0,0.503,1.179,0.952,0.472,1.018,0.0,DLR
854,719,1.627,15.806,117.749,53.189,18.405,9.826,0.0,DLR
854,749,0.0,0.222,0.696,0.392,0.023,0.0,0.0,DLR
854,750,0.0,0.426,0.92,1.068,0.024,0.366,0.0,DLR
854,842,7.934,46.095,289.534,136.227,87.619,25.02,0.0,DLR
854,850,0.163,1.064,11.835,7.171,3.69,0.841,0.0,DLR
854,851,1.617,3.025,21.03,11.189,5.327,4.2599998,0.0,DLR
854,853,0.622,10.983,27.243,7.577,3.794,2.026,0.0,DLR
854,855,3.713,93.346,426.337,173.812,77.177,29.083,0.173,DLR
854,856,0.208,1.974,19.878,8.136,10.333,6.842,0.0,DLR
854,857,0.0,1.783,7.387,4.662,2.981,1.6,0.0,DLR
854,858,0.0,0.713,14.07,8.381,3.79,1.168,0.0,DLR
854,859,0.0,0.42700002,1.834,1.3100001,0.349,0.625,0.0,DLR
854,860,4.75,30.774,108.226,52.78,33.131,18.953,0.0,DLR
854,861,0.103,1.757,12.499,6.056,5.362,0.973,0.0,DLR
854,862,0.941,23.856,77.797,36.756,15.582,11.436,0.0,DLR
854,864,2.473,11.058001,33.286,11.554,6.131,2.377,0.0,DLR
854,865,0.778,8.388,34.372,17.13,10.963,9.831,0.0,DLR
854,866,0.0,8.2699995,44.582,19.822,17.689,4.762,0.0,DLR
854,867,1.415,2.255,9.142,9.272,3.237,2.933,0.0,DLR
854,879,2.878,20.725,131.86,54.599,29.235,13.21,0.0,DLR
854,882,0.222,0.0,3.187,0.302,0.379,0.344,0.0,DLR
854,883,0.0,0.88,5.17,6.7,4.385,1.53,0.0,DLR
854,884,0.416,3.625,18.501,14.674,5.923,4.578,0.0,DLR
854,886,0.0,2.414,4.097,4.646,2.698,3.9729998,0.0,DLR
854,887,0.115,1.0040001,2.234,0.662,0.504,0.409,0.0,DLR
854,888,0.0,0.519,2.865,1.836,0.713,1.388,0.0,DLR
854,890,0.505,1.543,2.665,0.555,1.79,1.575,0.0,DLR
854,893,0.0,0.384,0.857,0.281,0.707,0.029,0.0,DLR
854,894,0.0,0.307,3.022,0.294,0.0,0.35,0.0,DLR
854,895,0.0,0.0,3.355,3.523,0.658,0.4,0.0,DLR
854,897,11.023,21.682,58.084,20.47,12.877,14.4,0.0,DLR
854,898,0.639,2.14,12.937,8.135,1.144,1.491,0.0,DLR
854,928,0.895,7.421,29.81,16.415,5.94,4.722,0.0,DLR
854,940,5.38,42.813,182.161,62.042,24.276,23.595,0.0,DLR
855,513,4.911,116.617,345.045,161.293,115.829,55.328,0.0,DLR
855,533,1.7379999,10.419,6.291,1.256,0.828,2.164,0.0,DLR
855,538,0.0,0.959,3.498,0.874,1.615,0.0,0.0,DLR
855,573,0.0,0.834,5.561,2.328,1.026,5.404,0.0,DLR
855,719,0.0,7.742,62.523,18.72,11.518,5.7469997,0.0,DLR
855,842,0.91899997,12.929,46.291,30.552,16.862,4.303,0.0,DLR
855,850,0.0,1.892,13.845,7.312,4.472,7.899,0.0,DLR
855,851,0.0,1.3050001,26.881,16.799,9.239,9.268,0.0,DLR
855,853,0.0,3.359,56.754,9.657,7.062,2.067,0.0,DLR
855,854,3.072,39.031,227.934,195.125,157.59799,117.571,0.0,DLR
855,856,3.994,25.491,149.394,111.979,91.236,85.669,0.0,DLR
855,857,1.817,9.068,119.066,104.421,81.463,59.039,0.0,DLR
855,859,0.0,0.375,2.58,0.978,0.0,0.0,0.0,DLR
855,860,0.264,12.606,59.783,39.274,32.014,12.516,0.0,DLR
855,861,1.753,36.945,98.714,66.084,44.759,38.188,0.0,DLR
855,862,6.769,14.879,112.569,60.487,40.292,33.155,0.0,DLR
855,864,0.0,18.316,57.208,26.55,17.656,11.663,0.0,DLR
855,865,0.0,4.55,21.949,21.527,28.082,22.696,0.0,DLR
855,866,0.0,5.239,20.688,14.453,11.181,7.937,0.0,DLR
855,867,0.0,1.573,7.38,5.066,8.742,9.75,0.0,DLR
855,879,20.603,62.464,524.984,271.322,164.0,101.293,0.0,DLR
855,882,0.0,1.308,8.428,5.61,5.456,3.371,0.0,DLR
855,883,0.0,0.0,6.423,6.304,7.685,4.4,0.0,DLR
855,884,0.634,2.726,9.817,6.192,6.669,5.531,0.0,DLR
855,886,0.0,0.0,5.784,4.49,5.045,2.252,0.0,DLR
855,887,0.0,1.306,3.537,2.908,0.0,4.025,0.0,DLR
855,888,0.0,0.911,6.047,1.89,0.798,0.0,0.0,DLR
855,890,0.0,1.451,5.973,2.547,2.1069999,0.0,0.0,DLR
855,895,0.0,1.353,4.682,2.467,0.0,1.99,0.0,DLR
855,897,9.611,20.155,191.806,142.039,118.652,104.351,0.0,DLR
855,898,5.835,15.404,84.399,66.286,51.758,48.069,0.0,DLR
855,928,1.808,14.761,80.901,42.005,25.557,28.932,0.0,DLR
855,940,13.339,139.887,403.808,308.202,247.205,177.157,0.0,DLR
856,504,0.0,0.314,0.927,0.559,0.0,0.333,0.0,DLR
856,513,24.151001,130.068,425.391,182.63,91.21,44.899,0.0,DLR
856,523,0.0,0.519,0.356,0.448,0.0,0.117,0.0,DLR
856,533,0.281,1.228,1.019,0.0,0.0,0.0,0.0,DLR
856,538,0.0,0.0,0.84000003,1.185,0.763,1.153,0.0,DLR
856,573,0.0,0.106,0.0,0.0,0.15799999,0.18,0.0,DLR
856,719,1.562,9.245,70.611,22.849,10.978,5.454,0.0,DLR
856,842,3.463,25.101,255.536,109.628,42.622,9.625,0.0,DLR
856,850,0.0,0.38300002,2.951,2.301,0.52,0.28,0.0,DLR
856,851,0.0,1.781,13.881,5.282,2.987,2.326,0.0,DLR
856,853,0.84,3.023,6.004,4.409,0.371,0.764,0.0,DLR
856,854,0.206,4.289,24.195,11.016,5.503,2.0,0.0,DLR
856,855,9.859,114.93,329.048,116.019,46.599,12.343,0.0,DLR
856,857,0.0,0.0,2.122,1.229,0.36,0.882,0.0,DLR
856,858,0.0,0.37399998,3.899,5.06,2.165,1.669,0.0,DLR
856,859,0.0,0.304,1.96,0.804,0.01,0.165,0.0,DLR
856,860,1.712,14.931,64.716,20.284,14.441,6.384,0.0,DLR
856,861,0.973,6.745,32.316,12.603,5.264,2.16,0.0,DLR
856,862,0.634,8.218,38.418,13.554,7.718,5.336,0.0,DLR
856,864,1.9890001,3.479,27.94,12.177,2.826,0.504,0.0,DLR
856,865,0.0,2.688,16.118,6.423,5.334,2.654,0.0,DLR
856,866,1.232,4.187,32.409,9.982,7.202,1.655,0.0,DLR
856,867,0.50699997,0.874,4.722,2.5279999,1.142,0.59,0.0,DLR
856,879,4.843,16.739,98.593,30.781,18.35,7.4960003,0.0,DLR
856,882,0.0,0.0,0.551,1.316,0.34600002,0.0,0.0,DLR
856,883,0.0,0.0,2.484,1.333,1.134,0.242,0.0,DLR
856,884,0.408,2.654,13.804,6.93,3.353,1.755,0.0,DLR
856,886,0.0,0.371,5.371,3.74,0.67399997,0.469,0.0,DLR
856,887,0.0,0.409,0.997,1.1800001,0.432,1.059,0.0,DLR
856,888,0.12200001,0.432,2.233,1.208,1.562,0.183,0.0,DLR
856,890,0.132,0.525,1.896,0.92800003,0.593,0.0,0.0,DLR
856,894,0.0,0.0,1.428,0.497,0.0,0.141,0.0,DLR
856,895,0.0,0.14299999,1.734,0.592,0.536,0.0,0.0,DLR
856,897,7.782,16.438,53.086998,12.348,7.11,17.689,0.0,DLR
856,898,0.0,0.991,11.366,3.148,1.785,2.529,0.0,DLR
856,928,0.433,18.216,41.055,14.7630005,8.659,2.74,0.0,DLR
856,940,3.504,45.408,213.015,46.903,17.938,13.636,0.0,DLR
857,504,0.0,1.143,2.458,0.58599997,0.631,0.327,0.0,DLR
857,513,19.583,123.684,322.297,120.888,75.994,36.857,0.0,DLR
857,533,0.755,2.399,1.888,0.17999999,0.0,0.0,0.0,DLR
857,538,0.0,0.0,1.586,1.174,0.48000002,0.078,0.0,DLR
857,573,0.30200002,0.0,0.0,0.0,0.035,0.078,0.0,DLR
857,719,1.909,9.346,59.945,15.264,6.421,2.639,0.0,DLR
857,842,3.072,26.638,171.762,76.068,28.578,13.733,0.0,DLR
857,850,0.0,1.985,7.217,1.536,0.638,0.316,0.0,DLR
857,851,0.263,4.084,5.622,3.172,2.514,0.488,0.0,DLR
857,853,0.894,4.869,5.271,0.608,0.458,0.0,0.0,DLR
857,854,0.21700001,1.291,11.1710005,2.836,2.302,0.829,0.0,DLR
857,855,5.406,71.589,240.202,95.745,43.13,9.451,0.0,DLR
857,856,0.0,0.255,1.843,0.81200004,1.041,0.126,0.0,DLR
857,858,0.0,0.0,3.673,1.491,0.0,0.0,0.0,DLR
857,859,0.0,0.286,1.635,0.682,0.219,0.253,0.0,DLR
857,860,2.1,14.816,41.681,13.249,10.791,3.373,0.0,DLR
857,861,0.0,5.934,13.488,3.672,3.23,0.924,0.0,DLR
857,862,1.826,15.75,30.256,10.891,6.317,3.601,0.0,DLR
857,864,0.867,5.195,13.963,8.19,2.041,0.122,0.0,DLR
857,865,0.0,3.471,11.405,2.205,1.18,0.579,0.0,DLR
857,866,0.0,2.352,15.314,10.068,4.04,1.9219999,0.0,DLR
857,867,0.0,0.736,3.022,1.996,0.493,0.229,0.0,DLR
857,879,2.383,11.266,63.155,20.711,12.618,4.3519998,0.0,DLR
857,883,0.0,0.0,1.513,0.549,0.44,0.213,0.0,DLR
857,884,0.407,3.834,8.992,4.385,2.3470001,1.022,0.0,DLR
857,886,0.642,1.213,4.869,1.591,0.0,0.085,0.0,DLR
857,887,0.214,0.528,1.029,0.30900002,0.179,0.308,0.0,DLR
857,888,0.0,0.508,2.731,0.187,0.0,0.0,0.0,DLR
857,890,0.247,0.0,1.129,0.375,0.0,0.085,0.0,DLR
857,893,0.0,0.0,1.561,0.623,0.0,0.0,0.0,DLR
857,894,0.244,0.202,1.665,0.163,0.0,0.083000004,0.0,DLR
857,895,0.0,0.631,2.9490001,0.239,0.153,0.693,0.0,DLR
857,897,0.841,19.607,25.13,11.755,4.777,4.611,0.0,DLR
857,898,0.0,2.023,7.38,3.155,2.098,1.034,0.0,DLR
857,928,0.344,6.242,18.582,5.577,3.533,1.079,0.0,DLR
857,940,1.903,30.05,116.755,29.274,10.655,7.432,0.0,DLR
858,513,47.392,156.97299,427.856,131.888,74.849,20.567,0.0,DLR
858,523,1.22,3.442,14.003,7.179,3.414,4.374,0.0,DLR
858,533,3.858,20.427,6.559,2.771,1.637,0.756,0.0,DLR
858,538,0.0,4.084,47.827,31.023,29.491,20.317999,0.0,DLR
858,559,2.256,2.539,26.243,13.313,19.498,12.267,0.0,DLR
858,573,18.347,37.256,96.381996,63.984,55.783,53.575,0.0,DLR
858,719,12.16,37.937,163.57,56.819,25.184,8.932,0.0,DLR
858,757,0.0,0.037,0.069000006,0.145,0.084,0.0,0.0,DLR
858,842,4.804,23.445,159.053,77.696,22.472,0.18,0.0,DLR
858,850,0.0,3.251,12.742,4.768,1.911,0.777,0.0,DLR
858,851,0.9,19.873,44.642,25.178,17.121,5.351,0.0,DLR
858,853,5.171,7.62,41.824,12.3289995,8.016,0.966,0.0,DLR
858,854,0.0,2.134,23.947,5.472,1.187,0.059,0.0,DLR
858,856,1.004,1.41,6.85,0.136,1.537,0.967,0.0,DLR
858,859,0.389,2.0640001,8.658,1.661,2.163,0.0,0.0,DLR
858,860,5.507,29.254,76.523,27.417,20.653,7.099,0.0,DLR
858,861,0.0,11.654,24.596,3.2649999,1.862,0.66,0.0,DLR
858,862,6.582,4.812,24.415,17.814,9.191,6.261,0.0,DLR
858,864,12.914,18.632,93.987,42.472,18.938,2.756,0.0,DLR
858,865,3.269,1.69,4.615,2.161,0.811,0.0,0.0,DLR
858,866,0.0,0.0,8.482,3.118,3.279,0.0,0.0,DLR
858,867,0.0,2.797,18.105,11.548,5.574,4.673,0.0,DLR
858,879,6.287,7.229,33.994,8.6970005,3.7849998,0.599,0.0,DLR
858,882,0.0,2.224,7.041,6.1940002,2.116,1.427,0.0,DLR
858,883,0.0,5.838,26.004,19.556,19.052,12.13,0.0,DLR
858,884,17.569,76.434,166.096,59.887,47.155,24.865,0.0,DLR
858,886,1.9070001,14.024,111.364,38.596,33.97,17.624,0.0,DLR
858,887,0.0,10.581,17.688,12.947,14.807,7.627,0.0,DLR
858,888,0.76600003,7.417,24.773,12.145,12.435,5.123,0.0,DLR
858,890,0.409,5.735,15.551,11.7109995,18.232,6.0220003,0.0,DLR
858,891,0.0,0.337,8.901,6.145,0.0,0.0,0.0,DLR
858,893,0.0,1.693,9.019,4.311,2.258,1.816,0.0,DLR
858,894,0.0,1.464,15.266,21.622,11.445,6.201,0.0,DLR
858,895,2.396,6.201,27.219,17.688,8.834,9.383,0.0,DLR
858,897,0.0,3.788,10.376,4.739,2.0609999,0.0,0.0,DLR
858,928,0.33,1.265,5.366,0.971,0.067,0.0,0.0,DLR
858,940,4.571,30.117,39.536,8.659,3.474,1.949,0.0,DLR
859,504,0.0,0.621,2.537,0.463,0.168,0.0,0.0,DLR
859,513,0.236,1.038,3.3040001,1.5550001,1.02,0.479,0.0,DLR
859,538,0.131,1.385,0.629,0.0,0.372,0.007,0.0,DLR
859,573,0.076,0.641,3.01,1.575,1.441,0.399,0.0,DLR
859,719,3.395,46.097,178.149,64.415,35.54,11.991,0.0,DLR
859,757,0.0,0.0,0.0,0.0,0.0,0.004,0.0,DLR
859,842,0.254,9.977,53.461,13.395,11.618,4.417,0.0,DLR
859,850,0.0,3.913,5.068,1.865,1.109,1.988,0.0,DLR
859,851,0.17400001,1.901,13.461,7.623,4.088,0.703,0.0,DLR
859,853,0.554,1.604,14.528,3.613,0.762,0.433,0.0,DLR
859,854,0.0,0.413,4.215,1.387,0.25100002,0.0,0.0,DLR
859,855,3.5249999,2.417,1.517,1.325,1.244,0.065,0.0,DLR
859,856,0.0,0.454,1.028,0.566,0.201,0.307,0.0,DLR
859,857,0.0,0.171,2.156,0.665,0.266,0.0,0.0,DLR
859,858,1.54,0.0,9.434,3.307,1.602,0.675,0.0,DLR
859,860,0.0,1.57,2.936,1.106,1.083,0.38,0.0,DLR
859,861,0.0,1.679,2.948,1.02,0.979,0.299,0.0,DLR
859,862,0.0,1.069,4.554,3.667,0.921,1.201,0.0,DLR
859,864,0.097,0.905,5.25,2.4819999,1.183,0.023,0.0,DLR
859,865,0.458,0.0,2.078,0.977,1.014,0.57,0.0,DLR
859,866,0.436,5.233,12.551,4.457,1.8330001,1.1,0.0,DLR
859,867,0.245,0.917,4.685,2.195,1.056,2.539,0.0,DLR
859,879,0.823,1.459,13.8,2.067,0.931,0.56700003,0.0,DLR
859,883,0.0,0.955,0.909,0.335,0.174,0.008,0.0,DLR
859,884,0.201,0.068,0.34600002,0.145,0.08,0.192,0.0,DLR
859,886,0.0,0.0,1.896,0.204,0.287,0.175,0.0,DLR
859,887,0.0,0.408,0.447,0.186,0.102,0.0,0.0,DLR
859,888,0.0,0.029000001,0.708,0.433,0.073,0.0,0.0,DLR
859,889,0.0,0.0,0.233,0.19,0.197,0.0,0.0,DLR
859,895,0.0,0.0,0.732,0.185,0.0,0.0,0.0,DLR
859,897,0.909,4.682,6.833,3.246,1.528,0.158,0.0,DLR
859,898,0.0,1.119,1.894,1.541,0.796,0.0,0.0,DLR
859,928,0.0,0.351,1.524,0.598,0.409,0.004,0.0,DLR
859,940,0.446,1.636,19.047,10.88,7.592,1.5649999,0.0,DLR
860,504,0.31100002,1.789,4.596,2.747,1.745,1.4,0.0,DLR
