mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
591,1395,0.0,0.0,0.004,0.812,0.37,0.436,0.001,0.0,LO
591,1402,0.0,0.0,1.301,8.062,3.926,3.008,0.003,0.0,LO
591,1404,0.0,0.0,0.674,24.166,28.618,14.857,3.315,0.0,LO
591,1409,0.0,0.0,0.274,9.159,4.318,3.235,1.286,0.0,LO
591,1413,0.0,0.0,1.528,27.657,8.784,2.865,0.495,0.0,LO
591,1415,0.0,0.0,0.257,0.726,0.344,0.105,0.005,0.0,LO
591,1421,0.0,0.0,1.272,7.818,5.176,4.389,0.939,0.0,LO
591,1429,0.0,0.0,0.836,10.528,7.831,3.451,1.055,0.0,LO
591,1437,0.0,0.0,2.391,28.12,23.244,10.242,2.647,0.0,LO
591,1438,0.0,0.0,0.708,7.873,3.9160001,3.152,0.541,0.0,LO
591,1439,0.0,0.0,0.208,2.418,1.867,1.335,0.1,0.0,LO
591,1440,0.0,0.0,1.098,25.895,9.558,3.474,0.531,0.0,LO
591,1441,0.0,0.0,0.122999996,3.585,3.651,1.162,0.34,0.0,LO
591,1442,0.0,0.0,0.0,0.062,0.223,0.07,0.0,0.0,LO
591,1443,0.0,0.0,0.002,0.568,0.39499998,0.297,0.0,0.0,LO
591,1444,0.0,0.0,0.76600003,2.807,1.503,0.213,0.002,0.0,LO
591,1445,0.0,0.0,2.814,15.243,6.258,3.3339999,3.9190001,0.0,LO
591,1448,0.0,0.0,0.199,13.2369995,10.328,8.431,4.263,0.0,LO
591,1449,0.0,0.0,1.786,9.134,4.0429997,1.743,0.23,0.0,LO
591,1451,0.0,0.0,0.521,2.08,0.83,0.133,0.0,0.0,LO
591,1452,0.0,0.0,5.088,21.161,21.293,11.503,1.025,0.0,LO
591,1455,0.0,0.0,0.255,1.428,0.711,0.149,0.0,0.0,LO
591,1524,0.0,0.0,1.091,3.293,1.951,1.367,0.536,0.0,LO
591,6956,0.0,0.0,0.0,0.033,0.043,0.0,0.0,0.0,LO
591,6977,0.0,0.0,0.64,9.2109995,7.62,3.64,1.363,0.0,LO
591,6978,0.0,0.0,0.402,7.179,1.704,1.44,0.887,0.0,LO
591,6979,0.0,0.0,0.77900004,4.906,6.415,4.796,1.128,0.0,LO
591,7401,0.0,0.0,0.582,1.665,1.479,0.832,0.017,0.0,LO
591,7404,0.0,0.0,0.0050000004,1.548,1.096,0.025,0.001,0.0,LO
591,7406,0.0,0.0,0.55,2.532,0.81700003,1.024,0.014,0.0,LO
591,7408,0.0,0.0,0.001,0.574,0.849,0.219,0.002,0.0,LO
596,514,0.0,0.0,0.051,0.05,0.045,0.044,0.0,0.0,LO
596,522,0.0,0.0,0.015,0.036,0.021,0.006,0.0,0.0,LO
596,591,0.0,0.0,0.099,0.273,0.0,0.391,0.074,0.0,LO
596,597,0.0,0.0,5.047,14.096,9.787,7.526,1.942,0.0,LO
596,603,0.0,0.0,0.216,0.377,0.036,0.168,0.0,0.0,LO
596,617,0.0,0.0,0.695,3.0839999,1.488,0.696,0.13,0.0,LO
596,620,0.0,0.0,3.9359999,11.789,7.081,5.051,0.88699996,0.0,LO
596,621,0.0,0.0,0.133,0.374,0.0,0.0,0.08,0.0,LO
596,659,0.0,0.0,2.607,9.182,4.021,2.297,0.778,0.0,LO
596,680,0.0,0.0,20.78,90.963,34.476,22.631,1.99,0.0,LO
596,686,0.0,0.0,0.976,1.683,0.0,0.519,0.21700001,0.0,LO
596,709,0.0,0.0,1.313,5.101,2.734,3.979,0.291,0.0,LO
596,717,0.0,0.0,0.36,4.417,1.479,1.959,1.164,0.0,LO
596,719,0.0,0.0,0.162,0.245,0.315,0.445,0.084,0.0,LO
596,751,0.0,0.0,6.826,43.887,18.669,15.247,5.3129997,0.0,LO
596,766,0.0,0.0,0.944,1.707,0.522,0.385,0.093,0.0,LO
596,1022,0.0,0.0,0.088,0.042999998,0.0,0.051,0.0,0.0,LO
596,1395,0.0,0.0,0.892,1.982,0.493,0.462,0.138,0.0,LO
596,1398,0.0,0.0,0.959,1.822,1.594,1.297,0.113,0.0,LO
596,1402,0.0,0.0,5.33,16.554,6.604,8.15,1.027,0.0,LO
596,1404,0.0,0.0,0.149,0.157,0.0,0.191,0.077999994,0.0,LO
596,1409,0.0,0.0,0.135,0.065,0.055,0.154,0.169,0.0,LO
596,1413,0.0,0.0,0.003,0.127,0.027,0.137,0.0,0.0,LO
596,1415,0.0,0.0,3.169,9.626,2.683,2.286,0.674,0.0,LO
596,1421,0.0,0.0,0.274,0.318,0.08,0.29500002,0.155,0.0,LO
596,1429,0.0,0.0,0.114,0.221,0.104,0.37699997,0.052,0.0,LO
596,1434,0.0,0.0,0.0,4.2929997,2.207,3.983,0.314,0.0,LO
596,1437,0.0,0.0,0.001,0.131,0.049,0.294,0.027,0.0,LO
596,1440,0.0,0.0,1.071,0.866,0.065,0.31599998,0.026,0.0,LO
596,1441,0.0,0.0,0.015,0.141,0.0,0.145,0.089,0.0,LO
596,1442,0.0,0.0,1.383,2.227,3.1920002,2.288,0.46400002,0.0,LO
596,1444,0.0,0.0,20.214,52.913002,23.166,15.135,3.172,0.0,LO
596,1449,0.0,0.0,0.195,0.171,0.0,0.103,0.0,0.0,LO
596,1451,0.0,0.0,3.366,3.269,2.171,0.883,0.194,0.0,LO
596,1455,0.0,0.0,1.774,11.239,2.611,2.482,0.413,0.0,LO
596,6977,0.0,0.0,0.121999994,0.431,0.21,0.203,0.0,0.0,LO
596,6978,0.0,0.0,0.046,0.169,0.017,0.076,0.0,0.0,LO
596,6979,0.0,0.0,0.038999997,0.235,0.269,0.075,0.089,0.0,LO
596,7404,0.0,0.0,0.0,0.053,0.068,0.0,0.0,0.0,LO
597,514,0.0,0.0,0.006,0.071,0.02,0.016,0.0,0.0,LO
597,522,0.0,0.0,0.113,0.052,0.0,0.0,0.0,0.0,LO
597,591,0.0,0.0,0.849,2.263,1.018,0.26,0.253,0.0,LO
597,596,0.0,0.0,6.074,15.22,9.13,7.802,1.272,0.0,LO
597,603,0.0,0.0,0.146,0.236,0.108,0.0,0.012,0.0,LO
597,617,0.0,0.0,4.169,8.359,2.338,4.144,0.771,0.0,LO
597,620,0.0,0.0,5.471,19.668,5.67,5.36,5.712,0.0,LO
597,621,0.0,0.0,0.311,3.34,0.663,0.329,0.007,0.0,LO
